"symbol1" "symbol2" "CC"
"PIAS1" "UBE2R2" 0.046
"CD68" "IFI30" 0.185
"CD68" "CXCR4" 0.188
"CD68" "SIGLEC1" 0.117
"CD68" "TNF" 0.161
"CD68" "CD207" 0.261
"CD68" "SPN" 0.119
"CD68" "CD7" 0.14
"CD68" "IL13" 0
"CD68" "VWF" 0.193
"CD68" "TNFSF13" 0.1
"CD68" "AKT1" 0.131
"CHRNA10" "CHRNG" 0.283
"KLF16" "FOXK1" 0.146
"KLF16" "SIN3B" 0.146
"CNGB1" "CNGA2" 0.436
"SEC14L5" "B3GAT3" NA
"PHC1" "ANAPC2" 0.31
"PHC1" "HIST1H2AC" 0.181
"PHC1" "TFCP2" 0.174
"PHC1" "PRMT5" 0.207
"PHC1" "PCGF6" 0.439
"BST2" "LILRA4" 0.13
"BST2" "IFIT2" 0.114
"BST2" "RIPK1" 0.201
"BST2" "IRF3" 0.092
"BST2" "TREX1" 0.158
"BST2" "TRIM22" 0.128
"BST2" "ADAR" 0.103
"BST2" "IRF7" 0.175
"BST2" "IRF2" 0.085
"BST2" "IFITM1" 0.086
"BST2" "HLA-G" 0.239
"LSM7" "PCBP2" 0.15
"LSM7" "KLC2" 0.173
"LSM7" "GTF2F1" 0.188
"LSM7" "POLR2L" 0.227
"LSM7" "LSM2" 0.514
"LSM7" "CPSF1" 0.184
"LSM7" "EEF2" 0.188
"LSM7" "LSMD1" NA
"LSM7" "XAB2" 0.336
"LSM7" "CTNNBL1" 0.283
"LSM7" "RPL35" 0.242
"LSM7" "PCBP1" 0.229
"LSM7" "FAU" NA
"ACTN4" "MYL6" 0.19
"ACTN4" "GNB2" 0.194
"ACTN4" "TMSB4X" 0.17
"ACTN4" "NDUFB10" 0.092
"ACTN4" "LIMS2" 0.112
"ACTN4" "TRIM3" 0.097
"ACTN4" "APOL1" 0.159
"ACTN4" "CALML5" 0.14
"ACTN4" "ACTA1" 0.22
"ACTN4" "SQSTM1" 0.182
"ACTN4" "LIMD1" 0.188
"ACTN4" "TPM2" 0.148
"ACTN4" "CABP2" 0.068
"ACTN4" "SOS1" 0.061
"ACTN4" "VWF" 0.217
"ACTN4" "VEGFB" 0.178
"ACTN4" "MIB2" 0.064
"ACTN4" "AKT1" 0.148
"ACTN4" "ITGA2B" 0.164
"ACTN4" "CALB2" 0.112
"ACTN4" "SLC9A3R2" 0.146
"ACTN4" "CAMK2A" 0.161
"ACTN4" "PIP5K1C" 0.187
"ACTN4" "DNM2" 0.188
"ACTN4" "PF4" 0.176
"ACTN4" "TNNT3" 0.137
"ARPC1B" "PSMA7" 0.16
"ARPC1B" "ARPC5" 0.338
"ARPC1B" "EPHB3" 0.122
"ARPC1B" "ARPC4" 0.33
"ARPC1B" "ACTA1" 0.261
"GDF15" "TSPAN4" 0.068
"GDF15" "PITX1" 0.083
"GDF15" "AKT1" 0.1
"GDF15" "TNF" 0.128
"TNNI2" "CHRNG" 0.06
"TNNI2" "MYL6" 0.2
"TNNI2" "TCAP" 0.336
"TNNI2" "MYL3" 0.375
"TNNI2" "CALB2" 0.113
"TNNI2" "TNNI1" 0.4
"TNNI2" "KCNIP2" 0.117
"TNNI2" "TNNT2" 0.487
"TNNI2" "ACTA1" 0.252
"TNNI2" "CALML5" 0.106
"TNNI2" "CABP2" 0.093
"TNNI2" "TNNT3" 0.4
"TNNI2" "TPM2" 0.387
"TUBGCP2" "CSNK1E" 0.144
"TUBGCP2" "TUBB2B" 0.258
"TUBGCP2" "KIFC1" 0.267
"TUBGCP2" "AZI1" NA
"TUBGCP2" "PCNT" 0.349
"TUBGCP2" "TUBB" 0.216
"TUBGCP2" "KIF25" 0.321
"TUBGCP2" "DYNC1H1" 0.288
"TUBGCP2" "PLK1" 0.294
"TUBGCP2" "NUMA1" 0.317
"HBZ" "HBD" 0.538
"HBZ" "PAH" 0.227
"HBZ" "SP1" 0.134
"HBZ" "AMBP" 0.161
"HBZ" "TH" 0.116
"HBZ" "HBE1" 0.538
"HBZ" "ECHS1" 0.084
"LAMA5" "RAPSN" 0.026
"LAMA5" "ITGA2B" 0.208
"LAMA5" "ACTA1" 0.159
"PPP1R1B" "CXCR4" 0.065
"PPP1R1B" "CALB2" 0.092
"PPP1R1B" "CSNK2B" 0.083
"PPP1R1B" "TH" 0.093
"PPP1R1B" "PPP2R4" NA
"NUP210" "INCENP" 0.131
"NUP210" "RANGAP1" 0.25
"NUP210" "GEMIN4" 0.144
"NUP210" "GEMIN7" 0.142
"NUP210" "OS9" 0.183
"NUP210" "CPSF1" 0.151
"NUP210" "NES" 0.08
"NUP210" "THOC6" 0.169
"NUP210" "NONO" 0.169
"NUP210" "POM121" 0.388
"NUP210" "NPM1" 0.135
"ILKAP" "EPHB3" 0.071
"ILKAP" "RIPK1" 0.128
"ILKAP" "LIMK2" 0.126
"ILKAP" "TYRO3" 0.105
"ILKAP" "STK11" 0.153
"ILKAP" "PIM2" 0.097
"ILKAP" "HCK" 0.128
"SCLY" "HYI" NA
"SCLY" "TXNRD2" 0.227
"HSPBP1" "BRSK1" 0.097
"TMEM66" "RPN1" NA
"TMEM66" "OS9" NA
"ITIH5" "SLC3A2" NA
"HRK" "BBC3" 0.286
"HRK" "BAD" 0.286
"HRK" "MCL1" 0.286
"POM121" "RANGAP1" 0.279
"POM121" "INCENP" 0.161
"POM121" "GEMIN4" 0.166
"POM121" "NPM1" 0.151
"POM121" "GEMIN7" 0.18
"POM121" "THOC6" 0.206
"POM121" "CPSF1" 0.207
"CD63" "VWF" 0.248
"CD63" "ANXA5" 0.169
"CD63" "ITGA2B" 0.313
"CD63" "CXCR4" 0.314
"CD63" "LAMP1" 0.362
"CD63" "TGOLN2" 0.254
"CD63" "SLC29A2" 0.145
"MPHOSPH6" "RPL37" 0.145
"MPHOSPH6" "RPL37A" 0.134
"MPHOSPH6" "RPL7" 0.153
"MPHOSPH6" "RPL27A" 0.127
"MPHOSPH6" "RPL41" 0.152
"MPHOSPH6" "RPL11" 0.178
"MPHOSPH6" "RPLP0" 0.116
"MPHOSPH6" "RPS9" 0.165
"MPHOSPH6" "RPLP2" 0.111
"MPHOSPH6" "RPL14" 0.117
"MPHOSPH6" "RPL30" 0.124
"MPHOSPH6" "RPL35" 0.189
"MPHOSPH6" "RPS2" 0.143
"MPHOSPH6" "RPL18" 0.166
"MPHOSPH6" "RPL32" 0.135
"MPHOSPH6" "RPL4" 0.151
"MPHOSPH6" "RPL36AL" 0.138
"MPHOSPH6" "RPL15" 0.163
"MPHOSPH6" "RPL13A" 0.167
"MPHOSPH6" "RPL8" 0.109
"MPHOSPH6" "EXOSC3" 0.366
"MPHOSPH6" "EXOSC7" 0.424
"MPHOSPH6" "RPL10" 0.138
"CAB39" "RTN4RL2" 0.123
"CAB39" "CAMKK2" 0.086
"CAB39" "UBL5" 0.066
"CAB39" "STK11" 0.164
"CAB39" "OPTC" 0.102
"CAB39" "STK24" 0.183
"CAB39" "CHAD" 0.108
"CAB39" "BRSK1" 0.14
"CAB39" "DCXR" 0.154
"CAB39" "LRG1" 0.272
"CAB39" "IGFALS" 0.212
"CAB39" "GP9" 0.015
"THSD1" "ADAMTS4" 0.046
"THSD1" "ADAMTS13" 0.113
"THSD1" "ADAMTSL2" NA
"CHAD" "EEF1G" 0.095
"CHAD" "RASL10B" NA
"CHAD" "GNB2" 0.093
"CHAD" "LRRC20" NA
"CHAD" "GNB1" 0.1
"CHAD" "HRAS" 0
"CHAD" "DIRAS3" NA
"CHAD" "DIRAS2" 0
"CHAD" "GNAI2" 0.084
"CHAD" "ITGA2B" 0.146
"RPL35" "RPS23" 0.285
"RPL35" "EEF1G" 0.15
"RPL35" "SLC3A2" 0.14
"RPL35" "RPL32" 0.31
"RPL35" "RPL7" 0.243
"RPL35" "HINT1" 0.176
"RPL35" "EIF4A2" 0.147
"RPL35" "SDSL" 0.227
"RPL35" "EIF5A" 0.165
"RPL35" "FAU" NA
"RPL35" "RPL8" 0.233
"RPL35" "EXOSC7" 0.187
"RPL35" "RPL37" 0.3
"RPL35" "RPL11" 0.274
"RPL35" "RPL27A" 0.269
"RPL35" "RPS21" 0.314
"RPL35" "RPLP2" 0.235
"RPL35" "MRPL16" 0.245
"RPL35" "RPS9" 0.248
"RPL35" "RPS2" 0.215
"RPL35" "DDOST" 0.133
"RPL35" "RPL4" 0.235
"RPL35" "RPL36AL" 0.255
"RPL35" "RPL18" 0.27
"RPL35" "EEF2" 0.158
"RPL35" "RPL15" 0.299
"RPL35" "RPN1" 0.157
"RPL35" "RPL13A" 0.283
"RPL35" "GSPT2" 0.152
"RPL35" "MRPL17" 0.245
"RPL35" "EXOSC3" 0.202
"RPL35" "RPL10" 0.236
"RPL35" "RPL37A" 0.226
"RPL35" "MRPS12" 0.278
"RPL35" "SMG6" 0.222
"RPL35" "RPL41" 0.321
"RPL35" "RPLP0" 0.199
"RPL35" "RPL14" 0.243
"RPL35" "RPL30" 0.231
"FRS3" "HRAS" 0.187
"FRS3" "CRK" 0.022
"FRS3" "HCK" 0.187
"FRS3" "SOS1" 0.187
"RIPK1" "TRAF5" 0.251
"RIPK1" "BID" 0.208
"RIPK1" "DAXX" 0.124
"RIPK1" "NFKBIB" 0.227
"RIPK1" "SQSTM1" 0.148
"RIPK1" "USP2" 0.082
"RIPK1" "NTAN1" NA
"RIPK1" "TNF" 0.172
"RIPK1" "UBE2V1" 0.21
"RIPK1" "NFKB2" 0.163
"RIPK1" "IRF3" 0.125
"TUBB2B" "KIF25" 0.283
"TUBB2B" "ARF1" 0.072
"TUBB2B" "KIFC1" 0.244
"TUBB2B" "KIF1A" 0.192
"TUBB2B" "DYNC1LI1" 0.179
"TUBB2B" "PFDN2" 0.092
"TUBB2B" "CALML5" 0.1
"TUBB2B" "ACTA1" 0.177
"TUBB2B" "CABP2" 0.078
"TUBB2B" "TBCA" 0.213
"TUBB2B" "OBSCN" 0.22
"TUBB2B" "DYNC1H1" 0.206
"TUBB2B" "PLK1" 0.242
"TUBB2B" "PFDN1" NA
"TUBB2B" "CALB2" 0.075
"TUBB2B" "DNAH11" 0.317
"TUBB2B" "EEF1G" 0.091
"TUBB2B" "FAU" NA
"GTF2H4" "XAB2" 0.226
"GTF2H4" "PIAS3" 0.244
"GTF2H4" "GTF2F1" 0.351
"GTF2H4" "POLR2L" 0.36
"GTF2H4" "POLR2J2" 0.559
"GTF2H4" "POLD3" 0.308
"GTF2H4" "TAF1C" 0.215
"GTF2H4" "DDX11" 0.182
"USP2" "ZFYVE1" 0.097
"USP2" "RHPN1" 0.097
"USP2" "TNF" 0.035
"USP2" "FAU" NA
"PLCB2" "P2RY11" 0.022
"PLCB2" "PLCB3" 0.227
"PLCB2" "PIP5K1C" 0.227
"PLCB2" "CAMK2A" 0.227
"PLCB2" "TAS1R1" 0.022
"PLCB2" "GNB2" 0.227
"PLCB2" "PIK3R5" 0.227
"PLCB2" "PRKCG" 0.227
"PLCB2" "UTS2R" 0.022
"PLCB2" "CALML5" 0.113
"PLCB2" "GNB1" 0.227
"PLCB2" "PLCD1" 0.227
"PLCB2" "PROK2" 0
"PLCB2" "GNAI2" 0.227
"SIX3" "ENTPD2" 0.052
"SIX3" "LHX2" NA
"SIX3" "MTA1" 0.122
"SIX3" "FGF8" 0
"SIX3" "GBX2" NA
"SIX3" "WDTC1" 0.146
"VWF" "HRAS" 0.117
"VWF" "GATA2" 0.096
"VWF" "ARRB2" 0.149
"VWF" "VEGFB" 0.362
"VWF" "GP9" 0.015
"VWF" "TMSB4X" 0.281
"VWF" "AKT1" 0.122
"VWF" "ANXA5" 0.169
"VWF" "WDTC1" 0.191
"VWF" "ITGA2B" 0.314
"VWF" "COX5A" 0.087
"VWF" "NONO" 0.102
"VWF" "TNF" 0.159
"VWF" "ADAMTS13" 0.247
"VWF" "PF4" 0.315
"VWF" "SOS1" 0.069
"VWF" "CXCR4" 0.176
"VWF" "CRK" 0.184
"PPP2R5A" "PSME4" 0.176
"PPP2R5A" "RANGAP1" 0.156
"PPP2R5A" "HRAS" 0.12
"PPP2R5A" "INCENP" 0.176
"PPP2R5A" "PSMA7" 0.165
"PPP2R5A" "ARRB2" 0.123
"PPP2R5A" "AKT1" 0.176
"PPP2R5A" "PLK1" 0.243
"PPP2R5A" "CENPH" 0.168
"PPP2R5A" "CACNA2D4" 0.074
"PPP2R5A" "PPP2R4" NA
"PPP2R5A" "NUDC" 0.122
"PPP2R5A" "PSMB4" 0.174
"TRAF5" "NFKB2" 0.145
"TRAF5" "TNFSF13" 0.09
"TRAF5" "TNF" 0.176
"TRAF5" "TNFRSF13B" 0.187
"USP22" "HIST1H2AC" 0.207
"USP22" "ATXN7L3" 0.463
"USP22" "ATXN7L2" NA
"USP22" "FOXM1" 0.244
"USP22" "HIST1H2AA" 0.185
"LPIN2" "AGPAT1" 0.225
"LPIN2" "ZNF148" 0.156
"LPIN2" "PPAP2C" NA
"CYBA" "HRAS" 0.164
"CYBA" "TNF" 0.211
"CYBA" "VAV1" 0.137
"CYBA" "AKT1" 0.163
"TNFRSF13B" "TNFSF13" 0.022
"TNFRSF13B" "TNF" 0.187
"PFDN1" "NUBP2" NA
"PFDN1" "PFDN2" NA
"CYP46A1" "POR" 0.225
"CYP46A1" "LSS" 0.242
"CYP46A1" "CHDH" 0.12
"MARS" "RPL27A" 0.159
"MARS" "RPL11" 0.217
"MARS" "RPL13A" 0.177
"MARS" "GSPT2" 0.121
"MARS" "DALRD3" NA
"MARS" "EIF5A" 0.149
"MARS" "RPL8" 0.135
"MARS" "TXLNA" 0.14
"MARS" "RPS9" 0.2
"MARS" "RPS2" 0.186
"MARS" "RPL10" 0.157
"MARS" "RPL4" 0.194
"MARS" "PGK1" 0.176
"MARS" "EEF2" 0.18
"MARS" "RPLP0" 0.16
"MARS" "EEF1G" 0.165
"MARS" "FAU" NA
"SMARCD3" "STK11" 0.145
"SMARCD3" "PRMT5" 0.212
"SMARCD3" "ACTA1" 0.123
"SMARCD3" "CKS1B" 0.269
"SMARCD3" "NR5A1" 0.201
"SMARCD3" "TBX5" 0.185
"SMARCD3" "HDAC3" 0.19
"SMARCD3" "CYP4A11" 0.099
"PKMYT1" "DUSP23" 0.138
"PKMYT1" "BRSK1" 0.143
"PKMYT1" "CDC25A" 0.16
"PKMYT1" "FOXM1" 0.244
"PKMYT1" "PLK1" 0.174
"PKMYT1" "PRMT5" 0.194
"PKMYT1" "CAMKK2" 0.096
"PKMYT1" "MYT1" 0.167
"PKMYT1" "RRM2" 0.227
"PKMYT1" "FAU" NA
"PKMYT1" "CKS1B" 0.118
"NUBP2" "PTMS" 0.046
"NUBP2" "NUDC" 0.227
"NUBP2" "TNNT3" 0.227
"CHTF18" "DDX11" 0.256
"ITGA2B" "CRK" 0.147
"ITGA2B" "LIMS2" 0.039
"ITGA2B" "HRAS" 0.12
"ITGA2B" "IL13" 0.142
"ITGA2B" "GATA2" 0.068
"ITGA2B" "STAT5A" 0.068
"ITGA2B" "ARRB2" 0.148
"ITGA2B" "GP9" 0.1
"ITGA2B" "CD7" 0.093
"ITGA2B" "AKT1" 0.12
"ITGA2B" "RASGRP2" 0.089
"ITGA2B" "ANXA5" 0.155
"ITGA2B" "SLAMF1" 0.326
"ITGA2B" "WDTC1" 0.12
"ITGA2B" "GIT1" 0.061
"ITGA2B" "TNF" 0.269
"ITGA2B" "COL9A3" 0.167
"ITGA2B" "PF4" 0.246
"ITGA2B" "SOS1" 0.09
"INVS" "TUBB" NA
"INVS" "AKT1" NA
"INVS" "MTA2" NA
"INVS" "ANAPC2" NA
"RPL8" "RPL11" 0.249
"RPL8" "RPL7" 0.328
"RPL8" "SLC3A2" 0.108
"RPL8" "RPS21" 0.297
"RPL8" "RPL27A" 0.225
"RPL8" "RPL4" 0.244
"RPL8" "DDOST" 0.115
"RPL8" "RPLP2" 0.28
"RPL8" "MRPL16" 0.204
"RPL8" "RPS9" 0.25
"RPL8" "RPS2" 0.245
"RPL8" "RPL36AL" 0.213
"RPL8" "RPL18" 0.309
"RPL8" "RPL15" 0.241
"RPL8" "RPN1" 0.132
"RPL8" "RPL13A" 0.285
"RPL8" "ATP5G2" NA
"RPL8" "MRPL17" 0.204
"RPL8" "ATP5G1" NA
"RPL8" "GSPT2" 0.122
"RPL8" "EEF2" 0.131
"RPL8" "RPL10" 0.204
"RPL8" "EXOSC3" 0.139
"RPL8" "RPL37" 0.237
"RPL8" "RPL37A" 0.266
"RPL8" "MRPS12" 0.228
"RPL8" "SMG6" 0.157
"RPL8" "RPL41" 0.309
"RPL8" "RPLP0" 0.312
"RPL8" "RPL30" 0.377
"RPL8" "RPL14" 0.309
"RPL8" "EEF1G" 0.113
"RPL8" "RPS23" 0.277
"RPL8" "RPL32" 0.302
"RPL8" "PSTPIP1" 0.14
"RPL8" "EIF4A2" 0.121
"RPL8" "SDSL" 0.227
"RPL8" "EIF5A" 0.128
"RPL8" "FAU" NA
"RPL8" "EXOSC7" 0.136
"ZBTB32" "TYRO3" 0.098
"ZBTB32" "PCNT" 0.09
"ZBTB32" "NES" 0.087
"ZBTB32" "SH3GL1" 0.041
"ZBTB32" "MCL1" 0.083
"ZBTB32" "AMBP" 0.036
"ZBTB32" "GATA2" 0.165
"ZBTB32" "HELT" 0.146
"ZBTB32" "POLD3" 0.198
"ZBTB32" "FANCG" 0.157
"ZBTB32" "MTA2" 0.152
"ZBTB32" "HDAC3" 0.124
"ZBTB32" "NDP" 0.017
"MOV10L1" "SMG6" 0.217
"KCNQ4" "CACNA1A" 0.128
"KCNQ4" "KCNE1" 0.23
"TJP3" "CLDN6" 0.297
"TJP3" "F11R" 0.302
"SCARF1" "KLHDC3" 0.085
"SCARF1" "STAB1" 0.318
"SCARF1" "CRK" 0.095
"SMG6" "RPL7" 0.189
"SMG6" "RPS21" 0.232
"SMG6" "RPL27A" 0.178
"SMG6" "RPL11" 0.207
"SMG6" "RPLP2" 0.157
"SMG6" "RPS9" 0.199
"SMG6" "RPS2" 0.166
"SMG6" "RPL4" 0.186
"SMG6" "RPL36AL" 0.181
"SMG6" "RPL18" 0.199
"SMG6" "RPL15" 0.217
"SMG6" "GSPT2" 0.15
"SMG6" "RPL13A" 0.211
"SMG6" "RPL10" 0.175
"SMG6" "RPL37" 0.205
"SMG6" "RPL37A" 0.176
"SMG6" "RPL41" 0.217
"SMG6" "RPLP0" 0.159
"SMG6" "RPL30" 0.166
"SMG6" "RPL14" 0.163
"SMG6" "RPL32" 0.195
"SMG6" "RPS23" 0.205
"ABCA7" "FXYD2" 0.232
"UFD1L" "DGCR6" NA
"UFD1L" "FAU" NA
"UFD1L" "TXLNA" NA
"UFD1L" "DPH5" NA
"UFD1L" "OS9" NA
"UFD1L" "BET1L" NA
"UBE2R2" "ASB2" 0.227
"UBE2R2" "ANAPC2" 0.227
"UBE2R2" "RNF149" 0
"UBE2R2" "RANGAP1" 0.227
"UBE2R2" "SOCS1" 0.227
"UBE2R2" "MIB2" 0.227
"UBE2R2" "OS9" 0.113
"UBE2R2" "HECTD3" 0.113
"UBE2R2" "RNF130" 0.097
"UBE2R2" "FAU" NA
"UBE2R2" "DTX3L" 0.227
"UBE2R2" "UBE2V1" 0.227
"ZC3H7B" "PAIP2" NA
"P2RX3" "HTR3A" 0.24
"P2RX3" "ENTPD2" 0.125
"P2RX3" "TRPV2" 0.212
"P2RX3" "P2RY11" 0.212
"PRKCG" "GNAI2" 0.106
"PRKCG" "CREB3L1" 0.086
"PRKCG" "CRK" 0.084
"PRKCG" "PLCB3" 0.094
"PRKCG" "F11R" 0.049
"PRKCG" "ATP6AP1" 0.086
"PRKCG" "CACNA1A" 0.184
"PRKCG" "AP2A1" 0.142
"PRKCG" "GNB2" 0.148
"PRKCG" "PAX8" 0.038
"PRKCG" "ADRBK1" NA
"PRKCG" "RHOG" 0.154
"PRKCG" "SPHK1" 0.151
"PRKCG" "ACTA1" 0.112
"PRKCG" "HRAS" 0.147
"PRKCG" "PLCD1" 0.132
"PRKCG" "RHOBTB1" 0.138
"CDON" "DHH" NA
"CDON" "MEF2D" 0.022
"BARHL1" "LHX2" NA
"POLD3" "KIAA0101" NA
"POLD3" "POLR2L" 0.3
"POLD3" "XAB2" 0.21
"TYRO3" "ECE1" 0.176
"TYRO3" "SH3GL1" 0.058
"TYRO3" "CTNNBL1" 0.138
"TYRO3" "MCL1" 0.152
"TYRO3" "AMBP" 0.118
"TYRO3" "SOCS1" 0.148
"TYRO3" "MICAL1" 0.079
"TYRO3" "TNF" 0.2
"TYRO3" "KCNE1" 0.214
"VAMP8" "AP2A1" 0.355
"VAMP8" "ARF1" 0.213
"VAMP8" "ARRB2" 0.221
"VAMP8" "RAB5B" 0.313
"VAMP8" "TGOLN2" 0.284
"VAMP8" "SH3GL1" 0.099
"VAMP8" "ARPC4" 0.19
"VAMP8" "IGF2R" 0.329
"VAMP8" "RAB5C" 0.351
"VAMP8" "FTL" 0.278
"VAMP8" "SYT8" 0.265
"VAMP8" "BLOC1S3" 0.209
"VAMP8" "ARPC5" 0.228
"VAMP8" "BET1L" 0.272
"VAMP8" "LAMP1" 0.354
"VAMP8" "DNM2" 0.217
"VAMP8" "HLA-G" 0.34
"PVRL1" "WNT10B" NA
"PVRL1" "MGAT3" NA
"PDCL3" "TUBB" 0.094
"PDCL3" "PLP2" 0.07
"THRA" "PIK3R5" 0.142
"THRA" "TXNRD2" 0.158
"THRA" "RQCD1" NA
"THRA" "HDAC3" 0.17
"STAT3" "IRF7" 0.172
"STAT3" "HCK" 0.176
"STAT3" "ANXA5" 0.096
"STAT3" "ZNF148" 0.152
"STAT3" "SDHC" 0.131
"STAT3" "CXCR4" 0.118
"STAT3" "DAXX" 0.201
"STAT3" "DYRK1B" 0.146
"STAT3" "MCL1" 0.148
"STAT3" "IL6R" 0.124
"STAT3" "KPNA6" 0.182
"STAT3" "NPM1" 0.17
"STAT3" "CTF1" 0
"STAT3" "PPP2R4" NA
"STAT3" "TNF" 0.108
"STAT3" "BATF" 0.149
"STAT3" "HDAC3" 0.184
"STAT3" "SLC39A4" 0.121
"STAT3" "SP1" 0.197
"STAT3" "IRF3" 0.168
"STAT3" "PIAS3" 0.244
"STAT3" "CSF3R" 0.112
"STAT3" "STAT5A" 0.178
"STAT3" "STAT4" 0.178
"STAT3" "EIF4EBP1" 0.095
"STAT3" "FOXM1" 0.244
"STAT3" "MTA1" 0.202
"STAT3" "NES" 0.123
"STAT3" "STK11" 0.161
"STAT3" "HRAS" 0.14
"STAT3" "NFKB2" 0.17
"STAT3" "SOCS1" 0.182
"STAT3" "IL13" 0
"STAT3" "GATA2" 0.149
"STAT3" "IL7R" 0.127
"STAT3" "DIRAS3" NA
"STAT3" "IL32" 0.108
"STAT3" "AKT1" 0.178
"STAT3" "ECHS1" 0.127
"STAT3" "SLC9A3R2" 0.083
"STAT3" "TBX5" 0.155
"FETUB" "AMBP" 0.2
"AMBP" "HELT" 0.082
"AMBP" "TNFRSF10C" 0.144
"AMBP" "NES" 0.029
"AMBP" "HBE1" 0.195
"AMBP" "ECE1" 0.224
"AMBP" "SH3GL1" 0.012
"AMBP" "MCL1" 0.051
"AMBP" "NDP" 0.257
"AMBP" "TM4SF5" 0.187
"AMBP" "RAB5C" 0.206
"AMBP" "LPA" 0.183
"AMBP" "TNIP1" 0.028
"AMBP" "HINT1" 0.169
"AMBP" "PCNT" 0.05
"PAIP2" "VEGFB" 0.097
"PAIP2" "EIF4A2" 0.097
"PITX1" "FGF8" 0
"PITX1" "NR5A1" 0.18
"PITX1" "TBX5" 0.108
"PITX1" "IRF3" 0.134
"SRF" "SDHC" 0.088
"SRF" "FOXK1" 0.165
"SRF" "AKT1" 0.114
"SRF" "HDAC3" 0.13
"SRF" "NFATC4" 0.151
"SRF" "ACTA1" 0.073
"SRF" "SP1" 0.129
"SRF" "LPXN" 0.11
"SRF" "GTF2F1" 0.141
"ANXA11" "RPS21" 0.157
"ANXA11" "NDUFV1" 0.165
"ANXA11" "SLC9A3R2" 0.132
"ANXA11" "S100A6" 0.19
"ANXA11" "PCBP1" 0.197
"ANXA11" "HLA-DRB1" 0.227
"B3GAT3" "SP1" 0.069
"B3GAT3" "EXT2" 0.283
"EXOSC7" "RPL7" 0.155
"EXOSC7" "RPL27A" 0.164
"EXOSC7" "RPL11" 0.179
"EXOSC7" "RPLP2" 0.144
"EXOSC7" "RPL15" 0.191
"EXOSC7" "RPL13A" 0.167
"EXOSC7" "EXOSC3" 0.409
"EXOSC7" "RPL10" 0.162
"EXOSC7" "RPL37" 0.194
"EXOSC7" "RPL37A" 0.161
"EXOSC7" "RPL41" 0.193
"EXOSC7" "ZFP36L1" 0.177
"EXOSC7" "RPLP0" 0.134
"EXOSC7" "RPL30" 0.143
"EXOSC7" "RPL14" 0.151
"EXOSC7" "RPL32" 0.172
"EXOSC7" "KHSRP" 0.387
"EXOSC7" "KPNA6" 0.19
"EXOSC7" "RPS9" 0.166
"EXOSC7" "RPS2" 0.165
"EXOSC7" "RPL18" 0.163
"EXOSC7" "RPL4" 0.154
"EXOSC7" "RPL36AL" 0.167
"DAXX" "PRAM1" 0.02
"DAXX" "HDAC3" 0.189
"DAXX" "NPM1" 0.144
"TMEM115" "DYNC1H1" 0.142
"TMEM115" "SERPINB5" 0.076
"TMEM115" "BET1L" 0.28
"DHH" "PSMB4" NA
"DHH" "PSMA7" NA
"DHH" "OS9" NA
"DHH" "NR5A1" NA
"DHH" "PSME4" NA
"BIN2" "CD53" 0.245
"BIN2" "LPXN" 0.21
"BIN2" "AP2A1" 0.234
"BIN2" "SH3GL1" 0.061
"BIN2" "FYB" NA
"CSAD" "TXNRD2" NA
"CSAD" "GLUD2" NA
"UQCRC2" "SDHC" 0.386
"UQCRC2" "NDUFB10" 0.408
"UQCRC2" "NDUFV1" 0.362
"UQCRC2" "RAB5B" 0.152
"UQCRC2" "COX5A" 0.478
"UQCRC2" "RAB5C" 0.167
"UQCRC2" "TPM2" 0.113
"UQCRC2" "MDH2" 0.259
"UQCRC2" "RPL7" 0.138
"UQCRC2" "UQCRQ" 0.46
"UQCRC2" "DDOST" 0.197
"UQCRC2" "RPN1" 0.182
"NDUFB10" "NDUFV1" 0.396
"NDUFB10" "UQCRQ" 0.439
"NDUFB10" "COX5A" 0.478
"NDUFB10" "NDUFB11" 0.453
"NDUFB10" "ACAD9" 0.29
"NDUFB10" "SDHC" 0.417
"NDUFB10" "TPM2" 0.111
"NDUFB10" "NDUFA3" 0.453
"RASL10B" "GNB2" NA
"RASL10B" "GP9" NA
"RASL10B" "RTN4RL2" NA
"RASL10B" "ACTA1" NA
"RASL10B" "GNB1" NA
"RASL10B" "OPTC" NA
"RASL10B" "LRG1" NA
"RASL10B" "GNAI2" NA
"RASL10B" "IGFALS" NA
"EPN3" "FAU" NA
"EPN3" "AP2A1" 0.277
"ARRB2" "RAB5C" 0.217
"ARRB2" "OR4C46" 0.187
"ARRB2" "HRAS" 0.142
"ARRB2" "AP2A1" 0.277
"ARRB2" "SYT8" 0.173
"ARRB2" "OR5A2" 0.187
"ARRB2" "OR6N1" 0.187
"ARRB2" "ARPC5" 0.142
"ARRB2" "AKT1" 0.154
"ARRB2" "ADRBK1" NA
"ARRB2" "CXCR4" 0.153
"ARRB2" "IGFALS" 0.091
"ARRB2" "RAB5B" 0.209
"ARRB2" "OR1M1" 0.187
"ARRB2" "HCK" 0.14
"ARRB2" "TGOLN2" 0.18
"ARRB2" "SH3GL1" 0.101
"ARRB2" "OR2Z1" 0.187
"ARRB2" "PPP2R4" NA
"ARRB2" "ARPC4" 0.149
"ARRB2" "IGF2R" 0.196
"ARRB2" "DNM2" 0.148
"PNMT" "HELT" 0.046
"PNMT" "TH" 0.093
"PNMT" "COMT" 0.074
"PNMT" "DBH" 0.067
