"symbol1"	"symbol2"	"CC"
"CSNK2B"	"NPM1"	0.153
"CSNK2B"	"P2RY11"	0.057
"CSNK2B"	"PCBP1"	0.202
"CSNK2B"	"PCBP2"	0.178
"CSNK2B"	"PGK1"	0.173
"CSNK2B"	"POLR2L"	0.167
"CSNK2B"	"PPIB"	0.176
"CSNK2B"	"PPP2R5A"	0.134
"CSNK2B"	"PPP3CC"	0.111
"CSNK2B"	"PSMA4"	0.19
"CSNK2B"	"PSMA7"	0.186
"CSNK2B"	"PSMB4"	0.195
"CSNK2B"	"PSMC4"	0.158
"CSNK2B"	"RAB5C"	0.212
"CSNK2B"	"RANGAP1"	0.149
"CSNK2B"	"RPL4"	0.185
"CSNK2B"	"RPL7"	0.145
"CSNK2B"	"RPL8"	0.12
"CSNK2B"	"RPL10"	0.159
"CSNK2B"	"RPL15"	0.141
"CSNK2B"	"RPL18"	0.155
"CSNK2B"	"RPL30"	0.178
"CSNK2B"	"RPL27A"	0.151
"CSNK2B"	"RPL41"	0.133
"CSNK2B"	"RPLP0"	0.169
"CSNK2B"	"RPLP2"	0.181
"CSNK2B"	"RPN1"	0.154
"CSNK2B"	"RPS2"	0.193
"CSNK2B"	"RPS9"	0.189
"CSNK2B"	"RPS23"	0.17
"CSNK2B"	"SET"	0.14
"CSNK2B"	"SH3GL1"	0.079
"CSNK2B"	"STAT5A"	0.147
"CSNK2B"	"SURF4"	0.181
"CSNK2B"	"UQCRC2"	0.15
"CSNK2B"	"HDAC3"	0.17
"CSNK2B"	"RPL14"	0.185
"CSNK2B"	"MTA1"	0.155
"CSNK2B"	"ZBED1"	0.127
"CSNK2B"	"RAB11B"	0.226
"CSNK2B"	"ATP6V1F"	0.192
"CSNK2B"	"COX5A"	0.119
"CSNK2B"	"ENTPD4"	0.121
"CSNK2B"	"PRMT5"	0.162
"CSNK2B"	"ZNHIT1"	0.139
"CSNK2B"	"NUDC"	0.143
"CSNK2B"	"RPL35"	0.161
"CSNK2B"	"DNAJC9"	0.185
"CSNK2B"	"RPL13A"	0.155
"CSNK2B"	"TIMM13"	0.144
"CSNK2B"	"ANAPC2"	0.16
"CSNK2B"	"CPSF1"	0.141
"CSNK2B"	"PYCR2"	0.112
"CSNK2B"	"VPS28"	0.223
"CSNK2B"	"PAF1"	0.139
"CSNK2B"	"MRPL16"	0.134
"CSNK2B"	"ARHGAP17"	0.11
"CSNK2B"	"PPAN"	0.104
"CSNK2B"	"THOC2"	0.148
"CSNK2B"	"LSM2"	0.166
"CSNK2B"	"PDCL3"	0.115
"CSNK2B"	"MUS81"	0.137
"CSNK2B"	"PCGF6"	0.227
"CSNK2B"	"ZNF598"	NA
"CSNK2B"	"KLHDC3"	0.147
"CSNK2B"	"FTSJ3"	0.132
"CSNK2B"	"TRAPPC5"	0.181
"CSNK2B"	"TUBB"	0.2
"CSNK2B"	"TSEN54"	0.137
"CTF1"	"IL6R"	0.214
"CTF1"	"SOS1"	0
"CTF1"	"STAT3"	0
"CTSL"	"GNB1"	0.234
"CTSL"	"HLA-DRB1"	0.248
"CTSL"	"RELB"	0.099
"CTSL"	"IFI30"	0.249
"CYBA"	"HLA-DRB1"	0.32
"CYBA"	"MSN"	0.124
"CYBA"	"PLP2"	0.214
"CYBA"	"VAMP8"	0.338
"CYBA"	"ARPC1B"	0.14
"CYP4A11"	"SMARCD3"	0.099
"CYP4A11"	"PLA2G2F"	0.065
"DAXX"	"HSPB1"	0.127
"DAXX"	"NPM1"	0.144
"DAXX"	"RELB"	0.171
"DAXX"	"SPN"	0.042
"DAXX"	"STAT3"	0.201
"DAXX"	"TP73"	0.166
"DAXX"	"HDAC3"	0.189
"DAXX"	"EXOSC3"	0.199
"DBH"	"PNMT"	0.067
"DBH"	"TH"	0.15
"DBP"	"BATF"	0.146
"DDOST"	"DYNC1H1"	0.215
"DDOST"	"EEF2"	0.177
"DDOST"	"EIF4A2"	0.109
"DDOST"	"EIF5A"	0.194
"DDOST"	"EMD"	0.21
"DDOST"	"GLUD2"	0.113
"DDOST"	"GNAI2"	0.167
"DDOST"	"GNB1"	0.228
"DDOST"	"GNB2"	0.157
"DDOST"	"GTF2H4"	0.178
"DDOST"	"HLA-DRB1"	0.284
"DDOST"	"KIFC1"	0.13
"DDOST"	"MARS"	0.144
"DDOST"	"MDH2"	0.105
"DDOST"	"MYL6"	0.148
"DDOST"	"NONO"	0.129
"DDOST"	"P2RY11"	0.119
"DDOST"	"PCBP1"	0.143
"DDOST"	"PCBP2"	0.112
"DDOST"	"PGK1"	0.142
"DDOST"	"PLP2"	0.212
"DDOST"	"POLR2L"	0.178
"DDOST"	"POR"	0.187
"DDOST"	"PPIB"	0.207
"DDOST"	"PPP2R5A"	0.143
"DDOST"	"PSMA4"	0.165
"DDOST"	"PSMA7"	0.159
"DDOST"	"PSMB4"	0.168
"DDOST"	"PSMC4"	0.162
"DDOST"	"RAB5C"	0.254
"DDOST"	"RANGAP1"	0.156
"DDOST"	"RPL4"	0.171
"DDOST"	"RPL7"	0.12
"DDOST"	"RPL8"	0.115
"DDOST"	"RPL10"	0.193
"DDOST"	"RPL11"	0.148
"DDOST"	"RPL15"	0.12
"DDOST"	"RPL18"	0.17
"DDOST"	"RPL30"	0.135
"DDOST"	"RPL27A"	0.193
"DDOST"	"RPL32"	0.136
"DDOST"	"RPL37"	0.112
"DDOST"	"RPL37A"	0.121
"DDOST"	"RPL41"	0.119
"DDOST"	"RPLP0"	0.161
"DDOST"	"RPLP2"	0.137
"DDOST"	"RPN1"	0.286
"DDOST"	"RPS2"	0.135
"DDOST"	"RPS9"	0.138
"DDOST"	"RPS23"	0.187
"DDOST"	"SH3GL1"	0.069
"DDOST"	"SLC1A5"	0.149
"DDOST"	"SLC3A2"	0.136
"DDOST"	"SMARCD3"	0.161
"DDOST"	"STAT3"	0.137
"DDOST"	"SURF4"	0.282
"DDOST"	"TBCA"	0.08
"DDOST"	"UQCRC2"	0.197
"DDOST"	"SLC39A7"	0.203
"DDOST"	"CLPP"	0.115
"DDOST"	"RBM10"	0.081
"DDOST"	"RFXANK"	0.078
"DDOST"	"RPL14"	0.142
"DDOST"	"ZBED1"	0.082
"DDOST"	"MTA2"	0.165
"DDOST"	"ATP6V1F"	0.219
"DDOST"	"ARPC5"	0.154
"DDOST"	"ARPC1B"	0.118
"DDOST"	"PRMT5"	0.176
"DDOST"	"TUBGCP2"	0.132
"DDOST"	"OS9"	0.259
"DDOST"	"WDR6"	0.143
"DDOST"	"RPL35"	0.133
"DDOST"	"NUP210"	0.164
"DDOST"	"RPL13A"	0.134
"DDOST"	"KPNA6"	0.153
"DDOST"	"HSPBP1"	0.097
"DDOST"	"GSPT2"	0.108
"DDOST"	"DHRS7B"	0.117
"DDOST"	"TIMM13"	0.155
"DDOST"	"CPSF1"	0.113
"DDOST"	"SEC61A1"	0.245
"DDOST"	"GEMIN4"	0.148
"DDOST"	"PPAN"	0.109
"DDOST"	"XAB2"	0.168
"DDOST"	"PLSCR3"	0.117
"DDOST"	"THOC2"	0.126
"DDOST"	"LSM2"	0.151
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.158
"DDOST"	"SMYD3"	0.085
"DDOST"	"MUS81"	0.113
"DDOST"	"SLC44A4"	0.15
"DDOST"	"ZNF598"	NA
"DDOST"	"ORMDL3"	0.297
"DDOST"	"FTSJ3"	0.113
"DDOST"	"TRAPPC5"	0.169
"DDOST"	"TUBB"	0.168
"DDOST"	"POLR2J2"	0.372
"DDOST"	"RNF149"	0.117
"DDX11"	"GTF2H4"	0.182
"DDX11"	"INCENP"	0.295
"DDX11"	"KIFC1"	0.214
"DDX11"	"MARS"	0.199
"DDX11"	"NONO"	0.161
"DDX11"	"PLK1"	0.343
"DDX11"	"PSMA4"	0.182
"DDX11"	"PSMC4"	0.141
"DDX11"	"RPL4"	0.181
"DDX11"	"RRM2"	0.046
"DDX11"	"SET"	0.159
"DDX11"	"HDAC3"	0.189
"DDX11"	"PKMYT1"	0.177
"DDX11"	"H2AFY"	0.317
"DDX11"	"MYBBP1A"	0.182
"DDX11"	"POLD3"	0.22
"DDX11"	"NUDC"	0.14
"DDX11"	"RPL35"	0.184
"DDX11"	"DNAJC9"	0.151
"DDX11"	"CPSF1"	0.168
"DDX11"	"EXOSC3"	0.22
"DDX11"	"PPAN"	0.125
"DDX11"	"EXOSC5"	0.22
"DDX11"	"CHTF18"	0.256
"DDX11"	"MUS81"	0.163
"DDX11"	"KLHDC3"	0.207
"DDX11"	"FTSJ3"	0.205
"TIMM8A"	"MARS"	0.104
"TIMM8A"	"MDH2"	0.238
"TIMM8A"	"NDUFB7"	0.42
"TIMM8A"	"NDUFB10"	0.351
"TIMM8A"	"NDUFV1"	0.301
"TIMM8A"	"PSMA4"	0.103
"TIMM8A"	"RPL36AL"	0.1
"TIMM8A"	"RPL37"	0.117
"TIMM8A"	"RPS23"	0.119
"TIMM8A"	"SDHC"	0.248
"TIMM8A"	"SET"	0.11
"TIMM8A"	"SURF4"	0.105
"TIMM8A"	"UQCRC2"	0.322
"TIMM8A"	"RPL14"	0.088
"TIMM8A"	"COX5A"	0.351
"TIMM8A"	"JOSD1"	0.085
"TIMM8A"	"RPL35"	0.121
"TIMM8A"	"TIMM13"	0.389
"TIMM8A"	"UQCRQ"	0.338
"TIMM8A"	"LSM2"	0.118
"TIMM8A"	"MRPL17"	0.331
"TIMM8A"	"CHCHD4"	0.443
"DLX5"	"MSX1"	0.209
"DYNC1H1"	"DNM2"	0.189
"DYNC1H1"	"EEF2"	0.214
"DYNC1H1"	"FLII"	0.219
"DYNC1H1"	"GNAI2"	0.245
"DYNC1H1"	"GNB1"	0.244
"DYNC1H1"	"GNL1"	0.116
"DYNC1H1"	"HLA-DRB1"	0.224
"DYNC1H1"	"KIFC1"	0.265
"DYNC1H1"	"MARS"	0.205
"DYNC1H1"	"MDH2"	0.161
"DYNC1H1"	"PCBP1"	0.204
"DYNC1H1"	"PCNT"	0.259
"DYNC1H1"	"PEPD"	0.159
"DYNC1H1"	"PLK1"	0.244
"DYNC1H1"	"PSMA4"	0.222
"DYNC1H1"	"PSMA7"	0.21
"DYNC1H1"	"PSMB4"	0.221
"DYNC1H1"	"PSMC4"	0.181
"DYNC1H1"	"RPL4"	0.189
"DYNC1H1"	"RPL8"	0.137
"DYNC1H1"	"RPL18"	0.159
"DYNC1H1"	"RPL30"	0.187
"DYNC1H1"	"RPLP0"	0.175
"DYNC1H1"	"RPLP2"	0.201
"DYNC1H1"	"TPM2"	0.229
"DYNC1H1"	"RPL14"	0.205
"DYNC1H1"	"ENTPD4"	0.169
"DYNC1H1"	"PRMT5"	0.176
"DYNC1H1"	"MYBBP1A"	0.143
"DYNC1H1"	"NUDC"	0.124
"DYNC1H1"	"TUBGCP2"	0.288
"DYNC1H1"	"RPL35"	0.169
"DYNC1H1"	"GABARAP"	0.257
"DYNC1H1"	"PSME4"	0.18
"DYNC1H1"	"GSPT2"	0.111
"DYNC1H1"	"TIMM13"	0.149
"DYNC1H1"	"CPSF1"	0.118
"DYNC1H1"	"PYCR2"	0.106
"DYNC1H1"	"DYNC1LI1"	0.324
"DYNC1H1"	"PPAN"	0.094
"DYNC1H1"	"THOC2"	0.149
"DYNC1H1"	"KLC2"	0.254
"DYNC1H1"	"ZNF598"	NA
"DYNC1H1"	"OSBPL1A"	0.177
"DYNC1H1"	"TRAPPC5"	0.178
"DYNC1H1"	"TUBB"	0.271
"DYNC1H1"	"TUBB2B"	0.206
"DNM2"	"HCK"	0.192
"DNM2"	"PPIB"	0.155
"DNM2"	"RPS2"	0.16
"DNM2"	"SH3GL1"	0.179
"DNM2"	"VAV1"	0.098
"DNM2"	"PSTPIP1"	0.135
"DNM2"	"MPHOSPH6"	0.065
"DNM2"	"KLC2"	0.126
"TSC22D3"	"NFKB2"	0.227
"ECE1"	"IGF2R"	0.306
"ECE1"	"LAMP1"	0.317
"ECE1"	"DNAJC5"	0.276
"ECHS1"	"GSS"	0.105
"ECHS1"	"HINT1"	0.111
"ECHS1"	"IDH2"	0.303
"ECHS1"	"MDH2"	0.269
"ECHS1"	"NDUFB10"	0.324
"ECHS1"	"NDUFV1"	0.282
"ECHS1"	"PGK1"	0.06
"ECHS1"	"RPS2"	0.101
"ECHS1"	"SDHC"	0.232
"ECHS1"	"STAT3"	0.127
"ECHS1"	"UBE2V1"	0.093
"ECHS1"	"UGP2"	0.103
"ECHS1"	"UQCRC2"	0.301
"ECHS1"	"CLPP"	0.296
"ECHS1"	"COX5A"	0.324
"ECHS1"	"CCS"	0.09
"ECHS1"	"TXN2"	0.325
"ECHS1"	"DHRS7B"	0
"ECHS1"	"UQCRQ"	0.316
"ECHS1"	"ACAD9"	0.243
"ECHS1"	"CNDP2"	0.138
"ECHS1"	"MRPS24"	0.371
"ECHS1"	"DDA1"	0.132
"PHC1"	"EEF1G"	0.101
"PHC1"	"HDAC3"	0.163
"PHC1"	"MTA1"	0.175
"PHC1"	"ANAPC2"	0.31
"PHC1"	"PCGF6"	0.439
"PHC1"	"KLHDC3"	0.164
"EEF1G"	"EEF2"	0.167
"EEF1G"	"EIF5A"	0.153
"EEF1G"	"FRG1"	0.106
"EEF1G"	"GTF2H4"	0.111
"EEF1G"	"NPM1"	0.1
"EEF1G"	"P2RY11"	0.055
"EEF1G"	"PFDN1"	NA
"EEF1G"	"PPIB"	0.186
"EEF1G"	"PSMB4"	0.142
"EEF1G"	"RPL4"	0.174
"EEF1G"	"RPL7"	0.12
"EEF1G"	"RPL8"	0.113
"EEF1G"	"RPL11"	0.162
"EEF1G"	"RPL18"	0.16
"EEF1G"	"RPL37A"	0.167
"EEF1G"	"RPLP0"	0.158
"EEF1G"	"RPLP2"	0.169
"EEF1G"	"RPS2"	0.17
"EEF1G"	"RPS23"	0.169
"EEF1G"	"PIAS1"	0.095
"EEF1G"	"MTA1"	0.134
"EEF1G"	"MYBBP1A"	0.111
"EEF1G"	"NUDC"	0.126
"EEF1G"	"RPL35"	0.15
"EEF1G"	"CPSF1"	0.095
"EEF1G"	"PPAN"	0.071
"EEF1G"	"EXOSC5"	0.12
"EEF1G"	"XAB2"	0.107
"EEF1G"	"LSM2"	0.125
"EEF1G"	"MUS81"	0.084
"EEF1G"	"FTSJ3"	0.079
"EEF1G"	"TSEN54"	0.089
"EEF2"	"EIF4A2"	0.098
"EEF2"	"EIF4EBP1"	0.076
"EEF2"	"EIF5A"	0.14
"EEF2"	"FAU"	NA
"EEF2"	"FLII"	0.11
"EEF2"	"GLUD2"	0.113
"EEF2"	"GNB1"	0.191
"EEF2"	"GNB2"	0.167
"EEF2"	"GNL1"	0.104
"EEF2"	"HINT1"	0.185
"EEF2"	"IDH2"	0.143
"EEF2"	"MARS"	0.18
"EEF2"	"MDH2"	0.146
"EEF2"	"MSN"	0.141
"EEF2"	"MYL6"	0.175
"EEF2"	"NDUFV1"	0.124
"EEF2"	"NONO"	0.129
"EEF2"	"NPM1"	0.149
"EEF2"	"P2RY11"	0.062
"EEF2"	"PCBP1"	0.195
"EEF2"	"PCBP2"	0.158
"EEF2"	"PGK1"	0.17
"EEF2"	"POLR2L"	0.136
"EEF2"	"PPIB"	0.165
"EEF2"	"PSMA4"	0.181
"EEF2"	"PSMA7"	0.164
"EEF2"	"PSMB4"	0.171
"EEF2"	"PSMC4"	0.141
"EEF2"	"RAB5C"	0.206
"EEF2"	"RANGAP1"	0.2
"EEF2"	"RPL4"	0.189
"EEF2"	"RPL7"	0.15
"EEF2"	"RPL8"	0.131
"EEF2"	"RPL10"	0.162
"EEF2"	"RPL11"	0.201
"EEF2"	"RPL15"	0.145
"EEF2"	"RPL18"	0.16
"EEF2"	"RPL30"	0.187
"EEF2"	"RPL27A"	0.156
"EEF2"	"RPL32"	0.151
"EEF2"	"RPL36AL"	0.167
"EEF2"	"RPL37"	0.125
"EEF2"	"RPL37A"	0.178
"EEF2"	"RPL41"	0.138
"EEF2"	"RPLP0"	0.182
"EEF2"	"RPLP2"	0.186
"EEF2"	"MRPS12"	0.151
"EEF2"	"RPN1"	0.146
"EEF2"	"RPS2"	0.187
"EEF2"	"RPS9"	0.195
"EEF2"	"RPS21"	0.167
"EEF2"	"RPS23"	0.178
"EEF2"	"RRM2"	0.227
"EEF2"	"SET"	0.116
"EEF2"	"SH3GL1"	0.072
"EEF2"	"STAT3"	0.15
"EEF2"	"SURF4"	0.174
"EEF2"	"TSC2"	0.135
"EEF2"	"UGP2"	0.155
"EEF2"	"UQCRC2"	0.13
"EEF2"	"CLPP"	0.109
"EEF2"	"HIST1H2AC"	0.143
"EEF2"	"EIF4G3"	0.097
"EEF2"	"SQSTM1"	0.24
"EEF2"	"RPL14"	0.19
"EEF2"	"RAB11B"	0.219
"EEF2"	"ATP6V1F"	0.183
"EEF2"	"COX5A"	0.108
"EEF2"	"ENTPD4"	0.112
"EEF2"	"ARPC1B"	0.154
"EEF2"	"NPM3"	0.111
"EEF2"	"PRMT5"	0.135
"EEF2"	"MYBBP1A"	0.128
"EEF2"	"NUDC"	0.108
"EEF2"	"RPL35"	0.158
"EEF2"	"GABARAP"	0.107
"EEF2"	"EXOSC7"	0.136
"EEF2"	"WDTC1"	0.191
"EEF2"	"DNAJC9"	0.164
"EEF2"	"HARS2"	0.106
"EEF2"	"RPL13A"	0.17
"EEF2"	"KPNA6"	0.142
"EEF2"	"HSPBP1"	0.097
"EEF2"	"GSPT2"	0.097
"EEF2"	"TXN2"	0.099
"EEF2"	"DHRS7B"	0.117
"EEF2"	"TIMM13"	0.127
"EEF2"	"ANAPC2"	0.128
"EEF2"	"CPSF1"	0.106
"EEF2"	"PYCR2"	0.088
"EEF2"	"SEC61A1"	0.146
"EEF2"	"VPS28"	0.216
"EEF2"	"ISYNA1"	0.076
"EEF2"	"DPH5"	0.227
"EEF2"	"LSM7"	0.188
"EEF2"	"MRPL16"	0.137
"EEF2"	"PPAN"	0.102
"EEF2"	"XAB2"	0.16
"EEF2"	"THOC2"	0.119
"EEF2"	"LSM2"	0.181
"EEF2"	"MRPL17"	0.137
"EEF2"	"MRPS24"	0.139
"EEF2"	"PDCL3"	0.094
"EEF2"	"MUS81"	0.106
"EEF2"	"RHOT2"	0.116
"EEF2"	"ZNF598"	NA
"EEF2"	"FTSJ3"	0.124
"EEF2"	"TRAPPC5"	0.165
"EEF2"	"HIPK4"	NA
"EEF2"	"TUBB"	0.197
"EEF2"	"MRPL21"	0.137
"EEF2"	"HIST1H2AA"	0.143
"EEF2"	"POLR2J2"	0.191
"EEF2"	"TUBB2B"	0.078
"EGR1"	"HRAS"	0.088
"EGR1"	"IFIT2"	0.099
"EGR1"	"IRF2"	0.138
"EGR1"	"IRF3"	0.153
"EGR1"	"IRF7"	0.149
"EGR1"	"NPM1"	0.101
"EGR1"	"PITX1"	0.151
"EGR1"	"SP1"	0.129
"EGR1"	"SRF"	0.162
"EGR1"	"STAT3"	0.149
"EGR1"	"GDF15"	0.091
"EIF4A2"	"EIF4EBP1"	0.155
"EIF4A2"	"EIF5A"	0.123
"EIF4A2"	"GNAI2"	0.09
"EIF4A2"	"GNB1"	0.1
"EIF4A2"	"GNB2"	0.129
"EIF4A2"	"GNL1"	0.037
"EIF4A2"	"GTF2H4"	0.116
"EIF4A2"	"MARS"	0.12
"EIF4A2"	"MDH2"	0.087
"EIF4A2"	"MYL6"	0.115
"EIF4A2"	"NONO"	0.072
"EIF4A2"	"NPM1"	0.109
"EIF4A2"	"P2RY11"	0.022
"EIF4A2"	"PCBP1"	0.113
"EIF4A2"	"PCBP2"	0.087
"EIF4A2"	"PFDN1"	NA
"EIF4A2"	"PFDN2"	0.149
"EIF4A2"	"PGK1"	0.085
"EIF4A2"	"PLK1"	0.101
"EIF4A2"	"PPIB"	0.147
"EIF4A2"	"PSMA4"	0.133
"EIF4A2"	"PSMA7"	0.127
"EIF4A2"	"PSMB4"	0.137
"EIF4A2"	"PSMC4"	0.131
"EIF4A2"	"RANGAP1"	0.178
"EIF4A2"	"RPL4"	0.113
"EIF4A2"	"RPL7"	0.115
"EIF4A2"	"RPL8"	0.121
"EIF4A2"	"RPL10"	0.144
"EIF4A2"	"RPL11"	0.128
"EIF4A2"	"RPL15"	0.173
"EIF4A2"	"RPL18"	0.125
"EIF4A2"	"RPL30"	0.112
"EIF4A2"	"RPL27A"	0.156
"EIF4A2"	"RPL32"	0.167
"EIF4A2"	"RPL36AL"	0.145
"EIF4A2"	"RPL37"	0.196
"EIF4A2"	"RPL37A"	0.128
"EIF4A2"	"RPL41"	0.194
"EIF4A2"	"RPLP0"	0.11
"EIF4A2"	"RPLP2"	0.122
"EIF4A2"	"RPN1"	0.142
"EIF4A2"	"RPS2"	0.107
"EIF4A2"	"RPS9"	0.113
"EIF4A2"	"RPS23"	0.151
"EIF4A2"	"SURF4"	0.103
"EIF4A2"	"HIST1H2AC"	0.04
"EIF4A2"	"EIF4G3"	0.426
"EIF4A2"	"RPL14"	0.125
"EIF4A2"	"PRMT5"	0.143
"EIF4A2"	"RPL35"	0.147
"EIF4A2"	"HARS2"	0.143
"EIF4A2"	"RPL13A"	0.137
"EIF4A2"	"KPNA6"	0.141
"EIF4A2"	"GSPT2"	0.188
"EIF4A2"	"CPSF1"	0.093
"EIF4A2"	"PYCR2"	0.113
"EIF4A2"	"CAB39"	0.121
"EIF4A2"	"PRMT8"	0.121
"EIF4A2"	"PPAN"	0.102
"EIF4A2"	"THOC2"	0.116
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.093
"EIF4A2"	"ZNF598"	NA
"EIF4A2"	"FTSJ3"	0.093
"EIF4A2"	"TRAPPC5"	0.187
"EIF4A2"	"TUBB"	0.078
"EIF4EBP1"	"RPLP0"	0.085
"EIF4EBP1"	"TSC2"	0.117
"EIF4EBP1"	"PIM2"	0.097
"EIF5A"	"EMD"	0.235
"EIF5A"	"GNB1"	0.166
"EIF5A"	"GNB2"	0.133
"EIF5A"	"GNL1"	0.069
"EIF5A"	"GTF2H4"	0.134
"EIF5A"	"HINT1"	0.144
"EIF5A"	"IDH2"	0.085
"EIF5A"	"KIFC1"	0.122
"EIF5A"	"MARS"	0.149
"EIF5A"	"MDH2"	0.099
"EIF5A"	"MYL6"	0.133
"EIF5A"	"NDUFV1"	0.206
"EIF5A"	"NONO"	0.14
"EIF5A"	"NPM1"	0.148
"EIF5A"	"P2RY11"	0.085
"EIF5A"	"PCBP1"	0.153
"EIF5A"	"PCBP2"	0.135
"EIF5A"	"PEPD"	0.097
"EIF5A"	"PFDN2"	0.132
"EIF5A"	"PGK1"	0.181
"EIF5A"	"PLK1"	0.129
"EIF5A"	"POLR2L"	0.151
"EIF5A"	"POR"	0.19
"EIF5A"	"PPIB"	0.143
"EIF5A"	"PPP2R5A"	0.144
"EIF5A"	"PSMA4"	0.142
"EIF5A"	"PSMA7"	0.134
"EIF5A"	"PSMB4"	0.142
"EIF5A"	"PSMC4"	0.155
"EIF5A"	"RAB5B"	0.155
"EIF5A"	"RAB5C"	0.173
"EIF5A"	"RANGAP1"	0.236
"EIF5A"	"RPL4"	0.152
"EIF5A"	"RPL7"	0.143
"EIF5A"	"RPL8"	0.128
"EIF5A"	"RPL10"	0.174
"EIF5A"	"RPL11"	0.16
"EIF5A"	"RPL15"	0.146
"EIF5A"	"RPL18"	0.161
"EIF5A"	"RPL30"	0.139
"EIF5A"	"RPL27A"	0.169
"EIF5A"	"RPL32"	0.157
"EIF5A"	"RPL36AL"	0.171
"EIF5A"	"RPL37"	0.132
"EIF5A"	"RPL37A"	0.124
"EIF5A"	"RPLP0"	0.14
"EIF5A"	"RPLP2"	0.134
"EIF5A"	"MRPS12"	0.176
"EIF5A"	"RPN1"	0.212
"EIF5A"	"RPS2"	0.145
"EIF5A"	"RPS9"	0.15
"EIF5A"	"RPS23"	0.177
"EIF5A"	"RRM2"	0.227
"EIF5A"	"SH3GL1"	0.087
"EIF5A"	"SURF4"	0.188
"EIF5A"	"UGP2"	0.119
"EIF5A"	"UQCRC2"	0.208
"EIF5A"	"RPL14"	0.14
"EIF5A"	"MTA1"	0.185
"EIF5A"	"ZBED1"	0.104
"EIF5A"	"ATP6V1F"	0.176
"EIF5A"	"COX5A"	0.201
"EIF5A"	"ARPC5"	0.128
"EIF5A"	"ARPC1B"	0.108
"EIF5A"	"PRMT5"	0.161
"EIF5A"	"ZNHIT1"	0.108
"EIF5A"	"MYBBP1A"	0.138
"EIF5A"	"AGPAT1"	0.184
"EIF5A"	"RPL35"	0.165
"EIF5A"	"GABARAP"	0.172
"EIF5A"	"RPL13A"	0.155
"EIF5A"	"GSPT2"	0.124
"EIF5A"	"TIMM13"	0.19
"EIF5A"	"CPSF1"	0.108
"EIF5A"	"PYCR2"	0.086
"EIF5A"	"SEC61A1"	0.226
"EIF5A"	"FIS1"	0.197
"EIF5A"	"ISYNA1"	0.095
"EIF5A"	"PCBP3"	0.121
"EIF5A"	"MRPL16"	0.168
"EIF5A"	"PPAN"	0.097
"EIF5A"	"EXOSC5"	0.148
"EIF5A"	"XAB2"	0.144
"EIF5A"	"LSM2"	0.159
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.168
"EIF5A"	"PDCL3"	0.123
"EIF5A"	"ZNF598"	NA
"EIF5A"	"ORMDL3"	0.205
"EIF5A"	"FTSJ3"	0.108
"EIF5A"	"TRAPPC5"	0.164
"EIF5A"	"TUBB"	0.145
"EIF5A"	"POLR2J2"	0.19
"ELAVL3"	"PRMT8"	NA
"ELF4"	"NPM1"	0.113
"ELF4"	"SET"	0.139
"EMD"	"MYL6"	0.146
"EMD"	"HDAC3"	0.211
"EMD"	"MTA1"	0.25
"EMD"	"RPL35"	0.164
"EMD"	"SEC61A1"	0.229
"EMD"	"LSM2"	0.16
"EMD"	"FATE1"	0.256
"EMD"	"TUBB"	0.227
"EPHB3"	"PTPRU"	0.109
"EPHB3"	"ILKAP"	0.071
"EXT2"	"SURF4"	0.275
"EXT2"	"SEC61A1"	0.256
"FANCG"	"FOXM1"	0.244
"FANCG"	"PLK1"	0.184
"FANCG"	"RTN2"	0.117
"FANCG"	"ZBED1"	0.165
"FANCG"	"FTSJ3"	0.181
"FAU"	"MSN"	NA
"FAU"	"MYL6"	NA
"FAU"	"NPM1"	NA
"FAU"	"PCBP1"	NA
"FAU"	"PSMB4"	NA
"FAU"	"RPL4"	NA
"FAU"	"RPL7"	NA
"FAU"	"RPL8"	NA
"FAU"	"RPL10"	NA
"FAU"	"RPL11"	NA
"FAU"	"RPL15"	NA
"FAU"	"RPL18"	NA
"FAU"	"RPL30"	NA
"FAU"	"RPL27A"	NA
"FAU"	"RPL32"	NA
"FAU"	"RPL36AL"	NA
"FAU"	"RPL37"	NA
"FAU"	"RPL37A"	NA
"FAU"	"RPL41"	NA
"FAU"	"RPLP0"	NA
"FAU"	"RPLP2"	NA
"FAU"	"MRPS12"	NA
"FAU"	"RPN1"	NA
"FAU"	"RPS2"	NA
"FAU"	"RPS9"	NA
"FAU"	"RPS21"	NA
"FAU"	"RPS23"	NA
"FAU"	"SET"	NA
"FAU"	"SH3GL1"	NA
"FAU"	"STK24"	NA
"FAU"	"RPL14"	NA
"FAU"	"ARPC5"	NA
"FAU"	"RPL35"	NA
"FAU"	"GABARAP"	NA
"FAU"	"RPL13A"	NA
"FAU"	"VPS28"	NA
"FAU"	"MRPL16"	NA
"FAU"	"MRPL17"	NA
"FAU"	"MRPS24"	NA
"FAU"	"POLR2J2"	NA
"FGF8"	"GBX2"	NA
"FGF8"	"MSX1"	0
"FGF8"	"LHX2"	NA
"FHIT"	"HINT1"	0.177
"FHIT"	"MDH2"	0.119
"FOXM1"	"KIFC1"	0.146
"FOXM1"	"PLK1"	0.244
"FOXM1"	"RRM2"	0.046
