"symbol1" "symbol2" "CC"
"CD68" "TNF" 0.505
"CD68" "CD207" 0.705
"CD68" "SPN" 0.53
"CD68" "CD7" 0.83
"CD68" "IL13" 0
"CD68" "VWF" 0.326
"CD68" "TNFSF13" 0.234
"CD68" "AKT1" 0.455
"CHRNA10" "CHRNG" 0.907
"KLF16" "FOXK1" 1
"KLF16" "SIN3B" 1
"CNGB1" "CNGA2" 0.852
"SEC14L5" "B3GAT3" NA
"PHC1" "ANAPC2" 0.747
"PHC1" "HIST1H2AC" 0.722
"PHC1" "TFCP2" 0.697
"PHC1" "PRMT5" 0.651
"PHC1" "PCGF6" 1
"BST2" "LILRA4" 0.377
"BST2" "IFIT2" 0.484
"BST2" "RIPK1" 0.515
"BST2" "IRF3" 0.438
"BST2" "TREX1" 0.514
"BST2" "TRIM22" 0.509
"BST2" "ADAR" 0.531
"BST2" "IRF7" 0.579
"BST2" "IRF2" 0.323
"BST2" "IFITM1" 0.433
"BST2" "HLA-G" 0.65
"LSM7" "PCBP2" 0.553
"LSM7" "KLC2" 0.518
"LSM7" "GTF2F1" 0.56
"LSM7" "POLR2L" 0.638
"LSM7" "LSM2" 0.955
"LSM7" "CPSF1" 0.572
"LSM7" "EEF2" 0.559
"LSM7" "LSMD1" NA
"LSM7" "XAB2" 0.696
"LSM7" "CTNNBL1" 0.675
"LSM7" "RPL35" 0.557
"LSM7" "PCBP1" 0.611
"LSM7" "FAU" NA
"ACTN4" "MYL6" 0.56
"ACTN4" "GNB2" 0.612
"ACTN4" "TMSB4X" 0.71
"ACTN4" "NDUFB10" 0.253
"ACTN4" "LIMS2" 0.36
"ACTN4" "TRIM3" 1
"ACTN4" "APOL1" 0.463
"ACTN4" "CALML5" 0.599
"ACTN4" "ACTA1" 0.596
"ACTN4" "SQSTM1" 0.61
"ACTN4" "LIMD1" 0.626
"ACTN4" "TPM2" 0.408
"ACTN4" "CABP2" 0.22
"ACTN4" "SOS1" 0.348
"ACTN4" "VWF" 0.554
"ACTN4" "VEGFB" 0.473
"ACTN4" "MIB2" 0.357
"ACTN4" "AKT1" 0.658
"ACTN4" "ITGA2B" 0.398
"ACTN4" "CALB2" 0.416
"ACTN4" "SLC9A3R2" 0.425
"ACTN4" "CAMK2A" 0.539
"ACTN4" "PIP5K1C" 0.513
"ACTN4" "DNM2" 0.526
"ACTN4" "PF4" 0.571
"ACTN4" "TNNT3" 0.376
"ARPC1B" "PSMA7" 0.477
"ARPC1B" "ARPC5" 0.823
"ARPC1B" "EPHB3" 0.438
"ARPC1B" "ARPC4" 0.746
"ARPC1B" "ACTA1" 0.661
"GDF15" "TSPAN4" 0.279
"GDF15" "PITX1" 0.469
"GDF15" "AKT1" 0.566
"GDF15" "TNF" 0.461
"TNNI2" "CHRNG" 0.134
"TNNI2" "MYL6" 0.511
"TNNI2" "TCAP" 0.758
"TNNI2" "MYL3" 0.75
"TNNI2" "CALB2" 0.551
"TNNI2" "TNNI1" 0.85
"TNNI2" "KCNIP2" 0.368
"TNNI2" "TNNT2" 0.835
"TNNI2" "ACTA1" 0.506
"TNNI2" "CALML5" 0.531
"TNNI2" "CABP2" 0.329
"TNNI2" "TNNT3" 0.85
"TNNI2" "TPM2" 0.754
"TUBGCP2" "CSNK1E" 0.52
"TUBGCP2" "TUBB2B" 0.665
"TUBGCP2" "KIFC1" 0.68
"TUBGCP2" "AZI1" NA
"TUBGCP2" "PCNT" 0.839
"TUBGCP2" "TUBB" 0.524
"TUBGCP2" "KIF25" 0.632
"TUBGCP2" "DYNC1H1" 0.712
"TUBGCP2" "PLK1" 0.701
"TUBGCP2" "NUMA1" 0.66
"HBZ" "HBD" 0.805
"HBZ" "PAH" 0.468
"HBZ" "SP1" 0.296
"HBZ" "AMBP" 0.489
"HBZ" "TH" 0.29
"HBZ" "HBE1" 0.805
"HBZ" "ECHS1" 0.195
"LAMA5" "RAPSN" 0.097
"LAMA5" "ITGA2B" 0.561
"LAMA5" "ACTA1" 0.477
"PPP1R1B" "CXCR4" 0.354
"PPP1R1B" "CALB2" 0.453
"PPP1R1B" "CSNK2B" 0.435
"PPP1R1B" "TH" 0.477
"PPP1R1B" "PPP2R4" NA
"NUP210" "INCENP" 0.336
"NUP210" "RANGAP1" 0.546
"NUP210" "GEMIN4" 0.464
"NUP210" "GEMIN7" 0.343
"NUP210" "OS9" 0.462
"NUP210" "CPSF1" 0.407
"NUP210" "NES" 0.176
"NUP210" "THOC6" 0.396
"NUP210" "NONO" 0.578
"NUP210" "POM121" 0.841
"NUP210" "NPM1" 0.447
"ILKAP" "EPHB3" 0.357
"ILKAP" "RIPK1" 0.461
"ILKAP" "LIMK2" 0.79
"ILKAP" "TYRO3" 0.509
"ILKAP" "STK11" 0.742
"ILKAP" "PIM2" 0.6
"ILKAP" "HCK" 0.52
"SCLY" "HYI" NA
"SCLY" "TXNRD2" 1
"HSPBP1" "BRSK1" 1
"TMEM66" "RPN1" NA
"TMEM66" "OS9" NA
"ITIH5" "SLC3A2" NA
"HRK" "BBC3" 1
"HRK" "BAD" 1
"HRK" "MCL1" 1
"POM121" "RANGAP1" 0.633
"POM121" "INCENP" 0.506
"POM121" "GEMIN4" 0.501
"POM121" "NPM1" 0.484
"POM121" "GEMIN7" 0.547
"POM121" "THOC6" 0.618
"POM121" "CPSF1" 0.686
"CD63" "VWF" 0.521
"CD63" "ANXA5" 0.523
"CD63" "ITGA2B" 0.723
"CD63" "CXCR4" 0.763
"CD63" "LAMP1" 0.837
"CD63" "TGOLN2" 0.602
"CD63" "SLC29A2" 0.418
"MPHOSPH6" "RPL37" 0.323
"MPHOSPH6" "RPL37A" 0.501
"MPHOSPH6" "RPL7" 0.514
"MPHOSPH6" "RPL27A" 0.335
"MPHOSPH6" "RPL41" 0.33
"MPHOSPH6" "RPL11" 0.563
"MPHOSPH6" "RPLP0" 0.418
"MPHOSPH6" "RPS9" 0.571
"MPHOSPH6" "RPLP2" 0.271
"MPHOSPH6" "RPL14" 0.292
"MPHOSPH6" "RPL30" 0.431
"MPHOSPH6" "RPL35" 0.519
"MPHOSPH6" "RPS2" 0.539
"MPHOSPH6" "RPL18" 0.537
"MPHOSPH6" "RPL32" 0.294
"MPHOSPH6" "RPL4" 0.507
"MPHOSPH6" "RPL36AL" 0.526
"MPHOSPH6" "RPL15" 0.579
"MPHOSPH6" "RPL13A" 0.513
"MPHOSPH6" "RPL8" 0.244
"MPHOSPH6" "EXOSC3" 0.852
"MPHOSPH6" "EXOSC7" 0.861
"MPHOSPH6" "RPL10" 0.503
"CAB39" "RTN4RL2" 0.421
"CAB39" "CAMKK2" 0.511
"CAB39" "UBL5" 0.368
"CAB39" "STK11" 0.611
"CAB39" "OPTC" 0.386
"CAB39" "STK24" 0.646
"CAB39" "CHAD" 0.375
"CAB39" "BRSK1" 0.414
"CAB39" "DCXR" 0.501
"CAB39" "LRG1" 0.721
"CAB39" "IGFALS" 0.644
"CAB39" "GP9" 0.081
"THSD1" "ADAMTS4" 0.132
"THSD1" "ADAMTS13" 0.314
"THSD1" "ADAMTSL2" NA
"CHAD" "EEF1G" 0.304
"CHAD" "RASL10B" NA
"CHAD" "GNB2" 0.328
"CHAD" "LRRC20" NA
"CHAD" "GNB1" 0.327
"CHAD" "HRAS" 0
"CHAD" "DIRAS3" NA
"CHAD" "DIRAS2" 0
"CHAD" "GNAI2" 0.272
"CHAD" "ITGA2B" 0.437
"RPL35" "RPS23" 0.835
"RPL35" "EEF1G" 0.701
"RPL35" "SLC3A2" 0.681
"RPL35" "RPL32" 0.892
"RPL35" "RPL7" 0.773
"RPL35" "HINT1" 0.666
"RPL35" "EIF4A2" 0.479
"RPL35" "SDSL" 1
"RPL35" "EIF5A" 0.699
"RPL35" "FAU" NA
"RPL35" "RPL8" 0.669
"RPL35" "EXOSC7" 0.55
"RPL35" "RPL37" 0.739
"RPL35" "RPL11" 0.826
"RPL35" "RPL27A" 0.859
"RPL35" "RPS21" 0.747
"RPL35" "RPLP2" 0.742
"RPL35" "MRPL16" 0.567
"RPL35" "RPS9" 0.766
"RPL35" "RPS2" 0.728
"RPL35" "DDOST" 0.55
"RPL35" "RPL4" 0.743
"RPL35" "RPL36AL" 0.794
"RPL35" "RPL18" 0.81
"RPL35" "EEF2" 0.611
"RPL35" "RPL15" 0.756
"RPL35" "RPN1" 0.638
"RPL35" "RPL13A" 0.799
"RPL35" "GSPT2" 0.496
"RPL35" "MRPL17" 0.567
"RPL35" "EXOSC3" 0.601
"RPL35" "RPL10" 0.758
"RPL35" "RPL37A" 0.601
"RPL35" "MRPS12" 0.578
"RPL35" "SMG6" 0.662
"RPL35" "RPL41" 0.734
"RPL35" "RPLP0" 0.623
"RPL35" "RPL14" 0.76
"RPL35" "RPL30" 0.689
"FRS3" "HRAS" 1
"FRS3" "CRK" 0.155
"FRS3" "HCK" 1
"FRS3" "SOS1" 1
"RIPK1" "TRAF5" 0.586
"RIPK1" "BID" 0.646
"RIPK1" "DAXX" 0.43
"RIPK1" "NFKBIB" 1
"RIPK1" "SQSTM1" 0.433
"RIPK1" "USP2" 0.34
"RIPK1" "NTAN1" NA
"RIPK1" "TNF" 0.335
"RIPK1" "UBE2V1" 0.562
"RIPK1" "NFKB2" 0.501
"RIPK1" "IRF3" 0.48
"TUBB2B" "KIF25" 0.683
"TUBB2B" "ARF1" 0.384
"TUBB2B" "KIFC1" 0.73
"TUBB2B" "KIF1A" 0.464
"TUBB2B" "DYNC1LI1" 0.499
"TUBB2B" "PFDN2" 0.63
"TUBB2B" "CALML5" 0.607
"TUBB2B" "ACTA1" 0.449
"TUBB2B" "CABP2" 0.327
"TUBB2B" "TBCA" 0.859
"TUBB2B" "OBSCN" 0.59
"TUBB2B" "DYNC1H1" 0.552
"TUBB2B" "PLK1" 0.721
"TUBB2B" "PFDN1" NA
"TUBB2B" "CALB2" 0.439
"TUBB2B" "DNAH11" 0.689
"TUBB2B" "EEF1G" 0.601
"TUBB2B" "FAU" NA
"GTF2H4" "XAB2" 0.582
"GTF2H4" "PIAS3" 1
"GTF2H4" "GTF2F1" 0.778
"GTF2H4" "POLR2L" 0.766
"GTF2H4" "POLR2J2" 0.822
"GTF2H4" "POLD3" 0.738
"GTF2H4" "TAF1C" 0.704
"GTF2H4" "DDX11" 0.569
"USP2" "ZFYVE1" 0.293
"USP2" "RHPN1" 0.6
"USP2" "TNF" 0.12
"USP2" "FAU" NA
"PLCB2" "P2RY11" 0.107
"PLCB2" "PLCB3" 1
"PLCB2" "PIP5K1C" 1
"PLCB2" "CAMK2A" 1
"PLCB2" "TAS1R1" 0.107
"PLCB2" "GNB2" 1
"PLCB2" "PIK3R5" 1
"PLCB2" "PRKCG" 1
"PLCB2" "UTS2R" 0.107
"PLCB2" "CALML5" 0.6
"PLCB2" "GNB1" 1
"PLCB2" "PLCD1" 1
"PLCB2" "PROK2" 0
"PLCB2" "GNAI2" 1
"SIX3" "ENTPD2" 0.225
"SIX3" "LHX2" NA
"SIX3" "MTA1" 0.56
"SIX3" "FGF8" 0
"SIX3" "GBX2" NA
"SIX3" "WDTC1" 0.749
"VWF" "HRAS" 0.337
"VWF" "GATA2" 0.315
"VWF" "ARRB2" 0.446
"VWF" "VEGFB" 0.84
"VWF" "GP9" 0.045
"VWF" "TMSB4X" 0.7
"VWF" "AKT1" 0.385
"VWF" "ANXA5" 0.551
"VWF" "WDTC1" 0.435
"VWF" "ITGA2B" 0.639
"VWF" "COX5A" 0.191
"VWF" "NONO" 0.258
"VWF" "TNF" 0.446
"VWF" "ADAMTS13" 0.589
"VWF" "PF4" 0.73
"VWF" "SOS1" 0.227
"VWF" "CXCR4" 0.477
"VWF" "CRK" 0.556
"PPP2R5A" "PSME4" 0.585
"PPP2R5A" "RANGAP1" 0.574
"PPP2R5A" "HRAS" 0.608
"PPP2R5A" "INCENP" 0.566
"PPP2R5A" "PSMA7" 0.59
"PPP2R5A" "ARRB2" 0.678
"PPP2R5A" "AKT1" 0.758
"PPP2R5A" "PLK1" 0.652
"PPP2R5A" "CENPH" 0.616
"PPP2R5A" "CACNA2D4" 0.27
"PPP2R5A" "PPP2R4" NA
"PPP2R5A" "NUDC" 0.592
"PPP2R5A" "PSMB4" 0.62
"TRAF5" "NFKB2" 0.451
"TRAF5" "TNFSF13" 0.36
"TRAF5" "TNF" 0.354
"TRAF5" "TNFRSF13B" 0.505
"USP22" "HIST1H2AC" 0.67
"USP22" "ATXN7L3" 0.787
"USP22" "ATXN7L2" NA
"USP22" "FOXM1" 1
"USP22" "HIST1H2AA" 0.515
"LPIN2" "AGPAT1" 0.713
"LPIN2" "ZNF148" 0.718
"LPIN2" "PPAP2C" NA
"CYBA" "HRAS" 0.567
"CYBA" "TNF" 0.531
"CYBA" "VAV1" 0.523
"CYBA" "AKT1" 0.557
"TNFRSF13B" "TNFSF13" 0.155
"TNFRSF13B" "TNF" 1
"PFDN1" "NUBP2" NA
"PFDN1" "PFDN2" NA
"CYP46A1" "POR" 0.722
"CYP46A1" "LSS" 0.71
"CYP46A1" "CHDH" 0.32
"MARS" "RPL27A" 0.664
"MARS" "RPL11" 0.829
"MARS" "RPL13A" 0.67
"MARS" "GSPT2" 0.401
"MARS" "DALRD3" NA
"MARS" "EIF5A" 0.704
"MARS" "RPL8" 0.514
"MARS" "TXLNA" 0.79
"MARS" "RPS9" 0.767
"MARS" "RPS2" 0.725
"MARS" "RPL10" 0.632
"MARS" "RPL4" 0.758
"MARS" "PGK1" 0.746
"MARS" "EEF2" 0.741
"MARS" "RPLP0" 0.647
"MARS" "EEF1G" 0.815
"MARS" "FAU" NA
"SMARCD3" "STK11" 0.562
"SMARCD3" "PRMT5" 0.625
"SMARCD3" "ACTA1" 0.276
"SMARCD3" "CKS1B" 0.629
"SMARCD3" "NR5A1" 0.708
"SMARCD3" "TBX5" 0.632
"SMARCD3" "HDAC3" 0.563
"SMARCD3" "CYP4A11" 0.416
"PKMYT1" "DUSP23" 0.624
"PKMYT1" "BRSK1" 0.566
"PKMYT1" "CDC25A" 0.752
"PKMYT1" "FOXM1" 1
"PKMYT1" "PLK1" 0.598
"PKMYT1" "PRMT5" 0.768
"PKMYT1" "CAMKK2" 0.482
"PKMYT1" "MYT1" 0.76
"PKMYT1" "RRM2" 1
"PKMYT1" "FAU" NA
"PKMYT1" "CKS1B" 0.462
"NUBP2" "PTMS" 0.248
"NUBP2" "NUDC" 1
"NUBP2" "TNNT3" 1
"CHTF18" "DDX11" 0.558
"ITGA2B" "CRK" 0.406
"ITGA2B" "LIMS2" 0.092
"ITGA2B" "HRAS" 0.393
"ITGA2B" "IL13" 0.457
"ITGA2B" "GATA2" 0.213
"ITGA2B" "STAT5A" 0.176
"ITGA2B" "ARRB2" 0.491
"ITGA2B" "GP9" 0.437
"ITGA2B" "CD7" 0.46
"ITGA2B" "AKT1" 0.422
"ITGA2B" "RASGRP2" 0.366
"ITGA2B" "ANXA5" 0.507
"ITGA2B" "SLAMF1" 1
"ITGA2B" "WDTC1" 0.288
"ITGA2B" "GIT1" 0.264
"ITGA2B" "TNF" 0.767
"ITGA2B" "COL9A3" 0.459
"ITGA2B" "PF4" 0.537
"ITGA2B" "SOS1" 0.35
"INVS" "TUBB" NA
"INVS" "AKT1" NA
"INVS" "MTA2" NA
"INVS" "ANAPC2" NA
"RPL8" "RPL11" 0.641
"RPL8" "RPL7" 0.85
"RPL8" "SLC3A2" 0.502
"RPL8" "RPS21" 0.597
"RPL8" "RPL27A" 0.67
"RPL8" "RPL4" 0.672
"RPL8" "DDOST" 0.448
"RPL8" "RPLP2" 0.758
"RPL8" "MRPL16" 0.447
"RPL8" "RPS9" 0.676
"RPL8" "RPS2" 0.676
"RPL8" "RPL36AL" 0.601
"RPL8" "RPL18" 0.761
"RPL8" "RPL15" 0.563
"RPL8" "RPN1" 0.504
"RPL8" "RPL13A" 0.731
"RPL8" "ATP5G2" NA
"RPL8" "MRPL17" 0.447
"RPL8" "ATP5G1" NA
"RPL8" "GSPT2" 0.355
"RPL8" "EEF2" 0.49
"RPL8" "RPL10" 0.601
"RPL8" "EXOSC3" 0.376
"RPL8" "RPL37" 0.544
"RPL8" "RPL37A" 0.617
"RPL8" "MRPS12" 0.451
"RPL8" "SMG6" 0.416
"RPL8" "RPL41" 0.619
"RPL8" "RPLP0" 0.812
"RPL8" "RPL30" 0.887
"RPL8" "RPL14" 0.814
"RPL8" "EEF1G" 0.504
"RPL8" "RPS23" 0.688
"RPL8" "RPL32" 0.745
"RPL8" "PSTPIP1" 0.572
"RPL8" "EIF4A2" 0.357
"RPL8" "SDSL" 1
"RPL8" "EIF5A" 0.506
"RPL8" "FAU" NA
"RPL8" "EXOSC7" 0.356
"ZBTB32" "TYRO3" 0.475
"ZBTB32" "PCNT" 0.275
"ZBTB32" "NES" 0.321
"ZBTB32" "SH3GL1" 0.271
"ZBTB32" "MCL1" 0.462
"ZBTB32" "AMBP" 0.15
"ZBTB32" "GATA2" 0.876
"ZBTB32" "HELT" 1
"ZBTB32" "POLD3" 0.874
"ZBTB32" "FANCG" 0.599
"ZBTB32" "MTA2" 0.583
"ZBTB32" "HDAC3" 0.551
"ZBTB32" "NDP" 0.059
"MOV10L1" "SMG6" 0.536
"KCNQ4" "CACNA1A" 0.559
"KCNQ4" "KCNE1" 0.593
"TJP3" "CLDN6" 0.566
"TJP3" "F11R" 0.636
"SCARF1" "KLHDC3" 0.23
"SCARF1" "STAB1" 0.942
"SCARF1" "CRK" 0.254
"SMG6" "RPL7" 0.695
"SMG6" "RPS21" 0.659
"SMG6" "RPL27A" 0.536
"SMG6" "RPL11" 0.682
"SMG6" "RPLP2" 0.463
"SMG6" "RPS9" 0.7
"SMG6" "RPS2" 0.604
"SMG6" "RPL4" 0.677
"SMG6" "RPL36AL" 0.659
"SMG6" "RPL18" 0.642
"SMG6" "RPL15" 0.722
"SMG6" "GSPT2" 0.464
"SMG6" "RPL13A" 0.679
"SMG6" "RPL10" 0.604
"SMG6" "RPL37" 0.581
"SMG6" "RPL37A" 0.632
"SMG6" "RPL41" 0.568
"SMG6" "RPLP0" 0.582
"SMG6" "RPL30" 0.544
"SMG6" "RPL14" 0.482
"SMG6" "RPL32" 0.511
"SMG6" "RPS23" 0.603
"ABCA7" "FXYD2" 0.529
"UFD1L" "DGCR6" NA
"UFD1L" "FAU" NA
"UFD1L" "TXLNA" NA
"UFD1L" "DPH5" NA
"UFD1L" "OS9" NA
"UFD1L" "BET1L" NA
"UBE2R2" "ASB2" 1
"UBE2R2" "ANAPC2" 1
"UBE2R2" "RNF149" 0
"UBE2R2" "RANGAP1" 1
"UBE2R2" "SOCS1" 1
"UBE2R2" "MIB2" 1
"UBE2R2" "OS9" 0.434
"UBE2R2" "HECTD3" 0.348
"UBE2R2" "RNF130" 0.6
"UBE2R2" "FAU" NA
"UBE2R2" "DTX3L" 1
"UBE2R2" "UBE2V1" 1
"ZC3H7B" "PAIP2" NA
"P2RX3" "HTR3A" 0.649
"P2RX3" "ENTPD2" 0.527
"P2RX3" "TRPV2" 0.75
"P2RX3" "P2RY11" 0.75
"PRKCG" "GNAI2" 0.475
"PRKCG" "CREB3L1" 0.398
"PRKCG" "CRK" 0.385
"PRKCG" "PLCB3" 0.389
"PRKCG" "F11R" 0.25
"PRKCG" "ATP6AP1" 0.246
"PRKCG" "CACNA1A" 0.688
"PRKCG" "AP2A1" 0.534
"PRKCG" "GNB2" 0.554
"PRKCG" "PAX8" 0.177
"PRKCG" "ADRBK1" NA
"PRKCG" "RHOG" 0.607
"PRKCG" "SPHK1" 0.723
"PRKCG" "ACTA1" 0.322
"PRKCG" "HRAS" 0.685
"PRKCG" "PLCD1" 0.632
"PRKCG" "RHOBTB1" 0.655
"CDON" "DHH" NA
"CDON" "MEF2D" 0.153
"BARHL1" "LHX2" NA
"POLD3" "KIAA0101" NA
"POLD3" "POLR2L" 0.731
"POLD3" "XAB2" 0.591
"TYRO3" "ECE1" 0.523
"TYRO3" "SH3GL1" 0.386
"TYRO3" "CTNNBL1" 0.542
"TYRO3" "MCL1" 0.625
"TYRO3" "AMBP" 0.381
"TYRO3" "SOCS1" 0.557
"TYRO3" "MICAL1" 0.412
"TYRO3" "TNF" 0.53
"TYRO3" "KCNE1" 0.562
"VAMP8" "AP2A1" 0.753
"VAMP8" "ARF1" 0.644
"VAMP8" "ARRB2" 0.713
"VAMP8" "RAB5B" 0.795
"VAMP8" "TGOLN2" 0.659
"VAMP8" "SH3GL1" 0.363
"VAMP8" "ARPC4" 0.512
"VAMP8" "IGF2R" 0.769
"VAMP8" "RAB5C" 0.771
"VAMP8" "FTL" 0.718
"VAMP8" "SYT8" 0.575
"VAMP8" "BLOC1S3" 0.503
"VAMP8" "ARPC5" 0.585
"VAMP8" "BET1L" 0.679
"VAMP8" "LAMP1" 0.859
"VAMP8" "DNM2" 0.615
"VAMP8" "HLA-G" 0.721
"PVRL1" "WNT10B" NA
"PVRL1" "MGAT3" NA
"PDCL3" "TUBB" 0.503
"PDCL3" "PLP2" 0.308
"THRA" "PIK3R5" 0.465
"THRA" "TXNRD2" 0.615
"THRA" "RQCD1" NA
"THRA" "HDAC3" 0.683
"STAT3" "IRF7" 0.822
"STAT3" "HCK" 0.679
"STAT3" "ANXA5" 0.551
"STAT3" "ZNF148" 0.66
"STAT3" "SDHC" 0.413
"STAT3" "CXCR4" 0.518
"STAT3" "DAXX" 0.819
"STAT3" "DYRK1B" 1
"STAT3" "MCL1" 0.738
"STAT3" "IL6R" 0.358
"STAT3" "KPNA6" 0.769
"STAT3" "NPM1" 0.712
"STAT3" "CTF1" 0
"STAT3" "PPP2R4" NA
"STAT3" "TNF" 0.366
"STAT3" "BATF" 0.786
"STAT3" "HDAC3" 0.805
"STAT3" "SLC39A4" 0.545
"STAT3" "SP1" 0.664
"STAT3" "IRF3" 0.842
"STAT3" "PIAS3" 1
"STAT3" "CSF3R" 0.422
"STAT3" "STAT5A" 0.729
"STAT3" "STAT4" 0.729
"STAT3" "EIF4EBP1" 0.569
"STAT3" "FOXM1" 1
"STAT3" "MTA1" 0.801
"STAT3" "NES" 0.493
"STAT3" "STK11" 0.821
"STAT3" "HRAS" 0.707
"STAT3" "NFKB2" 0.793
"STAT3" "SOCS1" 0.739
"STAT3" "IL13" 0
"STAT3" "GATA2" 0.786
"STAT3" "IL7R" 0.43
"STAT3" "DIRAS3" NA
"STAT3" "IL32" 0.538
"STAT3" "AKT1" 0.843
"STAT3" "ECHS1" 0.426
"STAT3" "SLC9A3R2" 0.365
"STAT3" "TBX5" 0.733
"FETUB" "AMBP" 0.686
"AMBP" "HELT" 0.348
"AMBP" "TNFRSF10C" 0.5
"AMBP" "NES" 0.097
"AMBP" "HBE1" 0.41
"AMBP" "ECE1" 0.708
"AMBP" "SH3GL1" 0.064
"AMBP" "MCL1" 0.245
"AMBP" "NDP" 0.812
"AMBP" "TM4SF5" 0.729
"AMBP" "RAB5C" 0.639
"AMBP" "LPA" 0.608
"AMBP" "TNIP1" 0.129
"AMBP" "HINT1" 0.6
"AMBP" "PCNT" 0.211
"PAIP2" "VEGFB" 0.267
"PAIP2" "EIF4A2" 0.6
"PITX1" "FGF8" 0
"PITX1" "NR5A1" 0.779
"PITX1" "TBX5" 0.547
"PITX1" "IRF3" 0.679
"SRF" "SDHC" 0.323
"SRF" "FOXK1" 0.876
"SRF" "AKT1" 0.684
"SRF" "HDAC3" 0.675
"SRF" "NFATC4" 0.664
"SRF" "ACTA1" 0.256
"SRF" "SP1" 0.623
"SRF" "LPXN" 0.585
"SRF" "GTF2F1" 0.624
"ANXA11" "RPS21" 0.506
"ANXA11" "NDUFV1" 0.511
"ANXA11" "SLC9A3R2" 0.433
"ANXA11" "S100A6" 0.689
"ANXA11" "PCBP1" 0.76
"ANXA11" "HLA-DRB1" 0.575
"B3GAT3" "SP1" 0.229
"B3GAT3" "EXT2" 0.868
"EXOSC7" "RPL7" 0.505
"EXOSC7" "RPL27A" 0.473
"EXOSC7" "RPL11" 0.584
"EXOSC7" "RPLP2" 0.403
"EXOSC7" "RPL15" 0.6
"EXOSC7" "RPL13A" 0.488
"EXOSC7" "EXOSC3" 0.878
"EXOSC7" "RPL10" 0.538
"EXOSC7" "RPL37" 0.534
"EXOSC7" "RPL37A" 0.528
"EXOSC7" "RPL41" 0.502
"EXOSC7" "ZFP36L1" 0.59
"EXOSC7" "RPLP0" 0.439
"EXOSC7" "RPL30" 0.441
"EXOSC7" "RPL14" 0.421
"EXOSC7" "RPL32" 0.446
"EXOSC7" "KHSRP" 0.873
"EXOSC7" "KPNA6" 0.61
"EXOSC7" "RPS9" 0.55
"EXOSC7" "RPS2" 0.551
"EXOSC7" "RPL18" 0.497
"EXOSC7" "RPL4" 0.497
"EXOSC7" "RPL36AL" 0.553
"DAXX" "PRAM1" 0.094
"DAXX" "HDAC3" 0.714
"DAXX" "NPM1" 0.594
"TMEM115" "DYNC1H1" 0.327
"TMEM115" "SERPINB5" 0.318
"TMEM115" "BET1L" 0.72
"DHH" "PSMB4" NA
"DHH" "PSMA7" NA
"DHH" "OS9" NA
"DHH" "NR5A1" NA
"DHH" "PSME4" NA
"BIN2" "CD53" 0.622
"BIN2" "LPXN" 0.518
"BIN2" "AP2A1" 0.539
"BIN2" "SH3GL1" 0.186
"BIN2" "FYB" NA
"CSAD" "TXNRD2" NA
"CSAD" "GLUD2" NA
"UQCRC2" "SDHC" 0.761
"UQCRC2" "NDUFB10" 0.809
"UQCRC2" "NDUFV1" 0.812
"UQCRC2" "RAB5B" 0.437
"UQCRC2" "COX5A" 0.867
"UQCRC2" "RAB5C" 0.388
"UQCRC2" "TPM2" 0.302
"UQCRC2" "MDH2" 0.728
"UQCRC2" "RPL7" 0.434
"UQCRC2" "UQCRQ" 0.909
"UQCRC2" "DDOST" 0.466
"UQCRC2" "RPN1" 0.418
"NDUFB10" "NDUFV1" 0.862
"NDUFB10" "UQCRQ" 0.894
"NDUFB10" "COX5A" 0.917
"NDUFB10" "NDUFB11" 0.963
"NDUFB10" "ACAD9" 0.718
"NDUFB10" "SDHC" 0.81
"NDUFB10" "TPM2" 0.265
"NDUFB10" "NDUFA3" 0.963
"RASL10B" "GNB2" NA
"RASL10B" "GP9" NA
"RASL10B" "RTN4RL2" NA
"RASL10B" "ACTA1" NA
"RASL10B" "GNB1" NA
"RASL10B" "OPTC" NA
"RASL10B" "LRG1" NA
"RASL10B" "GNAI2" NA
"RASL10B" "IGFALS" NA
"EPN3" "FAU" NA
"EPN3" "AP2A1" 0.542
"ARRB2" "RAB5C" 0.657
"ARRB2" "OR4C46" 1
"ARRB2" "HRAS" 0.754
"ARRB2" "AP2A1" 0.748
"ARRB2" "SYT8" 0.523
"ARRB2" "OR5A2" 1
"ARRB2" "OR6N1" 1
"ARRB2" "ARPC5" 0.613
"ARRB2" "AKT1" 0.827
"ARRB2" "ADRBK1" NA
"ARRB2" "CXCR4" 0.638
"ARRB2" "IGFALS" 0.364
"ARRB2" "RAB5B" 0.811
"ARRB2" "OR1M1" 1
"ARRB2" "HCK" 0.602
"ARRB2" "TGOLN2" 0.649
"ARRB2" "SH3GL1" 0.596
"ARRB2" "OR2Z1" 1
"ARRB2" "PPP2R4" NA
"ARRB2" "ARPC4" 0.667
"ARRB2" "IGF2R" 0.607
"ARRB2" "DNM2" 0.562
"PNMT" "HELT" 0.38
"PNMT" "TH" 0.477
"PNMT" "COMT" 0.377
"PNMT" "DBH" 0.403
"PNMT" "TCAP" 0.638
"PNMT" "SP1" 0.207
"SH3GL1" "ARPC4" 0.412
"SH3GL1" "IGF2R" 0.255
"SH3GL1" "RAB5C" 0.266
"SH3GL1" "TNIP1" 0.606
"SH3GL1" "SYT8" 0.463
"SH3GL1" "MICAL1" 0.705
"SH3GL1" "PTMS" 0.38
