"symbol1"	"symbol2"	"CC"
"CSNK2B"	"P2RY11"	0.265
"CSNK2B"	"PCBP1"	0.769
"CSNK2B"	"PCBP2"	0.773
"CSNK2B"	"PGK1"	0.64
"CSNK2B"	"POLR2L"	0.592
"CSNK2B"	"PPIB"	0.588
"CSNK2B"	"PPP2R5A"	0.582
"CSNK2B"	"PPP3CC"	0.441
"CSNK2B"	"PSMA4"	0.701
"CSNK2B"	"PSMA7"	0.684
"CSNK2B"	"PSMB4"	0.715
"CSNK2B"	"PSMC4"	0.591
"CSNK2B"	"RAB5C"	0.573
"CSNK2B"	"RANGAP1"	0.539
"CSNK2B"	"RPL4"	0.708
"CSNK2B"	"RPL7"	0.604
"CSNK2B"	"RPL8"	0.398
"CSNK2B"	"RPL10"	0.602
"CSNK2B"	"RPL15"	0.535
"CSNK2B"	"RPL18"	0.572
"CSNK2B"	"RPL30"	0.654
"CSNK2B"	"RPL27A"	0.521
"CSNK2B"	"RPL41"	0.387
"CSNK2B"	"RPLP0"	0.649
"CSNK2B"	"RPLP2"	0.61
"CSNK2B"	"RPN1"	0.49
"CSNK2B"	"RPS2"	0.735
"CSNK2B"	"RPS9"	0.734
"CSNK2B"	"RPS23"	0.588
"CSNK2B"	"SET"	0.58
"CSNK2B"	"SH3GL1"	0.41
"CSNK2B"	"STAT5A"	0.558
"CSNK2B"	"SURF4"	0.482
"CSNK2B"	"UQCRC2"	0.468
"CSNK2B"	"HDAC3"	0.684
"CSNK2B"	"RPL14"	0.623
"CSNK2B"	"MTA1"	0.654
"CSNK2B"	"ZBED1"	0.444
"CSNK2B"	"RAB11B"	0.608
"CSNK2B"	"ATP6V1F"	0.61
"CSNK2B"	"COX5A"	0.289
"CSNK2B"	"ENTPD4"	0.302
"CSNK2B"	"PRMT5"	0.641
"CSNK2B"	"ZNHIT1"	0.512
"CSNK2B"	"NUDC"	0.622
"CSNK2B"	"RPL35"	0.563
"CSNK2B"	"DNAJC9"	0.836
"CSNK2B"	"RPL13A"	0.582
"CSNK2B"	"TIMM13"	0.373
"CSNK2B"	"ANAPC2"	0.558
"CSNK2B"	"CPSF1"	0.519
"CSNK2B"	"PYCR2"	0.348
"CSNK2B"	"VPS28"	0.724
"CSNK2B"	"PAF1"	0.562
"CSNK2B"	"MRPL16"	0.364
"CSNK2B"	"ARHGAP17"	0.602
"CSNK2B"	"PPAN"	0.403
"CSNK2B"	"THOC2"	0.434
"CSNK2B"	"LSM2"	0.549
"CSNK2B"	"PDCL3"	0.596
"CSNK2B"	"MUS81"	0.5
"CSNK2B"	"PCGF6"	0.617
"CSNK2B"	"ZNF598"	NA
"CSNK2B"	"KLHDC3"	0.621
"CSNK2B"	"FTSJ3"	0.452
"CSNK2B"	"TRAPPC5"	0.381
"CSNK2B"	"TUBB"	0.669
"CSNK2B"	"TSEN54"	0.43
"CTF1"	"IL6R"	1
"CTF1"	"SOS1"	0
"CTF1"	"STAT3"	0
"CTSL"	"GNB1"	0.607
"CTSL"	"HLA-DRB1"	0.526
"CTSL"	"RELB"	0.376
"CTSL"	"IFI30"	0.6
"CYBA"	"HLA-DRB1"	0.722
"CYBA"	"MSN"	0.406
"CYBA"	"PLP2"	0.753
"CYBA"	"VAMP8"	0.734
"CYBA"	"ARPC1B"	0.329
"CYP4A11"	"SMARCD3"	0.416
"CYP4A11"	"PLA2G2F"	0.321
"DAXX"	"HSPB1"	0.615
"DAXX"	"NPM1"	0.594
"DAXX"	"RELB"	0.678
"DAXX"	"SPN"	0.152
"DAXX"	"STAT3"	0.819
"DAXX"	"TP73"	0.735
"DAXX"	"HDAC3"	0.714
"DAXX"	"EXOSC3"	0.748
"DBH"	"PNMT"	0.403
"DBH"	"TH"	0.497
"DBP"	"BATF"	1
"DDOST"	"DYNC1H1"	0.542
"DDOST"	"EEF2"	0.627
"DDOST"	"EIF4A2"	0.294
"DDOST"	"EIF5A"	0.633
"DDOST"	"EMD"	0.61
"DDOST"	"GLUD2"	0.524
"DDOST"	"GNAI2"	0.569
"DDOST"	"GNB1"	0.635
"DDOST"	"GNB2"	0.536
"DDOST"	"GTF2H4"	0.449
"DDOST"	"HLA-DRB1"	0.664
"DDOST"	"KIFC1"	0.569
"DDOST"	"MARS"	0.542
"DDOST"	"MDH2"	0.391
"DDOST"	"MYL6"	0.519
"DDOST"	"NONO"	0.581
"DDOST"	"P2RY11"	0.488
"DDOST"	"PCBP1"	0.568
"DDOST"	"PCBP2"	0.541
"DDOST"	"PGK1"	0.487
"DDOST"	"PLP2"	0.79
"DDOST"	"POLR2L"	0.457
"DDOST"	"POR"	0.763
"DDOST"	"PPIB"	0.728
"DDOST"	"PPP2R5A"	0.546
"DDOST"	"PSMA4"	0.515
"DDOST"	"PSMA7"	0.451
"DDOST"	"PSMB4"	0.473
"DDOST"	"PSMC4"	0.568
"DDOST"	"RAB5C"	0.604
"DDOST"	"RANGAP1"	0.499
"DDOST"	"RPL4"	0.615
"DDOST"	"RPL7"	0.567
"DDOST"	"RPL8"	0.448
"DDOST"	"RPL10"	0.788
"DDOST"	"RPL11"	0.621
"DDOST"	"RPL15"	0.443
"DDOST"	"RPL18"	0.661
"DDOST"	"RPL30"	0.539
"DDOST"	"RPL27A"	0.716
"DDOST"	"RPL32"	0.534
"DDOST"	"RPL37"	0.317
"DDOST"	"RPL37A"	0.405
"DDOST"	"RPL41"	0.327
"DDOST"	"RPLP0"	0.629
"DDOST"	"RPLP2"	0.516
"DDOST"	"RPN1"	0.8
"DDOST"	"RPS2"	0.57
"DDOST"	"RPS9"	0.59
"DDOST"	"RPS23"	0.69
"DDOST"	"SH3GL1"	0.278
"DDOST"	"SLC1A5"	0.612
"DDOST"	"SLC3A2"	0.613
"DDOST"	"SMARCD3"	0.428
"DDOST"	"STAT3"	0.591
"DDOST"	"SURF4"	0.743
"DDOST"	"TBCA"	0.303
"DDOST"	"UQCRC2"	0.466
"DDOST"	"SLC39A7"	0.752
"DDOST"	"CLPP"	0.313
"DDOST"	"RBM10"	0.347
"DDOST"	"RFXANK"	0.347
"DDOST"	"RPL14"	0.533
"DDOST"	"ZBED1"	0.298
"DDOST"	"MTA2"	0.662
"DDOST"	"ATP6V1F"	0.599
"DDOST"	"ARPC5"	0.406
"DDOST"	"ARPC1B"	0.308
"DDOST"	"PRMT5"	0.513
"DDOST"	"TUBGCP2"	0.464
"DDOST"	"OS9"	0.689
"DDOST"	"WDR6"	0.543
"DDOST"	"RPL35"	0.55
"DDOST"	"NUP210"	0.583
"DDOST"	"RPL13A"	0.573
"DDOST"	"KPNA6"	0.577
"DDOST"	"HSPBP1"	0.496
"DDOST"	"GSPT2"	0.282
"DDOST"	"DHRS7B"	1
"DDOST"	"TIMM13"	0.404
"DDOST"	"CPSF1"	0.414
"DDOST"	"SEC61A1"	0.755
"DDOST"	"GEMIN4"	0.549
"DDOST"	"PPAN"	0.397
"DDOST"	"XAB2"	0.597
"DDOST"	"PLSCR3"	0.517
"DDOST"	"THOC2"	0.346
"DDOST"	"LSM2"	0.44
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.435
"DDOST"	"SMYD3"	0.379
"DDOST"	"MUS81"	0.404
"DDOST"	"SLC44A4"	0.511
"DDOST"	"ZNF598"	NA
"DDOST"	"ORMDL3"	0.779
"DDOST"	"FTSJ3"	0.401
"DDOST"	"TRAPPC5"	0.319
"DDOST"	"TUBB"	0.442
"DDOST"	"POLR2J2"	0.52
"DDOST"	"RNF149"	1
"DDX11"	"GTF2H4"	0.569
"DDX11"	"INCENP"	0.743
"DDX11"	"KIFC1"	0.574
"DDX11"	"MARS"	0.551
"DDX11"	"NONO"	0.539
"DDX11"	"PLK1"	0.801
"DDX11"	"PSMA4"	0.578
"DDX11"	"PSMC4"	0.454
"DDX11"	"RPL4"	0.554
"DDX11"	"RRM2"	0.248
"DDX11"	"SET"	0.538
"DDX11"	"HDAC3"	0.569
"DDX11"	"PKMYT1"	0.602
"DDX11"	"H2AFY"	0.783
"DDX11"	"MYBBP1A"	0.62
"DDX11"	"POLD3"	0.608
"DDX11"	"NUDC"	0.495
"DDX11"	"RPL35"	0.49
"DDX11"	"DNAJC9"	0.581
"DDX11"	"CPSF1"	0.587
"DDX11"	"EXOSC3"	0.608
"DDX11"	"PPAN"	0.466
"DDX11"	"EXOSC5"	0.608
"DDX11"	"CHTF18"	0.558
"DDX11"	"MUS81"	0.564
"DDX11"	"KLHDC3"	0.597
"DDX11"	"FTSJ3"	0.615
"TIMM8A"	"MARS"	0.327
"TIMM8A"	"MDH2"	0.698
"TIMM8A"	"NDUFB7"	0.913
"TIMM8A"	"NDUFB10"	0.758
"TIMM8A"	"NDUFV1"	0.776
"TIMM8A"	"PSMA4"	0.35
"TIMM8A"	"RPL36AL"	0.343
"TIMM8A"	"RPL37"	0.356
"TIMM8A"	"RPS23"	0.331
"TIMM8A"	"SDHC"	0.596
"TIMM8A"	"SET"	0.363
"TIMM8A"	"SURF4"	0.274
"TIMM8A"	"UQCRC2"	0.731
"TIMM8A"	"RPL14"	0.266
"TIMM8A"	"COX5A"	0.733
"TIMM8A"	"JOSD1"	0.29
"TIMM8A"	"RPL35"	0.325
"TIMM8A"	"TIMM13"	0.806
"TIMM8A"	"UQCRQ"	0.821
"TIMM8A"	"LSM2"	0.308
"TIMM8A"	"MRPL17"	0.839
"TIMM8A"	"CHCHD4"	1
"DLX5"	"MSX1"	0.601
"DYNC1H1"	"DNM2"	0.557
"DYNC1H1"	"EEF2"	0.697
"DYNC1H1"	"FLII"	0.588
"DYNC1H1"	"GNAI2"	0.765
"DYNC1H1"	"GNB1"	0.729
"DYNC1H1"	"GNL1"	0.403
"DYNC1H1"	"HLA-DRB1"	0.552
"DYNC1H1"	"KIFC1"	0.647
"DYNC1H1"	"MARS"	0.699
"DYNC1H1"	"MDH2"	0.452
"DYNC1H1"	"PCBP1"	0.667
"DYNC1H1"	"PCNT"	0.728
"DYNC1H1"	"PEPD"	0.463
"DYNC1H1"	"PLK1"	0.578
"DYNC1H1"	"PSMA4"	0.57
"DYNC1H1"	"PSMA7"	0.558
"DYNC1H1"	"PSMB4"	0.586
"DYNC1H1"	"PSMC4"	0.521
"DYNC1H1"	"RPL4"	0.624
"DYNC1H1"	"RPL8"	0.441
"DYNC1H1"	"RPL18"	0.519
"DYNC1H1"	"RPL30"	0.598
"DYNC1H1"	"RPLP0"	0.568
"DYNC1H1"	"RPLP2"	0.664
"DYNC1H1"	"TPM2"	0.529
"DYNC1H1"	"RPL14"	0.676
"DYNC1H1"	"ENTPD4"	0.326
"DYNC1H1"	"PRMT5"	0.459
"DYNC1H1"	"MYBBP1A"	0.487
"DYNC1H1"	"NUDC"	0.419
"DYNC1H1"	"TUBGCP2"	0.712
"DYNC1H1"	"RPL35"	0.581
"DYNC1H1"	"GABARAP"	0.553
"DYNC1H1"	"PSME4"	0.445
"DYNC1H1"	"GSPT2"	0.298
"DYNC1H1"	"TIMM13"	0.346
"DYNC1H1"	"CPSF1"	0.281
"DYNC1H1"	"PYCR2"	0.262
"DYNC1H1"	"DYNC1LI1"	0.781
"DYNC1H1"	"PPAN"	0.231
"DYNC1H1"	"THOC2"	0.295
"DYNC1H1"	"KLC2"	0.658
"DYNC1H1"	"ZNF598"	NA
"DYNC1H1"	"OSBPL1A"	0.653
"DYNC1H1"	"TRAPPC5"	0.344
"DYNC1H1"	"TUBB"	0.687
"DYNC1H1"	"TUBB2B"	0.552
"DNM2"	"HCK"	0.525
"DNM2"	"PPIB"	0.486
"DNM2"	"RPS2"	0.544
"DNM2"	"SH3GL1"	0.536
"DNM2"	"VAV1"	0.391
"DNM2"	"PSTPIP1"	0.539
"DNM2"	"MPHOSPH6"	0.216
"DNM2"	"KLC2"	0.453
"TSC22D3"	"NFKB2"	1
"ECE1"	"IGF2R"	0.77
"ECE1"	"LAMP1"	0.853
"ECE1"	"DNAJC5"	0.697
"ECHS1"	"GSS"	0.374
"ECHS1"	"HINT1"	0.343
"ECHS1"	"IDH2"	0.854
"ECHS1"	"MDH2"	0.79
"ECHS1"	"NDUFB10"	0.775
"ECHS1"	"NDUFV1"	0.787
"ECHS1"	"PGK1"	0.214
"ECHS1"	"RPS2"	0.338
"ECHS1"	"SDHC"	0.606
"ECHS1"	"STAT3"	0.426
"ECHS1"	"UBE2V1"	0.328
"ECHS1"	"UGP2"	0.427
"ECHS1"	"UQCRC2"	0.761
"ECHS1"	"CLPP"	0.816
"ECHS1"	"COX5A"	0.752
"ECHS1"	"CCS"	0.383
"ECHS1"	"TXN2"	0.897
"ECHS1"	"DHRS7B"	0
"ECHS1"	"UQCRQ"	0.836
"ECHS1"	"ACAD9"	0.719
"ECHS1"	"CNDP2"	0.457
"ECHS1"	"MRPS24"	0.808
"ECHS1"	"DDA1"	0.403
"PHC1"	"EEF1G"	0.489
"PHC1"	"HDAC3"	0.56
"PHC1"	"MTA1"	0.644
"PHC1"	"ANAPC2"	0.747
"PHC1"	"PCGF6"	1
"PHC1"	"KLHDC3"	0.6
"EEF1G"	"EEF2"	0.778
"EEF1G"	"EIF5A"	0.802
"EEF1G"	"FRG1"	0.301
"EEF1G"	"GTF2H4"	0.458
"EEF1G"	"NPM1"	0.589
"EEF1G"	"P2RY11"	0.319
"EEF1G"	"PFDN1"	NA
"EEF1G"	"PPIB"	0.7
"EEF1G"	"PSMB4"	0.687
"EEF1G"	"RPL4"	0.779
"EEF1G"	"RPL7"	0.68
"EEF1G"	"RPL8"	0.504
"EEF1G"	"RPL11"	0.759
"EEF1G"	"RPL18"	0.739
"EEF1G"	"RPL37A"	0.693
"EEF1G"	"RPLP0"	0.733
"EEF1G"	"RPLP2"	0.723
"EEF1G"	"RPS2"	0.797
"EEF1G"	"RPS23"	0.734
"EEF1G"	"PIAS1"	0.509
"EEF1G"	"MTA1"	0.686
"EEF1G"	"MYBBP1A"	0.749
"EEF1G"	"NUDC"	0.698
"EEF1G"	"RPL35"	0.701
"EEF1G"	"CPSF1"	0.502
"EEF1G"	"PPAN"	0.429
"EEF1G"	"EXOSC5"	0.603
"EEF1G"	"XAB2"	0.558
"EEF1G"	"LSM2"	0.525
"EEF1G"	"MUS81"	0.476
"EEF1G"	"FTSJ3"	0.447
"EEF1G"	"TSEN54"	0.364
"EEF2"	"EIF4A2"	0.337
"EEF2"	"EIF4EBP1"	0.406
"EEF2"	"EIF5A"	0.652
"EEF2"	"FAU"	NA
"EEF2"	"FLII"	0.419
"EEF2"	"GLUD2"	0.508
"EEF2"	"GNB1"	0.711
"EEF2"	"GNB2"	0.687
"EEF2"	"GNL1"	0.466
"EEF2"	"HINT1"	0.735
"EEF2"	"IDH2"	0.455
"EEF2"	"MARS"	0.741
"EEF2"	"MDH2"	0.531
"EEF2"	"MSN"	0.599
"EEF2"	"MYL6"	0.662
"EEF2"	"NDUFV1"	0.444
"EEF2"	"NONO"	0.541
"EEF2"	"NPM1"	0.662
"EEF2"	"P2RY11"	0.313
"EEF2"	"PCBP1"	0.791
"EEF2"	"PCBP2"	0.749
"EEF2"	"PGK1"	0.692
"EEF2"	"POLR2L"	0.492
"EEF2"	"PPIB"	0.623
"EEF2"	"PSMA4"	0.679
"EEF2"	"PSMA7"	0.629
"EEF2"	"PSMB4"	0.657
"EEF2"	"PSMC4"	0.593
"EEF2"	"RAB5C"	0.587
"EEF2"	"RANGAP1"	0.611
"EEF2"	"RPL4"	0.78
"EEF2"	"RPL7"	0.68
"EEF2"	"RPL8"	0.49
"EEF2"	"RPL10"	0.655
"EEF2"	"RPL11"	0.782
"EEF2"	"RPL15"	0.543
"EEF2"	"RPL18"	0.625
"EEF2"	"RPL30"	0.714
"EEF2"	"RPL27A"	0.603
"EEF2"	"RPL32"	0.566
"EEF2"	"RPL36AL"	0.668
"EEF2"	"RPL37"	0.401
"EEF2"	"RPL37A"	0.631
"EEF2"	"RPL41"	0.417
"EEF2"	"RPLP0"	0.739
"EEF2"	"RPLP2"	0.692
"EEF2"	"MRPS12"	0.392
"EEF2"	"RPN1"	0.541
"EEF2"	"RPS2"	0.748
"EEF2"	"RPS9"	0.799
"EEF2"	"RPS21"	0.522
"EEF2"	"RPS23"	0.65
"EEF2"	"RRM2"	1
"EEF2"	"SET"	0.529
"EEF2"	"SH3GL1"	0.383
"EEF2"	"STAT3"	0.687
"EEF2"	"SURF4"	0.493
"EEF2"	"TSC2"	0.617
"EEF2"	"UGP2"	0.674
"EEF2"	"UQCRC2"	0.417
"EEF2"	"CLPP"	0.302
"EEF2"	"HIST1H2AC"	0.53
"EEF2"	"EIF4G3"	0.334
"EEF2"	"SQSTM1"	0.688
"EEF2"	"RPL14"	0.705
"EEF2"	"RAB11B"	0.6
"EEF2"	"ATP6V1F"	0.677
"EEF2"	"COX5A"	0.3
"EEF2"	"ENTPD4"	0.294
"EEF2"	"ARPC1B"	0.498
"EEF2"	"NPM3"	0.493
"EEF2"	"PRMT5"	0.557
"EEF2"	"MYBBP1A"	0.644
"EEF2"	"NUDC"	0.503
"EEF2"	"RPL35"	0.611
"EEF2"	"GABARAP"	0.348
"EEF2"	"EXOSC7"	0.442
"EEF2"	"WDTC1"	0.749
"EEF2"	"DNAJC9"	0.784
"EEF2"	"HARS2"	0.449
"EEF2"	"RPL13A"	0.695
"EEF2"	"KPNA6"	0.606
"EEF2"	"HSPBP1"	1
"EEF2"	"GSPT2"	0.328
"EEF2"	"TXN2"	0.312
"EEF2"	"DHRS7B"	1
"EEF2"	"TIMM13"	0.355
"EEF2"	"ANAPC2"	0.451
"EEF2"	"CPSF1"	0.405
"EEF2"	"PYCR2"	0.277
"EEF2"	"SEC61A1"	0.538
"EEF2"	"VPS28"	0.745
"EEF2"	"ISYNA1"	0.406
"EEF2"	"DPH5"	1
"EEF2"	"LSM7"	0.559
"EEF2"	"MRPL16"	0.4
"EEF2"	"PPAN"	0.378
"EEF2"	"XAB2"	0.586
"EEF2"	"THOC2"	0.33
"EEF2"	"LSM2"	0.56
"EEF2"	"MRPL17"	0.4
"EEF2"	"MRPS24"	0.356
"EEF2"	"PDCL3"	0.518
"EEF2"	"MUS81"	0.4
"EEF2"	"RHOT2"	0.552
"EEF2"	"ZNF598"	NA
"EEF2"	"FTSJ3"	0.42
"EEF2"	"TRAPPC5"	0.375
"EEF2"	"HIPK4"	NA
"EEF2"	"TUBB"	0.658
"EEF2"	"MRPL21"	0.4
"EEF2"	"HIST1H2AA"	0.509
"EEF2"	"POLR2J2"	0.365
"EEF2"	"TUBB2B"	0.428
"EGR1"	"HRAS"	0.575
"EGR1"	"IFIT2"	0.655
"EGR1"	"IRF2"	0.658
"EGR1"	"IRF3"	0.943
"EGR1"	"IRF7"	0.871
"EGR1"	"NPM1"	0.526
"EGR1"	"PITX1"	0.766
"EGR1"	"SP1"	0.623
"EGR1"	"SRF"	1
"EGR1"	"STAT3"	0.786
"EGR1"	"GDF15"	0.619
"EIF4A2"	"EIF4EBP1"	0.64
"EIF4A2"	"EIF5A"	0.424
"EIF4A2"	"GNAI2"	0.306
"EIF4A2"	"GNB1"	0.303
"EIF4A2"	"GNB2"	0.388
"EIF4A2"	"GNL1"	0.151
"EIF4A2"	"GTF2H4"	0.221
"EIF4A2"	"MARS"	0.402
"EIF4A2"	"MDH2"	0.287
"EIF4A2"	"MYL6"	0.317
"EIF4A2"	"NONO"	0.181
"EIF4A2"	"NPM1"	0.347
"EIF4A2"	"P2RY11"	0.082
"EIF4A2"	"PCBP1"	0.39
"EIF4A2"	"PCBP2"	0.364
"EIF4A2"	"PFDN1"	NA
"EIF4A2"	"PFDN2"	0.516
"EIF4A2"	"PGK1"	0.322
"EIF4A2"	"PLK1"	0.295
"EIF4A2"	"PPIB"	0.36
"EIF4A2"	"PSMA4"	0.388
"EIF4A2"	"PSMA7"	0.38
"EIF4A2"	"PSMB4"	0.408
"EIF4A2"	"PSMC4"	0.369
"EIF4A2"	"RANGAP1"	0.509
"EIF4A2"	"RPL4"	0.377
"EIF4A2"	"RPL7"	0.391
"EIF4A2"	"RPL8"	0.357
"EIF4A2"	"RPL10"	0.461
"EIF4A2"	"RPL11"	0.41
"EIF4A2"	"RPL15"	0.543
"EIF4A2"	"RPL18"	0.389
"EIF4A2"	"RPL30"	0.341
"EIF4A2"	"RPL27A"	0.518
"EIF4A2"	"RPL32"	0.492
"EIF4A2"	"RPL36AL"	0.497
"EIF4A2"	"RPL37"	0.638
"EIF4A2"	"RPL37A"	0.43
"EIF4A2"	"RPL41"	0.574
"EIF4A2"	"RPLP0"	0.356
"EIF4A2"	"RPLP2"	0.399
"EIF4A2"	"RPN1"	0.437
"EIF4A2"	"RPS2"	0.362
"EIF4A2"	"RPS9"	0.368
"EIF4A2"	"RPS23"	0.443
"EIF4A2"	"SURF4"	0.29
"EIF4A2"	"HIST1H2AC"	0.156
"EIF4A2"	"EIF4G3"	0.87
"EIF4A2"	"RPL14"	0.407
"EIF4A2"	"PRMT5"	0.463
"EIF4A2"	"RPL35"	0.479
"EIF4A2"	"HARS2"	0.569
"EIF4A2"	"RPL13A"	0.392
"EIF4A2"	"KPNA6"	0.442
"EIF4A2"	"GSPT2"	0.559
"EIF4A2"	"CPSF1"	0.224
"EIF4A2"	"PYCR2"	0.352
"EIF4A2"	"CAB39"	0.384
"EIF4A2"	"PRMT8"	0.453
"EIF4A2"	"PPAN"	0.231
"EIF4A2"	"THOC2"	0.204
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.218
"EIF4A2"	"ZNF598"	NA
"EIF4A2"	"FTSJ3"	0.219
"EIF4A2"	"TRAPPC5"	0.435
"EIF4A2"	"TUBB"	0.244
"EIF4EBP1"	"RPLP0"	0.424
"EIF4EBP1"	"TSC2"	0.555
"EIF4EBP1"	"PIM2"	1
"EIF5A"	"EMD"	0.685
"EIF5A"	"GNB1"	0.586
"EIF5A"	"GNB2"	0.541
"EIF5A"	"GNL1"	0.385
"EIF5A"	"GTF2H4"	0.435
"EIF5A"	"HINT1"	0.655
"EIF5A"	"IDH2"	0.325
"EIF5A"	"KIFC1"	0.549
"EIF5A"	"MARS"	0.704
"EIF5A"	"MDH2"	0.463
"EIF5A"	"MYL6"	0.542
"EIF5A"	"NDUFV1"	0.622
"EIF5A"	"NONO"	0.602
"EIF5A"	"NPM1"	0.654
"EIF5A"	"P2RY11"	0.352
"EIF5A"	"PCBP1"	0.721
"EIF5A"	"PCBP2"	0.754
"EIF5A"	"PEPD"	0.471
"EIF5A"	"PFDN2"	0.657
"EIF5A"	"PGK1"	0.628
"EIF5A"	"PLK1"	0.444
"EIF5A"	"POLR2L"	0.572
"EIF5A"	"POR"	0.783
"EIF5A"	"PPIB"	0.527
"EIF5A"	"PPP2R5A"	0.696
"EIF5A"	"PSMA4"	0.605
"EIF5A"	"PSMA7"	0.576
"EIF5A"	"PSMB4"	0.61
"EIF5A"	"PSMC4"	0.653
"EIF5A"	"RAB5B"	0.582
"EIF5A"	"RAB5C"	0.436
"EIF5A"	"RANGAP1"	0.722
"EIF5A"	"RPL4"	0.684
"EIF5A"	"RPL7"	0.696
"EIF5A"	"RPL8"	0.506
"EIF5A"	"RPL10"	0.715
"EIF5A"	"RPL11"	0.701
"EIF5A"	"RPL15"	0.599
"EIF5A"	"RPL18"	0.666
"EIF5A"	"RPL30"	0.619
"EIF5A"	"RPL27A"	0.691
"EIF5A"	"RPL32"	0.628
"EIF5A"	"RPL36AL"	0.726
"EIF5A"	"RPL37"	0.473
"EIF5A"	"RPL37A"	0.543
"EIF5A"	"RPLP0"	0.626
"EIF5A"	"RPLP2"	0.585
"EIF5A"	"MRPS12"	0.414
"EIF5A"	"RPN1"	0.664
"EIF5A"	"RPS2"	0.689
"EIF5A"	"RPS9"	0.69
"EIF5A"	"RPS23"	0.663
"EIF5A"	"RRM2"	1
"EIF5A"	"SH3GL1"	0.517
"EIF5A"	"SURF4"	0.489
"EIF5A"	"UGP2"	0.68
"EIF5A"	"UQCRC2"	0.546
"EIF5A"	"RPL14"	0.603
"EIF5A"	"MTA1"	0.726
"EIF5A"	"ZBED1"	0.377
"EIF5A"	"ATP6V1F"	0.609
"EIF5A"	"COX5A"	0.455
"EIF5A"	"ARPC5"	0.5
"EIF5A"	"ARPC1B"	0.379
"EIF5A"	"PRMT5"	0.669
"EIF5A"	"ZNHIT1"	0.467
"EIF5A"	"MYBBP1A"	0.746
"EIF5A"	"AGPAT1"	0.613
"EIF5A"	"RPL35"	0.699
"EIF5A"	"GABARAP"	0.476
"EIF5A"	"RPL13A"	0.659
"EIF5A"	"GSPT2"	0.424
"EIF5A"	"TIMM13"	0.481
"EIF5A"	"CPSF1"	0.469
"EIF5A"	"PYCR2"	0.322
"EIF5A"	"SEC61A1"	0.677
"EIF5A"	"FIS1"	0.563
"EIF5A"	"ISYNA1"	0.571
"EIF5A"	"PCBP3"	0.6
"EIF5A"	"MRPL16"	0.47
"EIF5A"	"PPAN"	0.421
"EIF5A"	"EXOSC5"	0.598
"EIF5A"	"XAB2"	0.572
"EIF5A"	"LSM2"	0.525
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.47
"EIF5A"	"PDCL3"	0.717
"EIF5A"	"ZNF598"	NA
"EIF5A"	"ORMDL3"	0.51
"EIF5A"	"FTSJ3"	0.44
"EIF5A"	"TRAPPC5"	0.399
"EIF5A"	"TUBB"	0.488
"EIF5A"	"POLR2J2"	0.342
"ELAVL3"	"PRMT8"	NA
"ELF4"	"NPM1"	0.454
"ELF4"	"SET"	0.594
"EMD"	"MYL6"	0.452
"EMD"	"HDAC3"	0.674
"EMD"	"MTA1"	0.72
"EMD"	"RPL35"	0.546
"EMD"	"SEC61A1"	0.645
"EMD"	"LSM2"	0.464
"EMD"	"FATE1"	0.574
"EMD"	"TUBB"	0.542
"EPHB3"	"PTPRU"	0.435
"EPHB3"	"ILKAP"	0.357
"EXT2"	"SURF4"	0.756
"EXT2"	"SEC61A1"	0.778
"FANCG"	"FOXM1"	1
"FANCG"	"PLK1"	0.573
"FANCG"	"RTN2"	0.349
"FANCG"	"ZBED1"	0.567
"FANCG"	"FTSJ3"	0.554
"FAU"	"MSN"	NA
"FAU"	"MYL6"	NA
"FAU"	"NPM1"	NA
"FAU"	"PCBP1"	NA
"FAU"	"PSMB4"	NA
"FAU"	"RPL4"	NA
"FAU"	"RPL7"	NA
"FAU"	"RPL8"	NA
"FAU"	"RPL10"	NA
"FAU"	"RPL11"	NA
"FAU"	"RPL15"	NA
"FAU"	"RPL18"	NA
"FAU"	"RPL30"	NA
"FAU"	"RPL27A"	NA
"FAU"	"RPL32"	NA
"FAU"	"RPL36AL"	NA
"FAU"	"RPL37"	NA
"FAU"	"RPL37A"	NA
"FAU"	"RPL41"	NA
"FAU"	"RPLP0"	NA
"FAU"	"RPLP2"	NA
"FAU"	"MRPS12"	NA
"FAU"	"RPN1"	NA
"FAU"	"RPS2"	NA
"FAU"	"RPS9"	NA
"FAU"	"RPS21"	NA
"FAU"	"RPS23"	NA
"FAU"	"SET"	NA
"FAU"	"SH3GL1"	NA
"FAU"	"STK24"	NA
"FAU"	"RPL14"	NA
"FAU"	"ARPC5"	NA
"FAU"	"RPL35"	NA
"FAU"	"GABARAP"	NA
"FAU"	"RPL13A"	NA
"FAU"	"VPS28"	NA
"FAU"	"MRPL16"	NA
"FAU"	"MRPL17"	NA
"FAU"	"MRPS24"	NA
"FAU"	"POLR2J2"	NA
"FGF8"	"GBX2"	NA
"FGF8"	"MSX1"	0
"FGF8"	"LHX2"	NA
"FHIT"	"HINT1"	0.651
"FHIT"	"MDH2"	0.371
"FOXM1"	"KIFC1"	0.749
"FOXM1"	"PLK1"	1
"FOXM1"	"RRM2"	0.196
"FOXM1"	"SP1"	1
"FOXM1"	"STAT3"	1
"FOXM1"	"TACC3"	0.382
