"symbol1","symbol2"
"GTF2H4","POLR2L"
"GTF2H4","POLR2J2"
"GTF2H4","POLD3"
"GTF2H4","TAF1C"
"GTF2H4","DDX11"
"USP2","ZFYVE1"
"USP2","RHPN1"
"USP2","TNF"
"USP2","FAU"
"PLCB2","P2RY11"
"PLCB2","PLCB3"
"PLCB2","PIP5K1C"
"PLCB2","CAMK2A"
"PLCB2","TAS1R1"
"PLCB2","GNB2"
"PLCB2","PIK3R5"
"PLCB2","PRKCG"
"PLCB2","UTS2R"
"PLCB2","CALML5"
"PLCB2","GNB1"
"PLCB2","PLCD1"
"PLCB2","PROK2"
"PLCB2","GNAI2"
"SIX3","ENTPD2"
"SIX3","LHX2"
"SIX3","MTA1"
"SIX3","FGF8"
"SIX3","GBX2"
"SIX3","WDTC1"
"VWF","HRAS"
"VWF","GATA2"
"VWF","ARRB2"
"VWF","VEGFB"
"VWF","GP9"
"VWF","TMSB4X"
"VWF","AKT1"
"VWF","ANXA5"
"VWF","WDTC1"
"VWF","ITGA2B"
"VWF","COX5A"
"VWF","NONO"
"VWF","TNF"
"VWF","ADAMTS13"
"VWF","PF4"
"VWF","SOS1"
"VWF","CXCR4"
"VWF","CRK"
"PPP2R5A","PSME4"
"PPP2R5A","RANGAP1"
"PPP2R5A","HRAS"
"PPP2R5A","INCENP"
"PPP2R5A","PSMA7"
"PPP2R5A","ARRB2"
"PPP2R5A","AKT1"
"PPP2R5A","PLK1"
"PPP2R5A","CENPH"
"PPP2R5A","CACNA2D4"
"PPP2R5A","PPP2R4"
"PPP2R5A","NUDC"
"PPP2R5A","PSMB4"
"TRAF5","NFKB2"
"TRAF5","TNFSF13"
"TRAF5","TNF"
"TRAF5","TNFRSF13B"
"USP22","HIST1H2AC"
"USP22","ATXN7L3"
"USP22","ATXN7L2"
"USP22","FOXM1"
"USP22","HIST1H2AA"
"LPIN2","AGPAT1"
"LPIN2","ZNF148"
"LPIN2","PPAP2C"
"CYBA","HRAS"
"CYBA","TNF"
"CYBA","VAV1"
"CYBA","AKT1"
"TNFRSF13B","TNFSF13"
"TNFRSF13B","TNF"
"PFDN1","NUBP2"
"PFDN1","PFDN2"
"CYP46A1","POR"
"CYP46A1","LSS"
"CYP46A1","CHDH"
"MARS","RPL27A"
"MARS","RPL11"
"MARS","RPL13A"
"MARS","GSPT2"
"MARS","DALRD3"
"MARS","EIF5A"
"MARS","RPL8"
"MARS","TXLNA"
"MARS","RPS9"
"MARS","RPS2"
"MARS","RPL10"
"MARS","RPL4"
"MARS","PGK1"
"MARS","EEF2"
"MARS","RPLP0"
"MARS","EEF1G"
"MARS","FAU"
"SMARCD3","STK11"
"SMARCD3","PRMT5"
"SMARCD3","ACTA1"
"SMARCD3","CKS1B"
"SMARCD3","NR5A1"
"SMARCD3","TBX5"
"SMARCD3","HDAC3"
"SMARCD3","CYP4A11"
"PKMYT1","DUSP23"
"PKMYT1","BRSK1"
"PKMYT1","CDC25A"
"PKMYT1","FOXM1"
"PKMYT1","PLK1"
"PKMYT1","PRMT5"
"PKMYT1","CAMKK2"
"PKMYT1","MYT1"
"PKMYT1","RRM2"
"PKMYT1","FAU"
"PKMYT1","CKS1B"
"NUBP2","PTMS"
"NUBP2","NUDC"
"NUBP2","TNNT3"
"CHTF18","DDX11"
"ITGA2B","CRK"
"ITGA2B","LIMS2"
"ITGA2B","HRAS"
"ITGA2B","IL13"
"ITGA2B","GATA2"
"ITGA2B","STAT5A"
"ITGA2B","ARRB2"
"ITGA2B","GP9"
"ITGA2B","CD7"
"ITGA2B","AKT1"
"ITGA2B","RASGRP2"
"ITGA2B","ANXA5"
"ITGA2B","SLAMF1"
"ITGA2B","WDTC1"
"ITGA2B","GIT1"
"ITGA2B","TNF"
"ITGA2B","COL9A3"
"ITGA2B","PF4"
"ITGA2B","SOS1"
"INVS","TUBB"
"INVS","AKT1"
"INVS","MTA2"
"INVS","ANAPC2"
"RPL8","RPL11"
"RPL8","RPL7"
"RPL8","SLC3A2"
"RPL8","RPS21"
"RPL8","RPL27A"
"RPL8","RPL4"
"RPL8","DDOST"
"RPL8","RPLP2"
"RPL8","MRPL16"
"RPL8","RPS9"
"RPL8","RPS2"
"RPL8","RPL36AL"
"RPL8","RPL18"
"RPL8","RPL15"
"RPL8","RPN1"
"RPL8","RPL13A"
"RPL8","ATP5G2"
"RPL8","MRPL17"
"RPL8","ATP5G1"
"RPL8","GSPT2"
"RPL8","EEF2"
"RPL8","RPL10"
"RPL8","EXOSC3"
"RPL8","RPL37"
"RPL8","RPL37A"
"RPL8","MRPS12"
"RPL8","SMG6"
"RPL8","RPL41"
"RPL8","RPLP0"
"RPL8","RPL30"
"RPL8","RPL14"
"RPL8","EEF1G"
"RPL8","RPS23"
"RPL8","RPL32"
"RPL8","PSTPIP1"
"RPL8","EIF4A2"
"RPL8","SDSL"
"RPL8","EIF5A"
"RPL8","FAU"
"RPL8","EXOSC7"
"ZBTB32","TYRO3"
"ZBTB32","PCNT"
"ZBTB32","NES"
"ZBTB32","SH3GL1"
"ZBTB32","MCL1"
"ZBTB32","AMBP"
"ZBTB32","GATA2"
"ZBTB32","HELT"
"ZBTB32","POLD3"
"ZBTB32","FANCG"
"ZBTB32","MTA2"
"ZBTB32","HDAC3"
"ZBTB32","NDP"
"MOV10L1","SMG6"
"KCNQ4","CACNA1A"
"KCNQ4","KCNE1"
"TJP3","CLDN6"
"TJP3","F11R"
"SCARF1","KLHDC3"
"SCARF1","STAB1"
"SCARF1","CRK"
"SMG6","RPL7"
"SMG6","RPS21"
"SMG6","RPL27A"
"SMG6","RPL11"
"SMG6","RPLP2"
"SMG6","RPS9"
"SMG6","RPS2"
"SMG6","RPL4"
"SMG6","RPL36AL"
"SMG6","RPL18"
"SMG6","RPL15"
"SMG6","GSPT2"
"SMG6","RPL13A"
"SMG6","RPL10"
"SMG6","RPL37"
"SMG6","RPL37A"
"SMG6","RPL41"
"SMG6","RPLP0"
"SMG6","RPL30"
"SMG6","RPL14"
"SMG6","RPL32"
"SMG6","RPS23"
"ABCA7","FXYD2"
"UFD1L","DGCR6"
"UFD1L","FAU"
"UFD1L","TXLNA"
"UFD1L","DPH5"
"UFD1L","OS9"
"UFD1L","BET1L"
"UBE2R2","ASB2"
"UBE2R2","ANAPC2"
"UBE2R2","RNF149"
"UBE2R2","RANGAP1"
"UBE2R2","SOCS1"
"UBE2R2","MIB2"
"UBE2R2","OS9"
"UBE2R2","HECTD3"
"UBE2R2","RNF130"
"UBE2R2","FAU"
"UBE2R2","DTX3L"
"UBE2R2","UBE2V1"
"ZC3H7B","PAIP2"
"P2RX3","HTR3A"
"P2RX3","ENTPD2"
"P2RX3","TRPV2"
"P2RX3","P2RY11"
"PRKCG","GNAI2"
"PRKCG","CREB3L1"
"PRKCG","CRK"
"PRKCG","PLCB3"
"PRKCG","F11R"
"PRKCG","ATP6AP1"
"PRKCG","CACNA1A"
"PRKCG","AP2A1"
"PRKCG","GNB2"
"PRKCG","PAX8"
"PRKCG","ADRBK1"
"PRKCG","RHOG"
"PRKCG","SPHK1"
"PRKCG","ACTA1"
"PRKCG","HRAS"
"PRKCG","PLCD1"
"PRKCG","RHOBTB1"
"CDON","DHH"
"CDON","MEF2D"
"BARHL1","LHX2"
"POLD3","KIAA0101"
"POLD3","POLR2L"
"POLD3","XAB2"
"TYRO3","ECE1"
"TYRO3","SH3GL1"
"TYRO3","CTNNBL1"
"TYRO3","MCL1"
"TYRO3","AMBP"
"TYRO3","SOCS1"
"TYRO3","MICAL1"
"TYRO3","TNF"
"TYRO3","KCNE1"
"VAMP8","AP2A1"
"VAMP8","ARF1"
"VAMP8","ARRB2"
"VAMP8","RAB5B"
"VAMP8","TGOLN2"
"VAMP8","SH3GL1"
"VAMP8","ARPC4"
"VAMP8","IGF2R"
"VAMP8","RAB5C"
"VAMP8","FTL"
"VAMP8","SYT8"
"VAMP8","BLOC1S3"
"VAMP8","ARPC5"
"VAMP8","BET1L"
"VAMP8","LAMP1"
"VAMP8","DNM2"
"VAMP8","HLA-G"
"PVRL1","WNT10B"
"PVRL1","MGAT3"
"PDCL3","TUBB"
"PDCL3","PLP2"
"THRA","PIK3R5"
"THRA","TXNRD2"
"THRA","RQCD1"
"THRA","HDAC3"
"STAT3","IRF7"
"STAT3","HCK"
"STAT3","ANXA5"
"STAT3","ZNF148"
"STAT3","SDHC"
"STAT3","CXCR4"
"STAT3","DAXX"
"STAT3","DYRK1B"
"STAT3","MCL1"
"STAT3","IL6R"
"STAT3","KPNA6"
"STAT3","NPM1"
"STAT3","CTF1"
"STAT3","PPP2R4"
"STAT3","TNF"
"STAT3","BATF"
"STAT3","HDAC3"
"STAT3","SLC39A4"
"STAT3","SP1"
"STAT3","IRF3"
"STAT3","PIAS3"
"STAT3","CSF3R"
"STAT3","STAT5A"
"STAT3","STAT4"
"STAT3","EIF4EBP1"
"STAT3","FOXM1"
"STAT3","MTA1"
"STAT3","NES"
"STAT3","STK11"
"STAT3","HRAS"
"STAT3","NFKB2"
"STAT3","SOCS1"
"STAT3","IL13"
"STAT3","GATA2"
"STAT3","IL7R"
"STAT3","DIRAS3"
"STAT3","IL32"
"STAT3","AKT1"
"STAT3","ECHS1"
"STAT3","SLC9A3R2"
"STAT3","TBX5"
"FETUB","AMBP"
"AMBP","HELT"
"AMBP","TNFRSF10C"
"AMBP","NES"
"AMBP","HBE1"
"AMBP","ECE1"
"AMBP","SH3GL1"
"AMBP","MCL1"
"AMBP","NDP"
"AMBP","TM4SF5"
"AMBP","RAB5C"
"AMBP","LPA"
"AMBP","TNIP1"
"AMBP","HINT1"
"AMBP","PCNT"
"PAIP2","VEGFB"
"PAIP2","EIF4A2"
"PITX1","FGF8"
"PITX1","NR5A1"
"PITX1","TBX5"
"PITX1","IRF3"
"SRF","SDHC"
"SRF","FOXK1"
"SRF","AKT1"
"SRF","HDAC3"
"SRF","NFATC4"
"SRF","ACTA1"
"SRF","SP1"
"SRF","LPXN"
"SRF","GTF2F1"
"ANXA11","RPS21"
"ANXA11","NDUFV1"
"ANXA11","SLC9A3R2"
"ANXA11","S100A6"
"ANXA11","PCBP1"
"ANXA11","HLA-DRB1"
"B3GAT3","SP1"
"B3GAT3","EXT2"
"EXOSC7","RPL7"
"EXOSC7","RPL27A"
"EXOSC7","RPL11"
"EXOSC7","RPLP2"
"EXOSC7","RPL15"
"EXOSC7","RPL13A"
"EXOSC7","EXOSC3"
"EXOSC7","RPL10"
"EXOSC7","RPL37"
"EXOSC7","RPL37A"
"EXOSC7","RPL41"
"EXOSC7","ZFP36L1"
"EXOSC7","RPLP0"
"EXOSC7","RPL30"
"EXOSC7","RPL14"
"EXOSC7","RPL32"
"EXOSC7","KHSRP"
"EXOSC7","KPNA6"
"EXOSC7","RPS9"
"EXOSC7","RPS2"
"EXOSC7","RPL18"
"EXOSC7","RPL4"
"EXOSC7","RPL36AL"
"DAXX","PRAM1"
"DAXX","HDAC3"
"DAXX","NPM1"
"TMEM115","DYNC1H1"
"TMEM115","SERPINB5"
"TMEM115","BET1L"
"DHH","PSMB4"
"DHH","PSMA7"
"DHH","OS9"
"DHH","NR5A1"
"DHH","PSME4"
"BIN2","CD53"
"BIN2","LPXN"
"BIN2","AP2A1"
"BIN2","SH3GL1"
"BIN2","FYB"
"CSAD","TXNRD2"
"CSAD","GLUD2"
"UQCRC2","SDHC"
"UQCRC2","NDUFB10"
"UQCRC2","NDUFV1"
"UQCRC2","RAB5B"
"UQCRC2","COX5A"
"UQCRC2","RAB5C"
"UQCRC2","TPM2"
"UQCRC2","MDH2"
"UQCRC2","RPL7"
"UQCRC2","UQCRQ"
"UQCRC2","DDOST"
"UQCRC2","RPN1"
"NDUFB10","NDUFV1"
"NDUFB10","UQCRQ"
"NDUFB10","COX5A"
"NDUFB10","NDUFB11"
"NDUFB10","ACAD9"
"NDUFB10","SDHC"
"NDUFB10","TPM2"
"NDUFB10","NDUFA3"
"RASL10B","GNB2"
"RASL10B","GP9"
"RASL10B","RTN4RL2"
"RASL10B","ACTA1"
"RASL10B","GNB1"
"RASL10B","OPTC"
"RASL10B","LRG1"
"RASL10B","GNAI2"
"RASL10B","IGFALS"
"EPN3","FAU"
"EPN3","AP2A1"
"ARRB2","RAB5C"
"ARRB2","OR4C46"
"ARRB2","HRAS"
"ARRB2","AP2A1"
"ARRB2","SYT8"
"ARRB2","OR5A2"
"ARRB2","OR6N1"
"ARRB2","ARPC5"
"ARRB2","AKT1"
"ARRB2","ADRBK1"
"ARRB2","CXCR4"
"ARRB2","IGFALS"
"ARRB2","RAB5B"
"ARRB2","OR1M1"
"ARRB2","HCK"
"ARRB2","TGOLN2"
"ARRB2","SH3GL1"
"ARRB2","OR2Z1"
"ARRB2","PPP2R4"
"ARRB2","ARPC4"
"ARRB2","IGF2R"
"ARRB2","DNM2"
"PNMT","HELT"
"PNMT","TH"
"PNMT","COMT"
"PNMT","DBH"
"PNMT","TCAP"
"PNMT","SP1"
"SH3GL1","ARPC4"
"SH3GL1","IGF2R"
"SH3GL1","RAB5C"
"SH3GL1","TNIP1"
"SH3GL1","SYT8"
"SH3GL1","MICAL1"
"SH3GL1","PTMS"
"SH3GL1","ARPC5"
"SH3GL1","AKT1"
"SH3GL1","MTA2"
"SH3GL1","NDP"
"SH3GL1","DNM2"
"SH3GL1","HINT1"
"SH3GL1","AP2A1"
"SH3GL1","PCNT"
"SH3GL1","LPXN"
"SH3GL1","TNFRSF10C"
"SH3GL1","ARR3"
"SH3GL1","NES"
"SH3GL1","RAB5B"
"SH3GL1","CYGB"
"SH3GL1","ECE1"
"SH3GL1","TGOLN2"
"SH3GL1","CTNNBL1"
"SH3GL1","MCL1"
"DNMT3L","HIST1H2AC"
"DNMT3L","IGF2R"
"AKT1","ARF1"
"AKT1","TPM2"
"AKT1","MGAM"
"AKT1","IRF3"
"AKT1","SOS1"
"AKT1","FKBP1C"
"AKT1","GNB1"
"AKT1","SQSTM1"
"AKT1","STAT5A"
"AKT1","STK11"
"AKT1","MSN"
"AKT1","EIF4A2"
"AKT1","ACTA1"
"AKT1","SOCS1"
"AKT1","HRAS"
"AKT1","TAL1"
"AKT1","NFKB2"
"AKT1","IL13"
"AKT1","GATA2"
"AKT1","TUBB"
"AKT1","IL32"
"AKT1","FOXM1"
"AKT1","SYTL1"
"AKT1","GNAI2"
"AKT1","CDC25A"
"AKT1","WDTC1"
"AKT1","CREB3L1"
"AKT1","EEF2"
"AKT1","CRK"
"AKT1","NQO2"
"AKT1","BAD"
"AKT1","FSHR"
"AKT1","GNB2"
"AKT1","EIF4EBP1"
"AKT1","STAT4"
"AKT1","CDKN1C"
"AKT1","PIK3R5"
"AKT1","ANXA5"
"AKT1","CRTC2"
"AKT1","SDHC"
"AKT1","RHOG"
"AKT1","CXCR4"
"AKT1","SPHK1"
"AKT1","TH"
"AKT1","FHIT"
"AKT1","NES"
"AKT1","TNK2"
"AKT1","ZFP36L1"
"AKT1","GYS1"
"AKT1","MCL1"
"AKT1","IL6R"
"AKT1","NFKBIB"
"AKT1","NPM1"
"AKT1","CTF1"
"AKT1","TNF"
"AKT1","PPP2R4"
"AKT1","VAV1"
"AKT1","BBC3"
"AKT1","HDAC3"
"AKT1","SLC3A2"
"AKT1","KHSRP"
"AKT1","MEF2D"
"AKT1","PLAUR"
"AKT1","PCBP1"
"AKT1","DNM2"
"AKT1","SP1"
"GEMIN7","KHSRP"
"GEMIN7","GEMIN4"
"GEMIN7","PRMT5"
"GEMIN7","LSM2"
"GEMIN7","TPST2"
"TM4SF5","TSPAN1"
"CD53","VAV1"
"CD53","ALOX5AP"
"CD53","FYB"
"MEF2D","CAMK2A"
"MEF2D","HDAC3"
"MEF2D","NFATC4"
"MEF2D","SP1"
"ARF1","HLA-DRA"
"ARF1","DNM2"
"ARF1","ADRBK1"
"ARF1","KIF1A"
"ARF1","TUBB"
"ARF1","RAB5B"
"ARF1","TGOLN2"
"ARF1","SURF4"
"ARF1","ACTA1"
"ARF1","IGF2R"
"ARF1","HLA-DRB1"
"ARF1","RAB5C"
"ARF1","KLC2"
"ARF1","HLA-DQA2"
"ARF1","RAB11B"
"ARF1","DYNC1H1"
"ARF1","KIF25"
"ARF1","WDTC1"
"ARF1","BET1L"
"RQCD1","PSME4"
"RQCD1","EIF4A2"
"RQCD1","HLA-DRB1"
"DYNC1LI1","RANGAP1"
"DYNC1LI1","TUBB"
"DYNC1LI1","PCNT"
"DYNC1LI1","DYNC1H1"
"DYNC1LI1","DNAH11"
"RPL37","RPL36AL"
"RPL37","RPL7"
"RPL37","RPS21"
"RPL37","RPL27A"
"RPL37","RPL11"
"RPL37","MRPL16"
"RPL37","RPLP2"
"RPL37","RPS9"
"RPL37","RPS2"
"RPL37","LSM2"
"RPL37","RPL4"
"RPL37","DDOST"
"RPL37","RPL18"
"RPL37","RPL10"
"RPL37","RPL15"
"RPL37","RPL13A"
"RPL37","GSPT2"
"RPL37","RPN1"
"RPL37","EEF2"
"RPL37","EXOSC3"
"RPL37","RPL37A"
"RPL37","MRPS12"
"RPL37","RPL41"
"RPL37","RPLP0"
"RPL37","RPL30"
"RPL37","RPL14"
"RPL37","RPL32"
"RPL37","EEF1G"
"RPL37","RPS23"
"RPL37","EIF4A2"
"RPL37","FAU"
"KCNMB1","CYP4A11"
"SLC22A3","IGF2R"
"NDUFB11","NDUFV1"
"NDUFB11","NDUFA3"
"NDUFB11","COX5A"
"NDUFB11","SURF4"
"NDUFB11","ACAD9"
"NDUFB11","SDHC"
"NONO","CRTC2"
"NONO","COX5A"
"NONO","RRM2"
"NONO","TPM2"
"PPRC1","HCFC1"
"SCGB1A1","SLC3A2"
"SCGB1A1","IL13"
"SCGB1A1","FAU"
"TNNT3","MYL6"
"TNNT3","TCAP"
"TNNT3","MYL3"
"TNNT3","TNNI1"
"TNNT3","TNNT2"
"TNNT3","ACTA1"
"TNNT3","TPM2"
"MTA2","TCF20"
"MTA2","TAF1C"
"MTA2","FADS2"
"MTA2","PRMT5"
"MTA2","MTA1"
"MTA2","NES"
"MTA2","HIST1H2AA"
"MTA2","SIN3B"
"MTA2","SAP30"
"MTA2","HDAC3"
"MTA2","CES2"
"MTA2","ZFPM1"
"MTA2","HINT1"
"MTA2","HIST1H2AC"
"MTA2","PCNT"
"MTA2","SUDS3"
"FADS2","PLA2G2F"
"PLCB3","GNB1"
"PLCB3","PLCD1"
"PLCB3","GNB2"
"PLCB3","PIK3R5"
"PLCB3","PROK2"
"PLCB3","GNAI2"
"PLCB3","P2RY11"
"PLCB3","SLC9A3R2"
"PLCB3","CAMK2A"
"PLCB3","PIP5K1C"
"PLCB3","UTS2R"
"PLCB3","CALML5"
"PLCB3","FAU"
"PLCB3","SMYD3"
"CTF1","SOCS1"
"CTF1","CSF3R"
"CTF1","IL7R"
"CTF1","IL6R"
"CTF1","TLX1"
"CTF1","SOS1"
"CATSPER3","CACNA2D4"
"CATSPER3","PPP2R4"
"CATSPER3","CACNA1H"
"CENPH","RANGAP1"
"CENPH","INCENP"
"CENPH","KIAA0101"
"CENPH","HIST1H2AC"
"CENPH","NUDC"
"CENPH","NPM1"
"CENPH","PLK1"
"TMSB4Y","TMSB4X"
"BATF","CEBPA"
"RPL30","HINT1"
"RPL30","RPL7"
"RPL30","RPS21"
"RPL30","RPL27A"
"RPL30","RPL11"
"RPL30","UQCRQ"
"RPL30","MRPL16"
"RPL30","RPLP2"
"RPL30","RPS9"
"RPL30","RPS2"
"RPL30","RPL4"
"RPL30","DDOST"
"RPL30","RPL36AL"
"RPL30","RPL18"
"RPL30","RPL15"
"RPL30","RPN1"
"RPL30","RPL13A"
"RPL30","RPL32"
"RPL30","GSPT2"
"RPL30","EEF2"
"RPL30","EXOSC3"
"RPL30","RPL10"
"RPL30","RPL37A"
"RPL30","MRPS12"
"RPL30","RPL41"
"RPL30","RPLP0"
"RPL30","RPL14"
"RPL30","EEF1G"
"RPL30","RPS23"
"RPL30","EIF4A2"
"RPL30","FAU"
"NTAN1","NUMA1"
"MRPL17","MRPL16"
"MRPL17","RPS9"
"MRPL17","RPS2"
"MRPL17","RPL4"
"MRPL17","RPL13A"
"MRPL17","MRPL52"
"MRPL17","EEF2"
"MRPL17","RPL10"
"MRPL17","MRPS12"
"MRPL17","RPLP0"
"MRPL17","MRPS24"
"MRPL17","RPS23"
"MRPL17","PSTPIP1"
"MRPL17","MRPL21"
"MRPL17","RPL11"
"MRPL17","RPL7"
"MRPL17","RPL27A"
"RHPN1","RGS14"
"RHPN1","ZFYVE1"
"F11R","KCNE1"
"F11R","S100A8"
"ARHGAP17","RHOBTB1"
"ARHGAP17","RHOG"
"ARHGAP17","TNK2"
"ARHGAP17","RHOT2"
"PSMB4","ANAPC2"
"PSMB4","PSME4"
"PSMB4","OAZ2"
"PSMB4","TNF"
"PSMB4","NFKBIB"
"PSMB4","FAU"
"PSMB4","NFKB2"
"PSMB4","PSMA7"
"PSMB4","CDC25A"
"PSMB4","RPN1"
"PSMB4","PLK1"
"TEPP","DPH5"
"FTCD","GLUD2"
"MCM3AP","KPNA6"
"FCN2","FCN1"
"LILRA4","HLA-G"
"HIPK4","PLK1"
"SHKBP1","GNB2"
"MYL3","TCAP"
"MYL3","MYO18B"
"MYL3","TNNT2"
"MYL3","ACTA1"
"MYL3","TPM2"
"MYL3","MIB2"
"MYL3","CAMK2A"
"MYL3","TNNI1"
"AZGP1","SARDH"
"HK3","MRPL52"
"HK3","MGAM"
"HK3","MDH2"
"HK3","FCN1"
"HK3","WDTC1"
"HK3","PGK1"
"HK3","UGP2"
"HK3","HCK"
"HK3","IDH2"
"HK3","SLC3A2"
"HK3","ACTA1"
"LY6E","LY6H"
"HBE1","TH"
"HBE1","PAH"
"HBE1","HBD"
"HBE1","DCXR"
"HBE1","ECHS1"
"CYGB","ECHS1"
"CYGB","TH"
"CYGB","PAH"
"CABP2","CACNA1A"
"CABP2","ACTA1"
"CABP2","OBSCN"
"CABP2","TUBB"
"CABP2","POR"
"CABP2","MYO18B"
"CABP2","CAMK2A"
"CABP2","TNNI1"
"CABP2","EEF1G"
"CABP2","FAU"
"CABP2","MYO1A"
"TAL1","GATA2"
"TAL1","TLX1"
"TAL1","ZFPM1"
"PROK2","GNB1"
"PROK2","FGF8"
"PROK2","S100A12"
"PROK2","UTS2R"
"PROK2","GNB2"
"PROK2","ADRBK1"
"PROK2","P2RY11"
"CHCHD4","TIMM8A"
"CHCHD4","RAB5B"
"CHCHD4","RHOT2"
"CHCHD4","CHCHD2"
"PF4","GNB1"
"PF4","NPW"
"PF4","VEGFB"
"PF4","GNB2"
"PF4","GP9"
"PF4","TNF"
"PF4","TMSB4X"
"PF4","FLII"
"PF4","ADCY1"
"PF4","WDTC1"
"PF4","GNAI2"
"PF4","CXCR4"
"PF4","CORT"
"PF4","GRM4"
"DTX3L","ANAPC2"
"DTX3L","SOCS1"
"DTX3L","H2AFY"
"DTX3L","RNF130"
"DTX3L","MIB2"
"DTX3L","IRF7"
"DTX3L","ASB2"
"DTX3L","HECTD3"
"DTX3L","UBE2V1"
"RPN1","RPS9"
"RPN1","RPL15"
"RPN1","RPL41"
"RPN1","RPS2"
"RPN1","RPL36AL"
"RPN1","DDOST"
"RPN1","OS9"
"RPN1","RPL4"
"RPN1","RPL18"
"RPN1","PPIB"
"RPN1","RPL13A"
"RPN1","RPL10"
"RPN1","RPL37A"
"RPN1","RAB5B"
"RPN1","RPLP0"
"RPN1","RPL14"
"RPN1","RPL32"
"RPN1","RPS23"
"RPN1","RAB5C"
"RPN1","PSMA7"
"RPN1","RPL7"
"RPN1","RPL27A"
"RPN1","RPS21"
"RPN1","RPL11"
"RPN1","RPLP2"
"SAP30","HINT1"
"SAP30","SUDS3"
"SAP30","FOXK1"
"SAP30","HIST1H2AC"
"SAP30","HIST1H2AA"
"SAP30","SIN3B"
"SAP30","HDAC3"
"ANXA5","STAT5A"
"ANXA5","EIF4EBP1"
"ANXA5","SDHC"
"ANXA5","CXCR4"
"ANXA5","MCL1"
"ANXA5","SPN"
"ANXA5","NPM1"
"ANXA5","HRAS"
"ANXA5","IL13"
"ANXA5","TUBB"
"ANXA5","IL7R"
"ANXA5","WDTC1"
"ANXA5","LAMP1"
"ANXA5","BBC3"
"ANXA5","TNF"
"ANXA5","HDAC3"
"RPS23","RPL7"
"RPS23","RPS21"
"RPS23","RPL27A"
"RPS23","RPS9"
"RPS23","RPL11"
"RPS23","MRPL16"
"RPS23","RPLP2"
"RPS23","RPL4"
"RPS23","RPS2"
"RPS23","DDOST"
"RPS23","RPL36AL"
"RPS23","RPL18"
"RPS23","RPL15"
"RPS23","RPL13A"
"RPS23","GSPT2"
"RPS23","EEF2"
"RPS23","RPL10"
"RPS23","RPL37A"
"RPS23","RPL41"
"RPS23","RPLP0"
"RPS23","MRPS24"
"RPS23","CSNK1E"
"RPS23","RPL14"
"RPS23","EEF1G"
"RPS23","RPL32"
"RPS23","EIF4A2"
"RPS23","EIF5A"
"RPS23","FAU"
"RPS23","MYBBP1A"
"NPM1","PRAM1"
"NPM1","NPM3"
"NPM1","IDH2"
"NPM1","RPL37A"
"NPM1","RPL14"
"NPM1","TNF"
"NPM1","SURF4"
"NPM1","PADI4"
"NPM1","SP1"
"NPM1","MYBBP1A"
"NPM1","HRAS"
"NPM1","RPL11"
"NPM1","STAT5A"
"NPM1","RPL4"
"NPM1","CD7"
"NPM1","HIST1H2AC"
"NPM1","FOXM1"
"NPM1","CEBPA"
"NPM1","ADRBK1"
"NPM1","AQP7"
"NPM1","RPL13A"
"NPM1","PLK1"
"NPM1","NUMA1"
"HIST1H2AA","FOXK1"
"HIST1H2AA","HDAC3"
"HIST1H2AA","HCFC1"
"HIST1H2AA","SUDS3"
"HIST1H2AA","HIST1H2AC"
"HIST1H2AA","PRMT5"
"HIST1H2AA","MTA1"
"ADCY1","GNB2"
"ADCY1","CXCR4"
"ADCY1","GPR20"
"ADCY1","GNB1"
"ADCY1","HRAS"
"ADCY1","NPW"
"ADCY1","GNAI2"
"ADCY1","CORT"
"ADCY1","P2RY11"
"ADCY1","GRM4"
"ADCY1","HTR4"
"ADCY1","FSHR"
"ADCY1","ADM2"
"RAPSN","ACHE"
"RAPSN","CHRNG"
"RAPSN","ACTA1"
"SCN3B","WNT11"
"PPIB","FKBP10"
"PPIB","RANGAP1"
"PPIB","HINT1"
"PPIB","PCBP2"
"PPIB","STAT5A"
"PPIB","CRTAP"
"PPIB","OS9"
"PPIB","ECHS1"
"PPIB","ISYNA1"
"PPIB","COL9A3"
"PPIB","ADAMTS13"
"PPIB","IRF3"
"PPIB","FKBP1C"
"KIAA0101","FOXM1"
"KIAA0101","WDTC1"
"KIAA0101","PLK1"
"KIAA0101","SPHK1"
"KIAA0101","CSNK2B"
"KIAA0101","NUMA1"
"KIAA0101","TNF"
"KIAA0101","RRM2"
"KIAA0101","CKS1B"
"PLK1","BRSK1"
"PLK1","FOXM1"
"PLK1","CDC25A"
"PLK1","CSNK1E"
"PLK1","PPP2R4"
"PLK1","NUDC"
"PLK1","MUS81"
"PLK1","TBC1D2B"
"PLK1","DYRK2"
"PLK1","AZI1"
"PLK1","PCNT"
"PLK1","RRM2"
"PLK1","SCNN1D"
"PLK1","KIFC1"
"PLK1","EIF4EBP1"
"PLK1","DUSP23"
"PLK1","HIST1H2AC"
"PLK1","ANAPC2"
"PLK1","PSME4"
"PLK1","DYRK1B"
"PLK1","MYT1"
"PLK1","ACTA1"
"PLK1","CALML5"
"PLK1","CNTROB"
"PLK1","INCENP"
"PLK1","CKS1B"
"PLK1","HRAS"
"PLK1","RANGAP1"
"PLK1","PSMA7"
"PLK1","TUBB"
"PLK1","MIB2"
"PLK1","TACC3"
"PLK1","KIF25"
"PLK1","DYNC1H1"
