"symbol1" "symbol2" "MF"
"GGT1" "CSAD" NA
"GGT1" "TBX1" 0.18875
"GGT1" "MGAM" 0.25825
"GGT1" "GCAT" 0.3375
"GGT1" "HRAS" 0.3495
"GGT1" "FOXM1" 0.2845
"GGT1" "AKT1" 0.33
"GGT1" "TXNRD2" 0.362
"GGT1" "ITGA2B" 0.367
"GGT1" "CNDP2" 0.667
"GGT1" "TNF" 0.3125
"GGT1" "GLUD2" 0.13725
"GGT1" "GSTM1" 0.27575
"GGT1" "GCLM" 0.14025
"GGT1" "RPL27A" 0.301
"GGT1" "S100A12" 0.27875
"GGT1" "ANXA5" 0.26525
"GGT1" "SDHC" 0.15025
"PIAS1" "DAXX" 0.5425
"PIAS1" "MTA1" 0.504
"PIAS1" "IL6R" 0.301
"PIAS1" "RANGAP1" 0.306
"PIAS1" "STAT3" 0.33575
"PIAS1" "STAT5A" 0.31975
"PIAS1" "STAT4" 0.27825
"PIAS1" "GTF2H4" 0.32675
"PIAS1" "AKT1" 0.35875
"PIAS1" "MSX1" 0.1315
"PIAS1" "UBE2R2" 0.45925
"CD68" "IFI30" NA
"CD68" "CXCR4" NA
"CD68" "SIGLEC1" NA
"CD68" "TNF" NA
"CD68" "CD207" NA
"CD68" "SPN" NA
"CD68" "CD7" NA
"CD68" "IL13" NA
"CD68" "VWF" NA
"CD68" "TNFSF13" NA
"CD68" "AKT1" NA
"CHRNA10" "CHRNG" 0.5295
"KLF16" "FOXK1" 0.80075
"KLF16" "SIN3B" 0.16175
"CNGB1" "CNGA2" 0.804
"SEC14L5" "B3GAT3" NA
"PHC1" "ANAPC2" 0.688
"PHC1" "HIST1H2AC" 0.28875
"PHC1" "TFCP2" 0.688
"PHC1" "PRMT5" 0.688
"PHC1" "PCGF6" 0.688
"BST2" "LILRA4" 0.369
"BST2" "IFIT2" 0.54375
"BST2" "RIPK1" 0.3825
"BST2" "IRF3" 0.4965
"BST2" "TREX1" 0.35475
"BST2" "TRIM22" 0.33625
"BST2" "ADAR" 0.44125
"BST2" "IRF7" 0.42125
"BST2" "IRF2" 0.401
"BST2" "IFITM1" 0.688
"BST2" "HLA-G" 0.56
"LSM7" "PCBP2" 0.6015
"LSM7" "KLC2" 0.3845
"LSM7" "GTF2F1" 0.4325
"LSM7" "POLR2L" 0.23925
"LSM7" "LSM2" 0.726
"LSM7" "CPSF1" 0.51775
"LSM7" "EEF2" 0.57725
"LSM7" "LSMD1" NA
"LSM7" "XAB2" 0.688
"LSM7" "CTNNBL1" 0.43875
"LSM7" "RPL35" 0.52275
"LSM7" "PCBP1" 0.6095
"LSM7" "FAU" 0.811
"ACTN4" "MYL6" 0.2705
"ACTN4" "GNB2" 0.3765
"ACTN4" "TMSB4X" 0.49
"ACTN4" "NDUFB10" 0.29825
"ACTN4" "LIMS2" NA
"ACTN4" "TRIM3" 0.29975
"ACTN4" "APOL1" 0.296
"ACTN4" "CALML5" 0.111
"ACTN4" "ACTA1" 0.42625
"ACTN4" "SQSTM1" 0.3625
"ACTN4" "LIMD1" 0.36575
"ACTN4" "TPM2" 0.46375
"ACTN4" "CABP2" 0.06225
"ACTN4" "SOS1" 0.3015
"ACTN4" "VWF" 0.46075
"ACTN4" "VEGFB" 0.36075
"ACTN4" "MIB2" 0.30225
"ACTN4" "AKT1" 0.369
"ACTN4" "ITGA2B" 0.371
"ACTN4" "CALB2" 0.222
"ACTN4" "SLC9A3R2" 0.404
"ACTN4" "CAMK2A" 0.36425
"ACTN4" "PIP5K1C" 0.2615
"ACTN4" "DNM2" 0.446
"ACTN4" "PF4" 0.38375
"ACTN4" "TNNT3" 0.392
"ARPC1B" "PSMA7" 0.38025
"ARPC1B" "ARPC5" 0.8205
"ARPC1B" "EPHB3" 0.08525
"ARPC1B" "ARPC4" 0.706
"ARPC1B" "ACTA1" 0.57825
"GDF15" "TSPAN4" 0.47275
"GDF15" "PITX1" 0.31675
"GDF15" "AKT1" 0.38525
"GDF15" "TNF" 0.601
"TNNI2" "CHRNG" 0.2655
"TNNI2" "MYL6" 0.294
"TNNI2" "TCAP" 0.3835
"TNNI2" "MYL3" 0.40725
"TNNI2" "CALB2" 0.222
"TNNI2" "TNNI1" 0.688
"TNNI2" "KCNIP2" 0.26025
"TNNI2" "TNNT2" 0.52275
"TNNI2" "ACTA1" 0.422
"TNNI2" "CALML5" 0.14575
"TNNI2" "CABP2" 0.06225
"TNNI2" "TNNT3" 0.49825
"TNNI2" "TPM2" 0.5035
"TUBGCP2" "CSNK1E" 0.30225
"TUBGCP2" "TUBB2B" 0.51475
"TUBGCP2" "KIFC1" 0.3555
"TUBGCP2" "AZI1" NA
"TUBGCP2" "PCNT" 0.688
"TUBGCP2" "TUBB" 0.49825
"TUBGCP2" "KIF25" 0.327
"TUBGCP2" "DYNC1H1" 0.28575
"TUBGCP2" "PLK1" 0.3715
"TUBGCP2" "NUMA1" 0.56425
"HBZ" "HBD" 0.8305
"HBZ" "PAH" 0.34425
"HBZ" "SP1" 0.29025
"HBZ" "AMBP" 0.31175
"HBZ" "TH" 0.32325
"HBZ" "HBE1" 0.8305
"HBZ" "ECHS1" 0.2735
"LAMA5" "RAPSN" 0.3395
"LAMA5" "ITGA2B" 0.213
"LAMA5" "ACTA1" 0.2835
"PPP1R1B" "CXCR4" 0.20425
"PPP1R1B" "CALB2" 0.222
"PPP1R1B" "CSNK2B" 0.4905
"PPP1R1B" "TH" 0.2575
"PPP1R1B" "PPP2R4" NA
"NUP210" "INCENP" NA
"NUP210" "RANGAP1" NA
"NUP210" "GEMIN4" NA
"NUP210" "GEMIN7" NA
"NUP210" "OS9" NA
"NUP210" "CPSF1" NA
"NUP210" "NES" NA
"NUP210" "THOC6" NA
"NUP210" "NONO" NA
"NUP210" "POM121" NA
"NUP210" "NPM1" NA
"ILKAP" "EPHB3" 0.15175
"ILKAP" "RIPK1" 0.688
"ILKAP" "LIMK2" 0.688
"ILKAP" "TYRO3" 0.688
"ILKAP" "STK11" 0.688
"ILKAP" "PIM2" 0.688
"ILKAP" "HCK" 0.688
"SCLY" "HYI" 0.411
"SCLY" "TXNRD2" 0.40525
"HSPBP1" "BRSK1" 0.2395
"TMEM66" "RPN1" NA
"TMEM66" "OS9" NA
"ITIH5" "SLC3A2" NA
"HRK" "BBC3" 0.688
"HRK" "BAD" 0.688
"HRK" "MCL1" 0.688
"POM121" "RANGAP1" 0.31125
"POM121" "INCENP" 0.688
"POM121" "GEMIN4" 0.688
"POM121" "NPM1" 0.263
"POM121" "GEMIN7" 0.688
"POM121" "THOC6" NA
"POM121" "CPSF1" 0.3505
"CD63" "VWF" 0.688
"CD63" "ANXA5" 0.688
"CD63" "ITGA2B" 0.688
"CD63" "CXCR4" 0.688
"CD63" "LAMP1" 0.688
"CD63" "TGOLN2" 0.688
"CD63" "SLC29A2" 0.04175
"MPHOSPH6" "RPL37" 0.2745
"MPHOSPH6" "RPL37A" 0.688
"MPHOSPH6" "RPL7" 0.688
"MPHOSPH6" "RPL27A" 0.688
"MPHOSPH6" "RPL41" 0.2745
"MPHOSPH6" "RPL11" 0.688
"MPHOSPH6" "RPLP0" 0.688
"MPHOSPH6" "RPS9" 0.688
"MPHOSPH6" "RPLP2" 0.688
"MPHOSPH6" "RPL14" 0.688
"MPHOSPH6" "RPL30" 0.688
"MPHOSPH6" "RPL35" 0.2745
"MPHOSPH6" "RPS2" 0.688
"MPHOSPH6" "RPL18" 0.2745
"MPHOSPH6" "RPL32" 0.2745
"MPHOSPH6" "RPL4" 0.688
"MPHOSPH6" "RPL36AL" 0.688
"MPHOSPH6" "RPL15" 0.688
"MPHOSPH6" "RPL13A" 0.2745
"MPHOSPH6" "RPL8" 0.2745
"MPHOSPH6" "EXOSC3" 0.688
"MPHOSPH6" "EXOSC7" 0.688
"MPHOSPH6" "RPL10" 0.688
"CAB39" "RTN4RL2" 0.156
"CAB39" "CAMKK2" 0.2935
"CAB39" "UBL5" 0.289
"CAB39" "STK11" 0.613
"CAB39" "OPTC" 0.099
"CAB39" "STK24" 0.516
"CAB39" "CHAD" NA
"CAB39" "BRSK1" 0.334
"CAB39" "DCXR" 0.20525
"CAB39" "LRG1" 0.688
"CAB39" "IGFALS" 0.238
"CAB39" "GP9" 0.688
"THSD1" "ADAMTS4" NA
"THSD1" "ADAMTS13" NA
"THSD1" "ADAMTSL2" NA
"CHAD" "EEF1G" NA
"CHAD" "RASL10B" NA
"CHAD" "GNB2" NA
"CHAD" "LRRC20" NA
"CHAD" "GNB1" NA
"CHAD" "HRAS" NA
"CHAD" "DIRAS3" NA
"CHAD" "DIRAS2" NA
"CHAD" "GNAI2" NA
"CHAD" "ITGA2B" NA
"RPL35" "RPS23" 0.71925
"RPL35" "EEF1G" 0.1995
"RPL35" "SLC3A2" 0.37625
"RPL35" "RPL32" 0.808
"RPL35" "RPL7" 0.68325
"RPL35" "HINT1" 0.115
"RPL35" "EIF4A2" 0.4
"RPL35" "SDSL" 0.0835
"RPL35" "EIF5A" 0.46625
"RPL35" "FAU" 0.811
"RPL35" "RPL8" 0.808
"RPL35" "EXOSC7" 0.4575
"RPL35" "RPL37" 0.808
"RPL35" "RPL11" 0.614
"RPL35" "RPL27A" 0.71925
"RPL35" "RPS21" 0.691
"RPL35" "RPLP2" 0.50175
"RPL35" "MRPL16" 0.6615
"RPL35" "RPS9" 0.611
"RPL35" "RPS2" 0.5765
"RPL35" "DDOST" 0.144
"RPL35" "RPL4" 0.71925
"RPL35" "RPL36AL" 0.2745
"RPL35" "RPL18" 0.808
"RPL35" "EEF2" 0.43125
"RPL35" "RPL15" 0.63575
"RPL35" "RPN1" 0.445
"RPL35" "RPL13A" 0.84725
"RPL35" "GSPT2" 0.454
"RPL35" "MRPL17" 0.43575
"RPL35" "EXOSC3" 0.4485
"RPL35" "RPL10" 0.62
"RPL35" "RPL37A" 0.71925
"RPL35" "MRPS12" 0.71925
"RPL35" "SMG6" 0.34725
"RPL35" "RPL41" 0.79
"RPL35" "RPLP0" 0.677
"RPL35" "RPL14" 0.63575
"RPL35" "RPL30" 0.71925
"FRS3" "HRAS" 0.34075
"FRS3" "CRK" 0.37875
"FRS3" "HCK" 0.397
"FRS3" "SOS1" 0.65425
"RIPK1" "TRAF5" 0.53575
"RIPK1" "BID" 0.42725
"RIPK1" "DAXX" 0.35225
"RIPK1" "NFKBIB" 0.286
"RIPK1" "SQSTM1" 0.58325
"RIPK1" "USP2" 0.4045
"RIPK1" "NTAN1" 0.13125
"RIPK1" "TNF" 0.45325
"RIPK1" "UBE2V1" 0.38075
"RIPK1" "NFKB2" 0.253
"RIPK1" "IRF3" 0.36625
"TUBB2B" "KIF25" 0.141
"TUBB2B" "ARF1" 0.58075
"TUBB2B" "KIFC1" 0.30225
"TUBB2B" "KIF1A" 0.186
"TUBB2B" "DYNC1LI1" 0.4865
"TUBB2B" "PFDN2" 0.356
"TUBB2B" "CALML5" 0.21475
"TUBB2B" "ACTA1" 0.6235
"TUBB2B" "CABP2" 0.06225
"TUBB2B" "TBCA" 0.41675
"TUBB2B" "OBSCN" 0.39675
"TUBB2B" "DYNC1H1" 0.33575
"TUBB2B" "PLK1" 0.36475
"TUBB2B" "PFDN1" 0.166
"TUBB2B" "CALB2" 0.4105
"TUBB2B" "DNAH11" 0.135
"TUBB2B" "EEF1G" 0.3845
"TUBB2B" "FAU" 0.442
"GTF2H4" "XAB2" 0.688
"GTF2H4" "PIAS3" 0.3785
"GTF2H4" "GTF2F1" 0.3005
"GTF2H4" "POLR2L" 0.41925
"GTF2H4" "POLR2J2" 0.27125
"GTF2H4" "POLD3" 0.4185
"GTF2H4" "TAF1C" 0.3625
"GTF2H4" "DDX11" 0.5625
"USP2" "ZFYVE1" 0.254
"USP2" "RHPN1" 0.688
"USP2" "TNF" 0.327
"USP2" "FAU" 0.2745
"PLCB2" "P2RY11" 0.0105
"PLCB2" "PLCB3" 0.53075
"PLCB2" "PIP5K1C" 0.1335
"PLCB2" "CAMK2A" 0.10975
"PLCB2" "TAS1R1" 0
"PLCB2" "GNB2" 0.178
"PLCB2" "PIK3R5" 0.08375
"PLCB2" "PRKCG" 0.1905
"PLCB2" "UTS2R" 0
"PLCB2" "CALML5" 0.00075
"PLCB2" "GNB1" 0.178
"PLCB2" "PLCD1" 0.4655
"PLCB2" "PROK2" 0
"PLCB2" "GNAI2" 0.15225
"SIX3" "ENTPD2" 0.13925
"SIX3" "LHX2" 0.80075
"SIX3" "MTA1" 0.638
"SIX3" "FGF8" 0.11175
"SIX3" "GBX2" 0.4455
"SIX3" "WDTC1" 0.688
"VWF" "HRAS" 0.29025
"VWF" "GATA2" 0.28375
"VWF" "ARRB2" 0.46225
"VWF" "VEGFB" 0.3535
"VWF" "GP9" 0.688
"VWF" "TMSB4X" 0.35725
"VWF" "AKT1" 0.36225
"VWF" "ANXA5" 0.28025
"VWF" "WDTC1" 0.688
"VWF" "ITGA2B" 0.4375
"VWF" "COX5A" 0.2885
"VWF" "NONO" 0.35825
"VWF" "TNF" 0.489
"VWF" "ADAMTS13" 0.4265
"VWF" "PF4" 0.33625
"VWF" "SOS1" 0.35625
"VWF" "CXCR4" 0.26425
"VWF" "CRK" 0.32725
"PPP2R5A" "PSME4" 0.4075
"PPP2R5A" "RANGAP1" 0.4805
"PPP2R5A" "HRAS" 0.3315
"PPP2R5A" "INCENP" 0.688
"PPP2R5A" "PSMA7" 0.393
"PPP2R5A" "ARRB2" 0.39575
"PPP2R5A" "AKT1" 0.39
"PPP2R5A" "PLK1" 0.382
"PPP2R5A" "CENPH" 0.292
"PPP2R5A" "CACNA2D4" 0.07875
"PPP2R5A" "PPP2R4" NA
"PPP2R5A" "NUDC" 0.31875
"PPP2R5A" "PSMB4" 0.39175
"TRAF5" "NFKB2" 0.298
"TRAF5" "TNFSF13" 0.564
"TRAF5" "TNF" 0.59225
"TRAF5" "TNFRSF13B" 0.3825
"USP22" "HIST1H2AC" 0.28875
"USP22" "ATXN7L3" 0.56025
"USP22" "ATXN7L2" NA
"USP22" "FOXM1" 0.3065
"USP22" "HIST1H2AA" 0.28875
"LPIN2" "AGPAT1" 0.12975
"LPIN2" "ZNF148" 0.0595
"LPIN2" "PPAP2C" NA
"CYBA" "HRAS" 0.33175
"CYBA" "TNF" 0.3175
"CYBA" "VAV1" 0.327
"CYBA" "AKT1" 0.352
"TNFRSF13B" "TNFSF13" 0.434
"TNFRSF13B" "TNF" 0.3585
"PFDN1" "NUBP2" 0.18
"PFDN1" "PFDN2" 0.489
"CYP46A1" "POR" 0.499
"CYP46A1" "LSS" 0.1205
"CYP46A1" "CHDH" 0.2425
"MARS" "RPL27A" 0.012
"MARS" "RPL11" 0.012
"MARS" "RPL13A" 0
"MARS" "GSPT2" 0.144
"MARS" "DALRD3" 0.012
"MARS" "EIF5A" 0.012
"MARS" "RPL8" 0
"MARS" "TXLNA" 0.012
"MARS" "RPS9" 0.012
"MARS" "RPS2" 0.012
"MARS" "RPL10" 0.012
"MARS" "RPL4" 0.012
"MARS" "PGK1" 0.1235
"MARS" "EEF2" 0.012
"MARS" "RPLP0" 0.012
"MARS" "EEF1G" 0.012
"MARS" "FAU" 0
"SMARCD3" "STK11" 0.224
"SMARCD3" "PRMT5" 0.24525
"SMARCD3" "ACTA1" 0.2355
"SMARCD3" "CKS1B" 0.25725
"SMARCD3" "NR5A1" 0.288
"SMARCD3" "TBX5" 0.3795
"SMARCD3" "HDAC3" 0.44825
"SMARCD3" "CYP4A11" 0.0195
"PKMYT1" "DUSP23" 0.40975
"PKMYT1" "BRSK1" 0.47375
"PKMYT1" "CDC25A" 0.413
"PKMYT1" "FOXM1" 0.3145
"PKMYT1" "PLK1" 0.54075
"PKMYT1" "PRMT5" 0.376
"PKMYT1" "CAMKK2" 0.487
"PKMYT1" "MYT1" 0.162
"PKMYT1" "RRM2" 0.42825
"PKMYT1" "FAU" 0.2745
"PKMYT1" "CKS1B" 0.3245
"NUBP2" "PTMS" NA
"NUBP2" "NUDC" 0.39825
"NUBP2" "TNNT3" 0.288
"CHTF18" "DDX11" 0.50375
"ITGA2B" "CRK" 0.34025
"ITGA2B" "LIMS2" NA
"ITGA2B" "HRAS" 0.361
"ITGA2B" "IL13" 0.688
"ITGA2B" "GATA2" 0.3275
"ITGA2B" "STAT5A" 0.36975
"ITGA2B" "ARRB2" 0.4165
"ITGA2B" "GP9" 0.688
"ITGA2B" "CD7" 0.156
"ITGA2B" "AKT1" 0.3645
"ITGA2B" "RASGRP2" 0.243
"ITGA2B" "ANXA5" 0.27275
"ITGA2B" "SLAMF1" 0.5605
"ITGA2B" "WDTC1" 0.688
"ITGA2B" "GIT1" 0.688
"ITGA2B" "TNF" 0.47975
"ITGA2B" "COL9A3" 0.07575
"ITGA2B" "PF4" 0.39675
"ITGA2B" "SOS1" 0.39925
"INVS" "TUBB" 0.688
"INVS" "AKT1" 0.688
"INVS" "MTA2" 0.688
"INVS" "ANAPC2" 0.688
"RPL8" "RPL11" 0.6055
"RPL8" "RPL7" 0.638
"RPL8" "SLC3A2" 0.33925
"RPL8" "RPS21" 0.69475
"RPL8" "RPL27A" 0.7285
"RPL8" "RPL4" 0.7285
"RPL8" "DDOST" 0.13
"RPL8" "RPLP2" 0.574
"RPL8" "MRPL16" 0.7105
"RPL8" "RPS9" 0.60225
"RPL8" "RPS2" 0.5245
"RPL8" "RPL36AL" 0.2745
"RPL8" "RPL18" 0.8425
"RPL8" "RPL15" 0.6295
"RPL8" "RPN1" 0.3995
"RPL8" "RPL13A" 0.808
"RPL8" "ATP5G2" NA
"RPL8" "MRPL17" 0.51625
"RPL8" "ATP5G1" NA
"RPL8" "GSPT2" 0.418
"RPL8" "EEF2" 0.397
"RPL8" "RPL10" 0.6115
"RPL8" "EXOSC3" 0.4035
"RPL8" "RPL37" 0.8425
"RPL8" "RPL37A" 0.7285
"RPL8" "MRPS12" 0.7285
"RPL8" "SMG6" 0.315
"RPL8" "RPL41" 0.73925
"RPL8" "RPLP0" 0.67775
"RPL8" "RPL30" 0.7285
"RPL8" "RPL14" 0.6295
"RPL8" "EEF1G" 0.19625
"RPL8" "RPS23" 0.7285
"RPL8" "RPL32" 0.8425
"RPL8" "PSTPIP1" 0.189
"RPL8" "EIF4A2" 0.35475
"RPL8" "SDSL" 0.0745
"RPL8" "EIF5A" 0.437
"RPL8" "FAU" 0.811
"RPL8" "EXOSC7" 0.42175
"ZBTB32" "TYRO3" 0.27175
"ZBTB32" "PCNT" 0.688
"ZBTB32" "NES" 0.112
"ZBTB32" "SH3GL1" 0.359
"ZBTB32" "MCL1" 0.307
"ZBTB32" "AMBP" 0.27225
"ZBTB32" "GATA2" 0.51275
"ZBTB32" "HELT" 0.613
"ZBTB32" "POLD3" 0.31575
"ZBTB32" "FANCG" 0.41825
"ZBTB32" "MTA2" 0.56125
"ZBTB32" "HDAC3" 0.38
"ZBTB32" "NDP" 0.33525
"MOV10L1" "SMG6" 0.3785
"KCNQ4" "CACNA1A" 0.62225
"KCNQ4" "KCNE1" 0.6235
"TJP3" "CLDN6" 0.688
"TJP3" "F11R" 0.688
"SCARF1" "KLHDC3" 0.1285
"SCARF1" "STAB1" 0.59975
"SCARF1" "CRK" 0.07825
"SMG6" "RPL7" 0.45275
"SMG6" "RPS21" 0.31825
"SMG6" "RPL27A" 0.414
"SMG6" "RPL11" 0.434
"SMG6" "RPLP2" 0.259
"SMG6" "RPS9" 0.398
"SMG6" "RPS2" 0.43825
"SMG6" "RPL4" 0.414
"SMG6" "RPL36AL" 0.688
"SMG6" "RPL18" 0.315
"SMG6" "RPL15" 0.4055
"SMG6" "GSPT2" 0.48825
"SMG6" "RPL13A" 0.34725
"SMG6" "RPL10" 0.3855
"SMG6" "RPL37" 0.315
"SMG6" "RPL37A" 0.414
"SMG6" "RPL41" 0.351
"SMG6" "RPLP0" 0.41475
"SMG6" "RPL30" 0.414
"SMG6" "RPL14" 0.4055
"SMG6" "RPL32" 0.315
"SMG6" "RPS23" 0.414
"ABCA7" "FXYD2" 0.5165
"UFD1L" "DGCR6" NA
"UFD1L" "FAU" NA
"UFD1L" "TXLNA" NA
"UFD1L" "DPH5" NA
"UFD1L" "OS9" NA
"UFD1L" "BET1L" NA
"UBE2R2" "ASB2" 0.70825
"UBE2R2" "ANAPC2" 0.688
"UBE2R2" "RNF149" 0.772
"UBE2R2" "RANGAP1" 0.3125
"UBE2R2" "SOCS1" 0.2565
"UBE2R2" "MIB2" 0.74975
"UBE2R2" "OS9" 0.688
"UBE2R2" "HECTD3" 0.74975
"UBE2R2" "RNF130" 0.65425
"UBE2R2" "FAU" 0.2745
"UBE2R2" "DTX3L" 0.47375
"UBE2R2" "UBE2V1" 0.77425
"ZC3H7B" "PAIP2" 0.36625
"P2RX3" "HTR3A" 0.48275
"P2RX3" "ENTPD2" 0.07575
"P2RX3" "TRPV2" 0.443
"P2RX3" "P2RY11" 0.363
"PRKCG" "GNAI2" 0.176
"PRKCG" "CREB3L1" 0.0685
"PRKCG" "CRK" 0.04275
"PRKCG" "PLCB3" 0.18125
"PRKCG" "F11R" 0.07475
"PRKCG" "ATP6AP1" 0.04875
"PRKCG" "CACNA1A" 0.061
"PRKCG" "AP2A1" 0.0665
"PRKCG" "GNB2" 0.2
"PRKCG" "PAX8" 0.082
"PRKCG" "ADRBK1" NA
"PRKCG" "RHOG" 0.1965
"PRKCG" "SPHK1" 0.22225
"PRKCG" "ACTA1" 0.06475
"PRKCG" "HRAS" 0.17475
"PRKCG" "PLCD1" 0.16525
"PRKCG" "RHOBTB1" 0.19125
"CDON" "DHH" 0.688
"CDON" "MEF2D" 0.688
"BARHL1" "LHX2" 0.80075
"POLD3" "KIAA0101" NA
"POLD3" "POLR2L" 0.6025
"POLD3" "XAB2" 0.688
"TYRO3" "ECE1" 0.3215
"TYRO3" "SH3GL1" 0.32525
"TYRO3" "CTNNBL1" 0.331
"TYRO3" "MCL1" 0.284
"TYRO3" "AMBP" 0.228
"TYRO3" "SOCS1" 0.246
"TYRO3" "MICAL1" 0.3145
"TYRO3" "TNF" 0.3005
"TYRO3" "KCNE1" 0.2145
"VAMP8" "AP2A1" 0.361
"VAMP8" "ARF1" 0.3355
"VAMP8" "ARRB2" 0.375
"VAMP8" "RAB5B" 0.313
"VAMP8" "TGOLN2" 0.688
"VAMP8" "SH3GL1" 0.42525
"VAMP8" "ARPC4" 0.35875
"VAMP8" "IGF2R" 0.2505
"VAMP8" "RAB5C" 0.333
"VAMP8" "FTL" 0.31725
"VAMP8" "SYT8" 0.20075
"VAMP8" "BLOC1S3" 0.688
"VAMP8" "ARPC5" 0.35725
"VAMP8" "BET1L" 0.2275
"VAMP8" "LAMP1" 0.4615
"VAMP8" "DNM2" 0.3425
"VAMP8" "HLA-G" 0.391
"PVRL1" "WNT10B" NA
"PVRL1" "MGAT3" NA
"PDCL3" "TUBB" 0.31625
"PDCL3" "PLP2" 0.40025
"THRA" "PIK3R5" 0.0445
"THRA" "TXNRD2" 0.2495
"THRA" "RQCD1" NA
"THRA" "HDAC3" 0.3725
"STAT3" "IRF7" 0.61575
"STAT3" "HCK" 0.27975
"STAT3" "ANXA5" 0.2875
"STAT3" "ZNF148" 0.62275
"STAT3" "SDHC" 0.12625
"STAT3" "CXCR4" 0.26775
"STAT3" "DAXX" 0.39925
"STAT3" "DYRK1B" 0.27775
"STAT3" "MCL1" 0.37975
"STAT3" "IL6R" 0.33425
"STAT3" "KPNA6" 0.27525
"STAT3" "NPM1" 0.5275
"STAT3" "CTF1" 0.29525
"STAT3" "PPP2R4" NA
"STAT3" "TNF" 0.4945
"STAT3" "BATF" 0.59625
"STAT3" "HDAC3" 0.41725
"STAT3" "SLC39A4" 0.05775
"STAT3" "SP1" 0.73875
"STAT3" "IRF3" 0.67525
"STAT3" "PIAS3" 0.33125
"STAT3" "CSF3R" 0.2595
"STAT3" "STAT5A" 0.46275
"STAT3" "STAT4" 0.53575
"STAT3" "EIF4EBP1" 0.27775
"STAT3" "FOXM1" 0.61825
"STAT3" "MTA1" 0.5795
"STAT3" "NES" 0.112
"STAT3" "STK11" 0.3135
"STAT3" "HRAS" 0.32275
"STAT3" "NFKB2" 0.59475
"STAT3" "SOCS1" 0.316
"STAT3" "IL13" 0.688
"STAT3" "GATA2" 0.6355
"STAT3" "IL7R" 0.2655
"STAT3" "DIRAS3" 0.688
"STAT3" "IL32" 0.688
"STAT3" "AKT1" 0.39525
"STAT3" "ECHS1" 0.2805
"STAT3" "SLC9A3R2" 0.358
"STAT3" "TBX5" 0.65675
"FETUB" "AMBP" 0.694
"AMBP" "HELT" 0.20325
"AMBP" "TNFRSF10C" 0.15175
"AMBP" "NES" 0.369
"AMBP" "HBE1" 0.30125
"AMBP" "ECE1" 0.31175
"AMBP" "SH3GL1" 0.36
"AMBP" "MCL1" 0.36625
"AMBP" "NDP" 0.449
"AMBP" "TM4SF5" NA
"AMBP" "RAB5C" 0.26375
"AMBP" "LPA" 0.36575
"AMBP" "TNIP1" 0.35075
"AMBP" "HINT1" 0.12425
"AMBP" "PCNT" 0.688
"PAIP2" "VEGFB" 0.307
"PAIP2" "EIF4A2" 0.32125
"PITX1" "FGF8" 0.1255
"PITX1" "NR5A1" 0.60475
"PITX1" "TBX5" 0.76275
"PITX1" "IRF3" 0.6625
"SRF" "SDHC" 0.12775
"SRF" "FOXK1" 0.6885
"SRF" "AKT1" 0.31575
"SRF" "HDAC3" 0.293
"SRF" "NFATC4" 0.63
"SRF" "ACTA1" 0.29625
"SRF" "SP1" 0.71825
"SRF" "LPXN" 0.238
"SRF" "GTF2F1" 0.36175
"ANXA11" "RPS21" 0.2635
"ANXA11" "NDUFV1" 0.06525
"ANXA11" "SLC9A3R2" 0.30625
"ANXA11" "S100A6" 0.59325
"ANXA11" "PCBP1" 0.419
"ANXA11" "HLA-DRB1" 0.2395
"B3GAT3" "SP1" 0.248
"B3GAT3" "EXT2" 0.64525
"EXOSC7" "RPL7" 0.53375
"EXOSC7" "RPL27A" 0.52575
"EXOSC7" "RPL11" 0.4945
"EXOSC7" "RPLP2" 0.32525
"EXOSC7" "RPL15" 0.49925
"EXOSC7" "RPL13A" 0.4575
"EXOSC7" "EXOSC3" 0.76125
"EXOSC7" "RPL10" 0.46925
"EXOSC7" "RPL37" 0.42175
"EXOSC7" "RPL37A" 0.52575
"EXOSC7" "RPL41" 0.4495
"EXOSC7" "ZFP36L1" 0.549
"EXOSC7" "RPLP0" 0.51275
"EXOSC7" "RPL30" 0.52575
"EXOSC7" "RPL14" 0.49925
"EXOSC7" "RPL32" 0.42175
"EXOSC7" "KHSRP" 0.686
"EXOSC7" "KPNA6" 0.29375
"EXOSC7" "RPS9" 0.4775
"EXOSC7" "RPS2" 0.484
"EXOSC7" "RPL18" 0.42175
"EXOSC7" "RPL4" 0.52575
"EXOSC7" "RPL36AL" 0.688
"DAXX" "PRAM1" 0.40375
"DAXX" "HDAC3" 0.476
"DAXX" "NPM1" 0.558
"TMEM115" "DYNC1H1" 0.34575
"TMEM115" "SERPINB5" 0.46575
"TMEM115" "BET1L" 0.2275
"DHH" "PSMB4" 0.3895
"DHH" "PSMA7" 0.392
"DHH" "OS9" 0.688
"DHH" "NR5A1" 0.30675
"DHH" "PSME4" 0.31525
"BIN2" "CD53" 0.688
"BIN2" "LPXN" 0.4305
"BIN2" "AP2A1" 0.39225
"BIN2" "SH3GL1" 0.463
"BIN2" "FYB" NA
"CSAD" "TXNRD2" NA
"CSAD" "GLUD2" NA
"UQCRC2" "SDHC" 0.16925
"UQCRC2" "NDUFB10" 0.45375
"UQCRC2" "NDUFV1" 0.20775
"UQCRC2" "RAB5B" 0.41475
"UQCRC2" "COX5A" 0.4095
"UQCRC2" "RAB5C" 0.4555
"UQCRC2" "TPM2" 0.27825
