"symbol1"	"symbol2"	"MF"
"CSNK2B"	"PCBP2"	0.248
"CSNK2B"	"PGK1"	0.276
"CSNK2B"	"POLR2L"	0.35
"CSNK2B"	"PPIB"	0.332
"CSNK2B"	"PPP2R5A"	0.369
"CSNK2B"	"PPP3CC"	0.264
"CSNK2B"	"PSMA4"	0.287
"CSNK2B"	"PSMA7"	0.4
"CSNK2B"	"PSMB4"	0.287
"CSNK2B"	"PSMC4"	0.287
"CSNK2B"	"RAB5C"	0.264
"CSNK2B"	"RANGAP1"	0.319
"CSNK2B"	"RPL4"	0.223
"CSNK2B"	"RPL7"	0.287
"CSNK2B"	"RPL8"	0.048
"CSNK2B"	"RPL10"	0.206
"CSNK2B"	"RPL15"	0.223
"CSNK2B"	"RPL18"	0.048
"CSNK2B"	"RPL30"	0.223
"CSNK2B"	"RPL27A"	0.223
"CSNK2B"	"RPL41"	0.048
"CSNK2B"	"RPLP0"	0.209
"CSNK2B"	"RPLP2"	0.235
"CSNK2B"	"RPN1"	0.284
"CSNK2B"	"RPS2"	0.216
"CSNK2B"	"RPS9"	0.195
"CSNK2B"	"RPS23"	0.223
"CSNK2B"	"SET"	0.357
"CSNK2B"	"SH3GL1"	0.371
"CSNK2B"	"STAT5A"	0.317
"CSNK2B"	"SURF4"	0.657
"CSNK2B"	"UQCRC2"	0.279
"CSNK2B"	"HDAC3"	0.436
"CSNK2B"	"RPL14"	0.223
"CSNK2B"	"MTA1"	0.251
"CSNK2B"	"ZBED1"	0.297
"CSNK2B"	"RAB11B"	0.24
"CSNK2B"	"ATP6V1F"	0.248
"CSNK2B"	"COX5A"	0.273
"CSNK2B"	"ENTPD4"	0.084
"CSNK2B"	"PRMT5"	0.427
"CSNK2B"	"ZNHIT1"	0.409
"CSNK2B"	"NUDC"	0.249
"CSNK2B"	"RPL35"	0.05
"CSNK2B"	"DNAJC9"	0.252
"CSNK2B"	"RPL13A"	0.05
"CSNK2B"	"TIMM13"	0.039
"CSNK2B"	"ANAPC2"	0.657
"CSNK2B"	"CPSF1"	0.246
"CSNK2B"	"PYCR2"	0.268
"CSNK2B"	"VPS28"	0.354
"CSNK2B"	"PAF1"	0.389
"CSNK2B"	"MRPL16"	0.03
"CSNK2B"	"ARHGAP17"	0.346
"CSNK2B"	"PPAN"	0.053
"CSNK2B"	"THOC2"	0.241
"CSNK2B"	"LSM2"	0.221
"CSNK2B"	"PDCL3"	0.249
"CSNK2B"	"MUS81"	0.263
"CSNK2B"	"PCGF6"	0.213
"CSNK2B"	"ZNF598"	0.417
"CSNK2B"	"KLHDC3"	0.408
"CSNK2B"	"FTSJ3"	0.283
"CSNK2B"	"TRAPPC5"	0.325
"CSNK2B"	"TUBB"	0.241
"CSNK2B"	"TSEN54"	0.267
"CTF1"	"IL6R"	0.331
"CTF1"	"SOS1"	0.592
"CTF1"	"STAT3"	0.186
"CTSL"	"GNB1"	0.417
"CTSL"	"HLA-DRB1"	0.113
"CTSL"	"RELB"	0.144
"CTSL"	"IFI30"	0.26
"CYBA"	"HLA-DRB1"	0.029
"CYBA"	"MSN"	0.244
"CYBA"	"PLP2"	0.239
"CYBA"	"VAMP8"	0.248
"CYBA"	"ARPC1B"	0.242
"CYP4A11"	"SMARCD3"	0
"CYP4A11"	"PLA2G2F"	0.134
"DAXX"	"HSPB1"	0.505
"DAXX"	"NPM1"	0.59
"DAXX"	"RELB"	0.409
"DAXX"	"SPN"	0.259
"DAXX"	"STAT3"	0.366
"DAXX"	"TP73"	0.386
"DAXX"	"HDAC3"	0.48
"DAXX"	"EXOSC3"	0.206
"DBH"	"PNMT"	0.21
"DBH"	"TH"	0.297
"DBP"	"BATF"	0.787
"DDOST"	"DYNC1H1"	0.261
"DDOST"	"EEF2"	0.24
"DDOST"	"EIF4A2"	0.313
"DDOST"	"EIF5A"	0.21
"DDOST"	"EMD"	0.275
"DDOST"	"GLUD2"	0.098
"DDOST"	"GNAI2"	0.277
"DDOST"	"GNB1"	0.317
"DDOST"	"GNB2"	0.317
"DDOST"	"GTF2H4"	0.335
"DDOST"	"HLA-DRB1"	0.028
"DDOST"	"KIFC1"	0.183
"DDOST"	"MARS"	0.143
"DDOST"	"MDH2"	0.126
"DDOST"	"MYL6"	0.286
"DDOST"	"NONO"	0.178
"DDOST"	"P2RY11"	0
"DDOST"	"PCBP1"	0.219
"DDOST"	"PCBP2"	0.279
"DDOST"	"PGK1"	0.297
"DDOST"	"PLP2"	0.248
"DDOST"	"POLR2L"	0.348
"DDOST"	"POR"	0.276
"DDOST"	"PPIB"	0.223
"DDOST"	"PPP2R5A"	0.266
"DDOST"	"PSMA4"	0.382
"DDOST"	"PSMA7"	0.368
"DDOST"	"PSMB4"	0.382
"DDOST"	"PSMC4"	0.382
"DDOST"	"RAB5C"	0.322
"DDOST"	"RANGAP1"	0.224
"DDOST"	"RPL4"	0.235
"DDOST"	"RPL7"	0.205
"DDOST"	"RPL8"	0.039
"DDOST"	"RPL10"	0.202
"DDOST"	"RPL11"	0.208
"DDOST"	"RPL15"	0.232
"DDOST"	"RPL18"	0.039
"DDOST"	"RPL30"	0.235
"DDOST"	"RPL27A"	0.235
"DDOST"	"RPL32"	0.039
"DDOST"	"RPL37"	0.039
"DDOST"	"RPL37A"	0.235
"DDOST"	"RPL41"	0.042
"DDOST"	"RPLP0"	0.207
"DDOST"	"RPLP2"	0.263
"DDOST"	"RPN1"	0.733
"DDOST"	"RPS2"	0.219
"DDOST"	"RPS9"	0.183
"DDOST"	"RPS23"	0.235
"DDOST"	"SH3GL1"	0.305
"DDOST"	"SLC1A5"	0.164
"DDOST"	"SLC3A2"	0.187
"DDOST"	"SMARCD3"	0.161
"DDOST"	"STAT3"	0.166
"DDOST"	"SURF4"	0.657
"DDOST"	"TBCA"	0.266
"DDOST"	"UQCRC2"	0.368
"DDOST"	"SLC39A7"	0.263
"DDOST"	"CLPP"	0.306
"DDOST"	"RBM10"	0.23
"DDOST"	"RFXANK"	0
"DDOST"	"RPL14"	0.232
"DDOST"	"ZBED1"	0.232
"DDOST"	"MTA2"	0.192
"DDOST"	"ATP6V1F"	0.281
"DDOST"	"ARPC5"	0.253
"DDOST"	"ARPC1B"	0.253
"DDOST"	"PRMT5"	0.278
"DDOST"	"TUBGCP2"	0.23
"DDOST"	"OS9"	0.657
"DDOST"	"WDR6"	0.282
"DDOST"	"RPL35"	0.044
"DDOST"	"NUP210"	NA
"DDOST"	"RPL13A"	0.044
"DDOST"	"KPNA6"	0.227
"DDOST"	"HSPBP1"	0.224
"DDOST"	"GSPT2"	0.288
"DDOST"	"DHRS7B"	NA
"DDOST"	"TIMM13"	0.03
"DDOST"	"CPSF1"	0.281
"DDOST"	"SEC61A1"	0.202
"DDOST"	"GEMIN4"	0.657
"DDOST"	"PPAN"	0.049
"DDOST"	"XAB2"	0.657
"DDOST"	"PLSCR3"	0.223
"DDOST"	"THOC2"	0.277
"DDOST"	"LSM2"	0.229
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.1
"DDOST"	"SMYD3"	0.45
"DDOST"	"MUS81"	0.302
"DDOST"	"SLC44A4"	0
"DDOST"	"ZNF598"	0.352
"DDOST"	"ORMDL3"	0.657
"DDOST"	"FTSJ3"	0.351
"DDOST"	"TRAPPC5"	0.298
"DDOST"	"TUBB"	0.194
"DDOST"	"POLR2J2"	0.238
"DDOST"	"RNF149"	0.336
"DDX11"	"GTF2H4"	0.6
"DDX11"	"INCENP"	0.657
"DDX11"	"KIFC1"	0.488
"DDX11"	"MARS"	0.166
"DDX11"	"NONO"	0.499
"DDX11"	"PLK1"	0.301
"DDX11"	"PSMA4"	0.273
"DDX11"	"PSMC4"	0.411
"DDX11"	"RPL4"	0.318
"DDX11"	"RRM2"	0.173
"DDX11"	"SET"	0.112
"DDX11"	"HDAC3"	0.306
"DDX11"	"PKMYT1"	0.214
"DDX11"	"H2AFY"	0.523
"DDX11"	"MYBBP1A"	0.34
"DDX11"	"POLD3"	0.182
"DDX11"	"NUDC"	0.13
"DDX11"	"RPL35"	0.278
"DDX11"	"DNAJC9"	0.125
"DDX11"	"CPSF1"	0.247
"DDX11"	"EXOSC3"	0.44
"DDX11"	"PPAN"	0.29
"DDX11"	"EXOSC5"	0.242
"DDX11"	"CHTF18"	0.528
"DDX11"	"MUS81"	0.253
"DDX11"	"KLHDC3"	0.233
"DDX11"	"FTSJ3"	0.363
"TIMM8A"	"MARS"	0
"TIMM8A"	"MDH2"	0.098
"TIMM8A"	"NDUFB7"	0
"TIMM8A"	"NDUFB10"	0.657
"TIMM8A"	"NDUFV1"	0
"TIMM8A"	"PSMA4"	0.657
"TIMM8A"	"RPL36AL"	0.657
"TIMM8A"	"RPL37"	0.098
"TIMM8A"	"RPS23"	0.657
"TIMM8A"	"SDHC"	0.057
"TIMM8A"	"SET"	0.657
"TIMM8A"	"SURF4"	0.657
"TIMM8A"	"UQCRC2"	0.657
"TIMM8A"	"RPL14"	0.657
"TIMM8A"	"COX5A"	0.657
"TIMM8A"	"JOSD1"	0.657
"TIMM8A"	"RPL35"	0.098
"TIMM8A"	"TIMM13"	0.075
"TIMM8A"	"UQCRQ"	0
"TIMM8A"	"LSM2"	0.657
"TIMM8A"	"MRPL17"	0.25
"TIMM8A"	"CHCHD4"	0.657
"DLX5"	"MSX1"	0.443
"DYNC1H1"	"DNM2"	0.373
"DYNC1H1"	"EEF2"	0.428
"DYNC1H1"	"FLII"	0.264
"DYNC1H1"	"GNAI2"	0.365
"DYNC1H1"	"GNB1"	0.336
"DYNC1H1"	"GNL1"	0.122
"DYNC1H1"	"HLA-DRB1"	0.032
"DYNC1H1"	"KIFC1"	0.416
"DYNC1H1"	"MARS"	0.143
"DYNC1H1"	"MDH2"	0.303
"DYNC1H1"	"PCBP1"	0.465
"DYNC1H1"	"PCNT"	0.657
"DYNC1H1"	"PEPD"	0.309
"DYNC1H1"	"PLK1"	0.279
"DYNC1H1"	"PSMA4"	0.327
"DYNC1H1"	"PSMA7"	0.323
"DYNC1H1"	"PSMB4"	0.327
"DYNC1H1"	"PSMC4"	0.412
"DYNC1H1"	"RPL4"	0.412
"DYNC1H1"	"RPL8"	0.266
"DYNC1H1"	"RPL18"	0.266
"DYNC1H1"	"RPL30"	0.412
"DYNC1H1"	"RPLP0"	0.418
"DYNC1H1"	"RPLP2"	0.235
"DYNC1H1"	"TPM2"	0.162
"DYNC1H1"	"RPL14"	0.392
"DYNC1H1"	"ENTPD4"	0.237
"DYNC1H1"	"PRMT5"	0.252
"DYNC1H1"	"MYBBP1A"	0.303
"DYNC1H1"	"NUDC"	0.255
"DYNC1H1"	"TUBGCP2"	0.218
"DYNC1H1"	"RPL35"	0.321
"DYNC1H1"	"GABARAP"	0.241
"DYNC1H1"	"PSME4"	0.208
"DYNC1H1"	"GSPT2"	0.535
"DYNC1H1"	"TIMM13"	0.038
"DYNC1H1"	"CPSF1"	0.351
"DYNC1H1"	"PYCR2"	0.271
"DYNC1H1"	"DYNC1LI1"	0.419
"DYNC1H1"	"PPAN"	0.342
"DYNC1H1"	"THOC2"	0.413
"DYNC1H1"	"KLC2"	0.251
"DYNC1H1"	"ZNF598"	0.412
"DYNC1H1"	"OSBPL1A"	0.246
"DYNC1H1"	"TRAPPC5"	0.258
"DYNC1H1"	"TUBB"	0.247
"DYNC1H1"	"TUBB2B"	0.283
"DNM2"	"HCK"	0.3
"DNM2"	"PPIB"	0.323
"DNM2"	"RPS2"	0.397
"DNM2"	"SH3GL1"	0.292
"DNM2"	"VAV1"	0.371
"DNM2"	"PSTPIP1"	0.452
"DNM2"	"MPHOSPH6"	0.657
"DNM2"	"KLC2"	0.369
"TSC22D3"	"NFKB2"	0.552
"ECE1"	"IGF2R"	0.297
"ECE1"	"LAMP1"	0.253
"ECE1"	"DNAJC5"	NA
"ECHS1"	"GSS"	0.257
"ECHS1"	"HINT1"	0.197
"ECHS1"	"IDH2"	0.17
"ECHS1"	"MDH2"	0.119
"ECHS1"	"NDUFB10"	0.408
"ECHS1"	"NDUFV1"	0.159
"ECHS1"	"PGK1"	0.266
"ECHS1"	"RPS2"	0.243
"ECHS1"	"SDHC"	0.105
"ECHS1"	"STAT3"	0.175
"ECHS1"	"UBE2V1"	0.408
"ECHS1"	"UGP2"	0.376
"ECHS1"	"UQCRC2"	0.413
"ECHS1"	"CLPP"	0.314
"ECHS1"	"COX5A"	0.361
"ECHS1"	"CCS"	0.238
"ECHS1"	"TXN2"	0.657
"ECHS1"	"DHRS7B"	NA
"ECHS1"	"UQCRQ"	0.144
"ECHS1"	"ACAD9"	0.274
"ECHS1"	"CNDP2"	0.161
"ECHS1"	"MRPS24"	0.049
"ECHS1"	"DDA1"	0.657
"PHC1"	"EEF1G"	0.657
"PHC1"	"HDAC3"	0.657
"PHC1"	"MTA1"	0.657
"PHC1"	"ANAPC2"	0.657
"PHC1"	"PCGF6"	0.657
"PHC1"	"KLHDC3"	0.657
"EEF1G"	"EEF2"	0.527
"EEF1G"	"EIF5A"	0.271
"EEF1G"	"FRG1"	0.366
"EEF1G"	"GTF2H4"	0.201
"EEF1G"	"NPM1"	0.195
"EEF1G"	"P2RY11"	0
"EEF1G"	"PFDN1"	0.104
"EEF1G"	"PPIB"	0.218
"EEF1G"	"PSMB4"	0.382
"EEF1G"	"RPL4"	0.325
"EEF1G"	"RPL7"	0.257
"EEF1G"	"RPL8"	0.061
"EEF1G"	"RPL11"	0.269
"EEF1G"	"RPL18"	0.061
"EEF1G"	"RPL37A"	0.325
"EEF1G"	"RPLP0"	0.278
"EEF1G"	"RPLP2"	0.382
"EEF1G"	"RPS2"	0.44
"EEF1G"	"RPS23"	0.325
"EEF1G"	"PIAS1"	0.225
"EEF1G"	"MTA1"	0.182
"EEF1G"	"MYBBP1A"	0.066
"EEF1G"	"NUDC"	0.699
"EEF1G"	"RPL35"	0.063
"EEF1G"	"CPSF1"	0.381
"EEF1G"	"PPAN"	0.074
"EEF1G"	"EXOSC5"	0.382
"EEF1G"	"XAB2"	0.657
"EEF1G"	"LSM2"	0.303
"EEF1G"	"MUS81"	0.255
"EEF1G"	"FTSJ3"	0.271
"EEF1G"	"TSEN54"	0.382
"EEF2"	"EIF4A2"	0.471
"EEF2"	"EIF4EBP1"	0.258
"EEF2"	"EIF5A"	0.64
"EEF2"	"FAU"	0.959
"EEF2"	"FLII"	0.307
"EEF2"	"GLUD2"	0.158
"EEF2"	"GNB1"	0.343
"EEF2"	"GNB2"	0.343
"EEF2"	"GNL1"	0.174
"EEF2"	"HINT1"	0.271
"EEF2"	"IDH2"	0.119
"EEF2"	"MARS"	0
"EEF2"	"MDH2"	0.38
"EEF2"	"MSN"	0.662
"EEF2"	"MYL6"	0.213
"EEF2"	"NDUFV1"	0
"EEF2"	"NONO"	0.46
"EEF2"	"NPM1"	0.371
"EEF2"	"P2RY11"	0
"EEF2"	"PCBP1"	0.721
"EEF2"	"PCBP2"	0.681
"EEF2"	"PGK1"	0.334
"EEF2"	"POLR2L"	0.181
"EEF2"	"PPIB"	0.417
"EEF2"	"PSMA4"	0.274
"EEF2"	"PSMA7"	0.277
"EEF2"	"PSMB4"	0.274
"EEF2"	"PSMC4"	0.274
"EEF2"	"RAB5C"	0.334
"EEF2"	"RANGAP1"	0.677
"EEF2"	"RPL4"	0.53
"EEF2"	"RPL7"	0.539
"EEF2"	"RPL8"	0.38
"EEF2"	"RPL10"	0.471
"EEF2"	"RPL11"	0.569
"EEF2"	"RPL15"	0.668
"EEF2"	"RPL18"	0.38
"EEF2"	"RPL30"	0.53
"EEF2"	"RPL27A"	0.53
"EEF2"	"RPL32"	0.38
"EEF2"	"RPL36AL"	0.657
"EEF2"	"RPL37"	0.38
"EEF2"	"RPL37A"	0.53
"EEF2"	"RPL41"	0.427
"EEF2"	"RPLP0"	0.524
"EEF2"	"RPLP2"	0.274
"EEF2"	"MRPS12"	0.53
"EEF2"	"RPN1"	0.53
"EEF2"	"RPS2"	0.686
"EEF2"	"RPS9"	0.484
"EEF2"	"RPS21"	0.384
"EEF2"	"RPS23"	0.53
"EEF2"	"RRM2"	0.274
"EEF2"	"SET"	0.236
"EEF2"	"SH3GL1"	0.499
"EEF2"	"STAT3"	0.391
"EEF2"	"SURF4"	0.657
"EEF2"	"TSC2"	0.36
"EEF2"	"UGP2"	0.277
"EEF2"	"UQCRC2"	0.274
"EEF2"	"CLPP"	0.275
"EEF2"	"HIST1H2AC"	0.681
"EEF2"	"EIF4G3"	0.606
"EEF2"	"SQSTM1"	0.443
"EEF2"	"RPL14"	0.668
"EEF2"	"RAB11B"	0.464
"EEF2"	"ATP6V1F"	0.213
"EEF2"	"COX5A"	0.24
"EEF2"	"ENTPD4"	0
"EEF2"	"ARPC1B"	0.265
"EEF2"	"NPM3"	0.502
"EEF2"	"PRMT5"	0.224
"EEF2"	"MYBBP1A"	0.407
"EEF2"	"NUDC"	0.486
"EEF2"	"RPL35"	0.428
"EEF2"	"GABARAP"	0.353
"EEF2"	"EXOSC7"	0.534
"EEF2"	"WDTC1"	0.657
"EEF2"	"DNAJC9"	0.301
"EEF2"	"HARS2"	0.479
"EEF2"	"RPL13A"	0.428
"EEF2"	"KPNA6"	0.245
"EEF2"	"HSPBP1"	0.39
"EEF2"	"GSPT2"	0.572
"EEF2"	"TXN2"	0.657
"EEF2"	"DHRS7B"	NA
"EEF2"	"TIMM13"	0.046
"EEF2"	"ANAPC2"	0.657
"EEF2"	"CPSF1"	0.561
"EEF2"	"PYCR2"	0.274
"EEF2"	"SEC61A1"	0.224
"EEF2"	"VPS28"	0.272
"EEF2"	"ISYNA1"	0.274
"EEF2"	"DPH5"	0
"EEF2"	"LSM7"	0.595
"EEF2"	"MRPL16"	0.249
"EEF2"	"PPAN"	0.467
"EEF2"	"XAB2"	0.657
"EEF2"	"THOC2"	0.538
"EEF2"	"LSM2"	0.603
"EEF2"	"MRPL17"	0.126
"EEF2"	"MRPS24"	0.38
"EEF2"	"PDCL3"	0.296
"EEF2"	"MUS81"	0.213
"EEF2"	"RHOT2"	0.356
"EEF2"	"ZNF598"	0.476
"EEF2"	"FTSJ3"	0.471
"EEF2"	"TRAPPC5"	0.39
"EEF2"	"HIPK4"	0.657
"EEF2"	"TUBB"	0.358
"EEF2"	"MRPL21"	0.38
"EEF2"	"HIST1H2AA"	0.681
"EEF2"	"POLR2J2"	0
"EEF2"	"TUBB2B"	0.342
"EGR1"	"HRAS"	0.287
"EGR1"	"IFIT2"	0.379
"EGR1"	"IRF2"	0.716
"EGR1"	"IRF3"	0.619
"EGR1"	"IRF7"	0.686
"EGR1"	"NPM1"	0.353
"EGR1"	"PITX1"	0.675
"EGR1"	"SP1"	0.638
"EGR1"	"SRF"	0.652
"EGR1"	"STAT3"	0.644
"EGR1"	"GDF15"	0.167
"EIF4A2"	"EIF4EBP1"	0.222
"EIF4A2"	"EIF5A"	0.498
"EIF4A2"	"GNAI2"	0.519
"EIF4A2"	"GNB1"	0.502
"EIF4A2"	"GNB2"	0.502
"EIF4A2"	"GNL1"	0.147
"EIF4A2"	"GTF2H4"	0.529
"EIF4A2"	"MARS"	0.18
"EIF4A2"	"MDH2"	0.426
"EIF4A2"	"MYL6"	0.527
"EIF4A2"	"NONO"	0.415
"EIF4A2"	"NPM1"	0.269
"EIF4A2"	"P2RY11"	0
"EIF4A2"	"PCBP1"	0.516
"EIF4A2"	"PCBP2"	0.472
"EIF4A2"	"PFDN1"	0.058
"EIF4A2"	"PFDN2"	0.251
"EIF4A2"	"PGK1"	0.368
"EIF4A2"	"PLK1"	0.332
"EIF4A2"	"PPIB"	0.368
"EIF4A2"	"PSMA4"	0.482
"EIF4A2"	"PSMA7"	0.456
"EIF4A2"	"PSMB4"	0.482
"EIF4A2"	"PSMC4"	0.69
"EIF4A2"	"RANGAP1"	0.402
"EIF4A2"	"RPL4"	0.462
"EIF4A2"	"RPL7"	0.493
"EIF4A2"	"RPL8"	0.336
"EIF4A2"	"RPL10"	0.404
"EIF4A2"	"RPL11"	0.44
"EIF4A2"	"RPL15"	0.431
"EIF4A2"	"RPL18"	0.336
"EIF4A2"	"RPL30"	0.462
"EIF4A2"	"RPL27A"	0.462
"EIF4A2"	"RPL32"	0.336
"EIF4A2"	"RPL36AL"	0.657
"EIF4A2"	"RPL37"	0.336
"EIF4A2"	"RPL37A"	0.462
"EIF4A2"	"RPL41"	0.4
"EIF4A2"	"RPLP0"	0.464
"EIF4A2"	"RPLP2"	0.235
"EIF4A2"	"RPN1"	0.544
"EIF4A2"	"RPS2"	0.427
"EIF4A2"	"RPS9"	0.426
"EIF4A2"	"RPS23"	0.462
"EIF4A2"	"SURF4"	0.657
"EIF4A2"	"HIST1H2AC"	0.681
"EIF4A2"	"EIF4G3"	0.505
"EIF4A2"	"RPL14"	0.431
"EIF4A2"	"PRMT5"	0.29
"EIF4A2"	"RPL35"	0.397
"EIF4A2"	"HARS2"	0.48
"EIF4A2"	"RPL13A"	0.397
"EIF4A2"	"KPNA6"	0.208
"EIF4A2"	"GSPT2"	0.75
"EIF4A2"	"CPSF1"	0.384
"EIF4A2"	"PYCR2"	0.323
"EIF4A2"	"CAB39"	0.277
"EIF4A2"	"PRMT8"	0.274
"EIF4A2"	"PPAN"	0.437
"EIF4A2"	"THOC2"	0.472
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.41
"EIF4A2"	"ZNF598"	0.501
"EIF4A2"	"FTSJ3"	0.493
"EIF4A2"	"TRAPPC5"	0.265
"EIF4A2"	"TUBB"	0.249
"EIF4EBP1"	"RPLP0"	0.228
"EIF4EBP1"	"TSC2"	0.258
"EIF4EBP1"	"PIM2"	0.291
"EIF5A"	"EMD"	0.255
"EIF5A"	"GNB1"	0.225
"EIF5A"	"GNB2"	0.225
"EIF5A"	"GNL1"	0.203
"EIF5A"	"GTF2H4"	0.302
"EIF5A"	"HINT1"	0.076
"EIF5A"	"IDH2"	0.102
"EIF5A"	"KIFC1"	0.23
"EIF5A"	"MARS"	0
"EIF5A"	"MDH2"	0.446
"EIF5A"	"MYL6"	0.187
"EIF5A"	"NDUFV1"	0
"EIF5A"	"NONO"	0.479
"EIF5A"	"NPM1"	0.314
"EIF5A"	"P2RY11"	0
"EIF5A"	"PCBP1"	0.589
"EIF5A"	"PCBP2"	0.558
"EIF5A"	"PEPD"	0.24
"EIF5A"	"PFDN2"	0.254
"EIF5A"	"PGK1"	0.334
"EIF5A"	"PLK1"	0.259
"EIF5A"	"POLR2L"	0.16
"EIF5A"	"POR"	0.296
"EIF5A"	"PPIB"	0.387
"EIF5A"	"PPP2R5A"	0.193
"EIF5A"	"PSMA4"	0.24
"EIF5A"	"PSMA7"	0.248
"EIF5A"	"PSMB4"	0.24
"EIF5A"	"PSMC4"	0.24
"EIF5A"	"RAB5B"	0.307
"EIF5A"	"RAB5C"	0.326
"EIF5A"	"RANGAP1"	0.486
"EIF5A"	"RPL4"	0.56
"EIF5A"	"RPL7"	0.561
"EIF5A"	"RPL8"	0.446
"EIF5A"	"RPL10"	0.498
"EIF5A"	"RPL11"	0.521
"EIF5A"	"RPL15"	0.522
"EIF5A"	"RPL18"	0.446
"EIF5A"	"RPL30"	0.56
"EIF5A"	"RPL27A"	0.56
"EIF5A"	"RPL32"	0.446
"EIF5A"	"RPL36AL"	0.657
"EIF5A"	"RPL37"	0.446
"EIF5A"	"RPL37A"	0.56
"EIF5A"	"RPLP0"	0.551
"EIF5A"	"RPLP2"	0.24
"EIF5A"	"MRPS12"	0.56
"EIF5A"	"RPN1"	0.56
"EIF5A"	"RPS2"	0.495
"EIF5A"	"RPS9"	0.509
"EIF5A"	"RPS23"	0.56
"EIF5A"	"RRM2"	0.24
"EIF5A"	"SH3GL1"	0.275
"EIF5A"	"SURF4"	0.657
"EIF5A"	"UGP2"	0.248
"EIF5A"	"UQCRC2"	0.24
"EIF5A"	"RPL14"	0.522
"EIF5A"	"MTA1"	0.28
"EIF5A"	"ZBED1"	0.299
"EIF5A"	"ATP6V1F"	0.187
"EIF5A"	"COX5A"	0.21
"EIF5A"	"ARPC5"	0.236
"EIF5A"	"ARPC1B"	0.236
"EIF5A"	"PRMT5"	0.223
"EIF5A"	"ZNHIT1"	0.24
"EIF5A"	"MYBBP1A"	0.465
"EIF5A"	"AGPAT1"	0.24
"EIF5A"	"RPL35"	0.485
"EIF5A"	"GABARAP"	0.246
"EIF5A"	"RPL13A"	0.485
"EIF5A"	"GSPT2"	0.599
"EIF5A"	"TIMM13"	0.044
"EIF5A"	"CPSF1"	0.45
"EIF5A"	"PYCR2"	0.24
"EIF5A"	"SEC61A1"	0.198
"EIF5A"	"FIS1"	0.287
"EIF5A"	"ISYNA1"	0.24
"EIF5A"	"PCBP3"	0.959
"EIF5A"	"MRPL16"	0.3
"EIF5A"	"PPAN"	0.533
"EIF5A"	"EXOSC5"	0.24
"EIF5A"	"XAB2"	0.657
"EIF5A"	"LSM2"	0.678
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.106
"EIF5A"	"PDCL3"	0.263
"EIF5A"	"ZNF598"	0.503
"EIF5A"	"ORMDL3"	0.657
"EIF5A"	"FTSJ3"	0.498
"EIF5A"	"TRAPPC5"	0.266
"EIF5A"	"TUBB"	0.289
"EIF5A"	"POLR2J2"	0
"ELAVL3"	"PRMT8"	0.048
"ELF4"	"NPM1"	0.244
"ELF4"	"SET"	0.199
"EMD"	"MYL6"	0.241
"EMD"	"HDAC3"	0.221
"EMD"	"MTA1"	0.185
"EMD"	"RPL35"	0.058
"EMD"	"SEC61A1"	0.253
"EMD"	"LSM2"	0.277
"EMD"	"FATE1"	0.356
"EMD"	"TUBB"	0.236
"EPHB3"	"PTPRU"	0.309
"EPHB3"	"ILKAP"	0
"EXT2"	"SURF4"	0.657
"EXT2"	"SEC61A1"	0.15
"FANCG"	"FOXM1"	0.363
"FANCG"	"PLK1"	0.235
"FANCG"	"RTN2"	0.657
"FANCG"	"ZBED1"	0.284
"FANCG"	"FTSJ3"	0.358
"FAU"	"MSN"	0.62
"FAU"	"MYL6"	0.098
"FAU"	"NPM1"	0.959
"FAU"	"PCBP1"	0.959
"FAU"	"PSMB4"	0.098
"FAU"	"RPL4"	0.959
"FAU"	"RPL7"	0.959
"FAU"	"RPL8"	0.959
"FAU"	"RPL10"	0.959
"FAU"	"RPL11"	0.959
"FAU"	"RPL15"	0.959
"FAU"	"RPL18"	0.959
"FAU"	"RPL30"	0.959
"FAU"	"RPL27A"	0.959
"FAU"	"RPL32"	0.959
"FAU"	"RPL36AL"	0.098
"FAU"	"RPL37"	0.959
"FAU"	"RPL37A"	0.959
"FAU"	"RPL41"	0.959
"FAU"	"RPLP0"	0.959
"FAU"	"RPLP2"	0.098
"FAU"	"MRPS12"	0.959
"FAU"	"RPN1"	0.959
"FAU"	"RPS2"	0.959
"FAU"	"RPS9"	0.959
"FAU"	"RPS21"	0.959
"FAU"	"RPS23"	0.959
"FAU"	"SET"	0.098
"FAU"	"SH3GL1"	0.098
"FAU"	"STK24"	0.098
"FAU"	"RPL14"	0.959
"FAU"	"ARPC5"	0.098
"FAU"	"RPL35"	0.959
"FAU"	"GABARAP"	0.098
"FAU"	"RPL13A"	0.959
"FAU"	"VPS28"	0.098
"FAU"	"MRPL16"	0.605
"FAU"	"MRPL17"	0.054
"FAU"	"MRPS24"	0.959
"FAU"	"POLR2J2"	0
"FGF8"	"GBX2"	0
"FGF8"	"MSX1"	0.037
"FGF8"	"LHX2"	0
"FHIT"	"HINT1"	0.507
"FHIT"	"MDH2"	0.14
"FOXM1"	"KIFC1"	0.155
"FOXM1"	"PLK1"	0.316
"FOXM1"	"RRM2"	0.234
"FOXM1"	"SP1"	0.637
"FOXM1"	"STAT3"	0.661
"FOXM1"	"TACC3"	0.657
