"symbol1"	"symbol2"	"CC"
"CSNK1E"	"MTA2"	0.47825
"CSNK1E"	"PRMT5"	0.652
"CSNK1E"	"TUBGCP2"	0.4405
"CSNK1E"	"GSPT2"	0.45775
"CSNK1E"	"SMAP1"	NA
"CSNK1E"	"KLHDC3"	0.709
"CSNK2B"	"DDOST"	0.49375
"CSNK2B"	"DYNC1H1"	0.549
"CSNK2B"	"EEF2"	0.68375
"CSNK2B"	"EIF4A2"	0.3265
"CSNK2B"	"EIF5A"	0.50925
"CSNK2B"	"FAU"	NA
"CSNK2B"	"GNB1"	0.548
"CSNK2B"	"GNB2"	0.5415
"CSNK2B"	"GTF2H4"	0.445
"CSNK2B"	"HCFC1"	0.5045
"CSNK2B"	"HINT1"	0.6055
"CSNK2B"	"MARS"	0.57725
"CSNK2B"	"MDH2"	0.51425
"CSNK2B"	"MYL6"	0.50375
"CSNK2B"	"NDUFB7"	0.33425
"CSNK2B"	"NDUFB10"	0.2735
"CSNK2B"	"NDUFV1"	0.382
"CSNK2B"	"NONO"	0.4765
"CSNK2B"	"NPM1"	0.506
"CSNK2B"	"P2RY11"	0.275
"CSNK2B"	"PCBP1"	0.61575
"CSNK2B"	"PCBP2"	0.612
"CSNK2B"	"PGK1"	0.528
"CSNK2B"	"POLR2L"	0.495
"CSNK2B"	"PPIB"	0.498
"CSNK2B"	"PPP2R5A"	0.473
"CSNK2B"	"PPP3CC"	0.38825
"CSNK2B"	"PSMA4"	0.5635
"CSNK2B"	"PSMA7"	0.554
"CSNK2B"	"PSMB4"	0.5735
"CSNK2B"	"PSMC4"	0.49325
"CSNK2B"	"RAB5C"	0.4915
"CSNK2B"	"RANGAP1"	0.4555
"CSNK2B"	"RPL4"	0.571
"CSNK2B"	"RPL7"	0.49725
"CSNK2B"	"RPL8"	0.362
"CSNK2B"	"RPL10"	0.5045
"CSNK2B"	"RPL15"	0.4565
"CSNK2B"	"RPL18"	0.48375
"CSNK2B"	"RPL30"	0.5365
"CSNK2B"	"RPL27A"	0.44575
"CSNK2B"	"RPL41"	0.35275
"CSNK2B"	"RPLP0"	0.533
"CSNK2B"	"RPLP2"	0.5105
"CSNK2B"	"RPN1"	0.42725
"CSNK2B"	"RPS2"	0.59525
"CSNK2B"	"RPS9"	0.5915
"CSNK2B"	"RPS23"	0.49825
"CSNK2B"	"SET"	0.48525
"CSNK2B"	"SH3GL1"	0.36875
"CSNK2B"	"STAT5A"	0.47475
"CSNK2B"	"SURF4"	0.427
"CSNK2B"	"UQCRC2"	0.4095
"CSNK2B"	"HDAC3"	0.55075
"CSNK2B"	"RPL14"	0.5175
"CSNK2B"	"MTA1"	0.53125
"CSNK2B"	"ZBED1"	0.3985
"CSNK2B"	"RAB11B"	0.5195
"CSNK2B"	"ATP6V1F"	0.50825
"CSNK2B"	"COX5A"	0.267
"CSNK2B"	"ENTPD4"	0.27875
"CSNK2B"	"PRMT5"	0.526
"CSNK2B"	"ZNHIT1"	0.44225
"CSNK2B"	"NUDC"	0.51225
"CSNK2B"	"RPL35"	0.47425
"CSNK2B"	"DNAJC9"	0.65175
"CSNK2B"	"RPL13A"	0.4825
"CSNK2B"	"TIMM13"	0.33925
"CSNK2B"	"ANAPC2"	0.474
"CSNK2B"	"CPSF1"	0.44825
"CSNK2B"	"PYCR2"	0.32075
"CSNK2B"	"VPS28"	0.59175
"CSNK2B"	"PAF1"	0.46475
"CSNK2B"	"MRPL16"	0.33425
"CSNK2B"	"ARHGAP17"	0.48875
"CSNK2B"	"PPAN"	0.3585
"CSNK2B"	"THOC2"	0.38625
"CSNK2B"	"LSM2"	0.46125
"CSNK2B"	"PDCL3"	0.48625
"CSNK2B"	"MUS81"	0.431
"CSNK2B"	"PCGF6"	0.54025
"CSNK2B"	"ZNF598"	NA
"CSNK2B"	"KLHDC3"	0.513
"CSNK2B"	"FTSJ3"	0.397
"CSNK2B"	"TRAPPC5"	0.344
"CSNK2B"	"TUBB"	0.551
"CSNK2B"	"TSEN54"	0.385
"CTF1"	"IL6R"	0.78175
"CTF1"	"SOS1"	0.17225
"CTF1"	"STAT3"	0.17225
"CTSL"	"GNB1"	0.54175
"CTSL"	"HLA-DRB1"	0.48225
"CTSL"	"RELB"	0.3565
"CTSL"	"IFI30"	0.553
"CYBA"	"HLA-DRB1"	0.613
"CYBA"	"MSN"	0.3695
"CYBA"	"PLP2"	0.6085
"CYBA"	"VAMP8"	0.63275
"CYBA"	"ARPC1B"	0.31575
"CYP4A11"	"SMARCD3"	0.35775
"CYP4A11"	"PLA2G2F"	0.32025
"DAXX"	"HSPB1"	0.5055
"DAXX"	"NPM1"	0.50475
"DAXX"	"RELB"	0.5635
"DAXX"	"SPN"	0.2095
"DAXX"	"STAT3"	0.65225
"DAXX"	"TP73"	0.5975
"DAXX"	"HDAC3"	0.58
"DAXX"	"EXOSC3"	0.59325
"DBH"	"PNMT"	0.37575
"DBH"	"TH"	0.443
"DBP"	"BATF"	0.73925
"DDOST"	"DYNC1H1"	0.4865
"DDOST"	"EEF2"	0.52525
"DDOST"	"EIF4A2"	0.29875
"DDOST"	"EIF5A"	0.525
"DDOST"	"EMD"	0.521
"DDOST"	"GLUD2"	0.453
"DDOST"	"GNAI2"	0.4865
"DDOST"	"GNB1"	0.5425
"DDOST"	"GNB2"	0.47575
"DDOST"	"GTF2H4"	0.40375
"DDOST"	"HLA-DRB1"	0.5685
"DDOST"	"KIFC1"	0.464
"DDOST"	"MARS"	0.46275
"DDOST"	"MDH2"	0.372
"DDOST"	"MYL6"	0.445
"DDOST"	"NONO"	0.46775
"DDOST"	"P2RY11"	0.43
"DDOST"	"PCBP1"	0.47825
"DDOST"	"PCBP2"	0.4575
"DDOST"	"PGK1"	0.436
"DDOST"	"PLP2"	0.6455
"DDOST"	"POLR2L"	0.414
"DDOST"	"POR"	0.61275
"DDOST"	"PPIB"	0.5925
"DDOST"	"PPP2R5A"	0.45575
"DDOST"	"PSMA4"	0.45275
"DDOST"	"PSMA7"	0.4175
"DDOST"	"PSMB4"	0.43225
"DDOST"	"PSMC4"	0.4755
"DDOST"	"RAB5C"	0.535
"DDOST"	"RANGAP1"	0.43625
"DDOST"	"RPL4"	0.5145
"DDOST"	"RPL7"	0.4695
"DDOST"	"RPL8"	0.393
"DDOST"	"RPL10"	0.62475
"DDOST"	"RPL11"	0.5115
"DDOST"	"RPL15"	0.39975
"DDOST"	"RPL18"	0.54075
"DDOST"	"RPL30"	0.45175
"DDOST"	"RPL27A"	0.58325
"DDOST"	"RPL32"	0.44825
"DDOST"	"RPL37"	0.317
"DDOST"	"RPL37A"	0.37925
"DDOST"	"RPL41"	0.32175
"DDOST"	"RPLP0"	0.52475
"DDOST"	"RPLP2"	0.44275
"DDOST"	"RPN1"	0.67025
"DDOST"	"RPS2"	0.4735
"DDOST"	"RPS9"	0.4905
"DDOST"	"RPS23"	0.56375
"DDOST"	"SH3GL1"	0.30425
"DDOST"	"SLC1A5"	0.5115
"DDOST"	"SLC3A2"	0.50725
"DDOST"	"SMARCD3"	0.39225
"DDOST"	"STAT3"	0.4915
"DDOST"	"SURF4"	0.64025
"DDOST"	"TBCA"	0.324
"DDOST"	"UQCRC2"	0.416
"DDOST"	"SLC39A7"	0.61825
"DDOST"	"CLPP"	0.30225
"DDOST"	"RBM10"	0.3365
"DDOST"	"RFXANK"	0.335
"DDOST"	"RPL14"	0.4525
"DDOST"	"ZBED1"	0.3005
"DDOST"	"MTA2"	0.5335
"DDOST"	"ATP6V1F"	0.50875
"DDOST"	"ARPC5"	0.392
"DDOST"	"ARPC1B"	0.3155
"DDOST"	"PRMT5"	0.459
"DDOST"	"TUBGCP2"	0.39475
"DDOST"	"OS9"	0.588
"DDOST"	"WDR6"	0.46575
"DDOST"	"RPL35"	0.45925
"DDOST"	"NUP210"	0.4865
"DDOST"	"RPL13A"	0.47375
"DDOST"	"KPNA6"	0.4825
"DDOST"	"HSPBP1"	0.45475
"DDOST"	"GSPT2"	0.29
"DDOST"	"DHRS7B"	0.71325
"DDOST"	"TIMM13"	0.365
"DDOST"	"CPSF1"	0.3785
"DDOST"	"SEC61A1"	0.625
"DDOST"	"GEMIN4"	0.46325
"DDOST"	"PPAN"	0.36575
"DDOST"	"XAB2"	0.486
"DDOST"	"PLSCR3"	0.44075
"DDOST"	"THOC2"	0.32525
"DDOST"	"LSM2"	0.394
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.38825
"DDOST"	"SMYD3"	0.35975
"DDOST"	"MUS81"	0.3705
"DDOST"	"SLC44A4"	0.449
"DDOST"	"ZNF598"	NA
"DDOST"	"ORMDL3"	0.654
"DDOST"	"FTSJ3"	0.37
"DDOST"	"TRAPPC5"	0.31175
"DDOST"	"TUBB"	0.42175
"DDOST"	"POLR2J2"	0.47075
"DDOST"	"RNF149"	0.71325
"DDX11"	"GTF2H4"	0.4735
"DDX11"	"INCENP"	0.63375
"DDX11"	"KIFC1"	0.49925
"DDX11"	"MARS"	0.488
"DDX11"	"NONO"	0.45975
"DDX11"	"PLK1"	0.68325
"DDX11"	"PSMA4"	0.4865
"DDX11"	"PSMC4"	0.4005
"DDX11"	"RPL4"	0.48425
"DDX11"	"RRM2"	0.279
"DDX11"	"SET"	0.46125
"DDX11"	"HDAC3"	0.4895
"DDX11"	"PKMYT1"	0.515
"DDX11"	"H2AFY"	0.66
"DDX11"	"MYBBP1A"	0.51875
"DDX11"	"POLD3"	0.51175
"DDX11"	"NUDC"	0.429
"DDX11"	"RPL35"	0.4425
"DDX11"	"DNAJC9"	0.491
"DDX11"	"CPSF1"	0.486
"DDX11"	"EXOSC3"	0.5145
"DDX11"	"PPAN"	0.39175
"DDX11"	"EXOSC5"	0.5145
"DDX11"	"CHTF18"	0.515
"DDX11"	"MUS81"	0.4655
"DDX11"	"KLHDC3"	0.5165
"DDX11"	"FTSJ3"	0.5125
"TIMM8A"	"MARS"	0.31125
"TIMM8A"	"MDH2"	0.59575
"TIMM8A"	"NDUFB7"	0.7885
"TIMM8A"	"NDUFB10"	0.66
"TIMM8A"	"NDUFV1"	0.66175
"TIMM8A"	"PSMA4"	0.3115
"TIMM8A"	"RPL36AL"	0.3235
"TIMM8A"	"RPL37"	0.32
"TIMM8A"	"RPS23"	0.3145
"TIMM8A"	"SDHC"	0.51725
"TIMM8A"	"SET"	0.3395
"TIMM8A"	"SURF4"	0.2595
"TIMM8A"	"UQCRC2"	0.63125
"TIMM8A"	"RPL14"	0.267
"TIMM8A"	"COX5A"	0.63875
"TIMM8A"	"JOSD1"	0.298
"TIMM8A"	"RPL35"	0.317
"TIMM8A"	"TIMM13"	0.6935
"TIMM8A"	"UQCRQ"	0.69575
"TIMM8A"	"LSM2"	0.2725
"TIMM8A"	"MRPL17"	0.70925
"TIMM8A"	"CHCHD4"	0.85575
"DLX5"	"MSX1"	0.51975
"DYNC1H1"	"DNM2"	0.481
"DYNC1H1"	"EEF2"	0.57475
"DYNC1H1"	"FLII"	0.52475
"DYNC1H1"	"GNAI2"	0.6285
"DYNC1H1"	"GNB1"	0.593
"DYNC1H1"	"GNL1"	0.37575
"DYNC1H1"	"HLA-DRB1"	0.4745
"DYNC1H1"	"KIFC1"	0.56675
"DYNC1H1"	"MARS"	0.5635
"DYNC1H1"	"MDH2"	0.41775
"DYNC1H1"	"PCBP1"	0.5455
"DYNC1H1"	"PCNT"	0.61475
"DYNC1H1"	"PEPD"	0.423
"DYNC1H1"	"PLK1"	0.51575
"DYNC1H1"	"PSMA4"	0.497
"DYNC1H1"	"PSMA7"	0.48625
"DYNC1H1"	"PSMB4"	0.505
"DYNC1H1"	"PSMC4"	0.4505
"DYNC1H1"	"RPL4"	0.51975
"DYNC1H1"	"RPL8"	0.3805
"DYNC1H1"	"RPL18"	0.44575
"DYNC1H1"	"RPL30"	0.5
"DYNC1H1"	"RPLP0"	0.483
"DYNC1H1"	"RPLP2"	0.53975
"DYNC1H1"	"TPM2"	0.47375
"DYNC1H1"	"RPL14"	0.545
"DYNC1H1"	"ENTPD4"	0.29775
"DYNC1H1"	"PRMT5"	0.41875
"DYNC1H1"	"MYBBP1A"	0.4165
"DYNC1H1"	"NUDC"	0.38725
"DYNC1H1"	"TUBGCP2"	0.60425
"DYNC1H1"	"RPL35"	0.484
"DYNC1H1"	"GABARAP"	0.4855
"DYNC1H1"	"PSME4"	0.40375
"DYNC1H1"	"GSPT2"	0.2895
"DYNC1H1"	"TIMM13"	0.31125
"DYNC1H1"	"CPSF1"	0.2925
"DYNC1H1"	"PYCR2"	0.26175
"DYNC1H1"	"DYNC1LI1"	0.66375
"DYNC1H1"	"PPAN"	0.25625
"DYNC1H1"	"THOC2"	0.2845
"DYNC1H1"	"KLC2"	0.56
"DYNC1H1"	"ZNF598"	NA
"DYNC1H1"	"OSBPL1A"	0.53875
"DYNC1H1"	"TRAPPC5"	0.31125
"DYNC1H1"	"TUBB"	0.598
"DYNC1H1"	"TUBB2B"	0.50825
"DNM2"	"HCK"	0.46
"DNM2"	"PPIB"	0.42975
"DNM2"	"RPS2"	0.468
"DNM2"	"SH3GL1"	0.47275
"DNM2"	"VAV1"	0.34875
"DNM2"	"PSTPIP1"	0.4535
"DNM2"	"MPHOSPH6"	0.23725
"DNM2"	"KLC2"	0.3955
"TSC22D3"	"NFKB2"	0.788
"ECE1"	"IGF2R"	0.6485
"ECE1"	"LAMP1"	0.7095
"ECE1"	"DNAJC5"	0.57925
"ECHS1"	"GSS"	0.34525
"ECHS1"	"HINT1"	0.329
"ECHS1"	"IDH2"	0.7205
"ECHS1"	"MDH2"	0.6695
"ECHS1"	"NDUFB10"	0.6675
"ECHS1"	"NDUFV1"	0.66775
"ECHS1"	"PGK1"	0.243
"ECHS1"	"RPS2"	0.325
"ECHS1"	"SDHC"	0.52225
"ECHS1"	"STAT3"	0.38575
"ECHS1"	"UBE2V1"	0.30025
"ECHS1"	"UGP2"	0.38525
"ECHS1"	"UQCRC2"	0.64525
"ECHS1"	"CLPP"	0.675
"ECHS1"	"COX5A"	0.64675
"ECHS1"	"CCS"	0.36
"ECHS1"	"TXN2"	0.7525
"ECHS1"	"DHRS7B"	0.1495
"ECHS1"	"UQCRQ"	0.70325
"ECHS1"	"ACAD9"	0.61275
"ECHS1"	"CNDP2"	0.409
"ECHS1"	"MRPS24"	0.70175
"ECHS1"	"DDA1"	0.356
"PHC1"	"EEF1G"	0.427
"PHC1"	"HDAC3"	0.4735
"PHC1"	"MTA1"	0.52925
"PHC1"	"ANAPC2"	0.6425
"PHC1"	"PCGF6"	0.844
"PHC1"	"KLHDC3"	0.50725
"EEF1G"	"EEF2"	0.61425
"EEF1G"	"EIF5A"	0.61225
"EEF1G"	"FRG1"	0.297
"EEF1G"	"GTF2H4"	0.39825
"EEF1G"	"NPM1"	0.482
"EEF1G"	"P2RY11"	0.32575
"EEF1G"	"PFDN1"	NA
"EEF1G"	"PPIB"	0.5815
"EEF1G"	"PSMB4"	0.55325
"EEF1G"	"RPL4"	0.6205
"EEF1G"	"RPL7"	0.54025
"EEF1G"	"RPL8"	0.43275
"EEF1G"	"RPL11"	0.6055
"EEF1G"	"RPL18"	0.591
"EEF1G"	"RPL37A"	0.5815
"EEF1G"	"RPLP0"	0.58925
"EEF1G"	"RPLP2"	0.58975
"EEF1G"	"RPS2"	0.633
"EEF1G"	"RPS23"	0.59
"EEF1G"	"PIAS1"	0.44425
"EEF1G"	"MTA1"	0.5525
"EEF1G"	"MYBBP1A"	0.56425
"EEF1G"	"NUDC"	0.56425
"EEF1G"	"RPL35"	0.5635
"EEF1G"	"CPSF1"	0.437
"EEF1G"	"PPAN"	0.386
"EEF1G"	"EXOSC5"	0.48775
"EEF1G"	"XAB2"	0.451
"EEF1G"	"LSM2"	0.44175
"EEF1G"	"MUS81"	0.4135
"EEF1G"	"FTSJ3"	0.3985
"EEF1G"	"TSEN54"	0.345
"EEF2"	"EIF4A2"	0.32625
"EEF2"	"EIF4EBP1"	0.3815
"EEF2"	"EIF5A"	0.5205
"EEF2"	"FAU"	NA
"EEF2"	"FLII"	0.38925
"EEF2"	"GLUD2"	0.4435
"EEF2"	"GNB1"	0.5785
"EEF2"	"GNB2"	0.56625
"EEF2"	"GNL1"	0.4195
"EEF2"	"HINT1"	0.59425
"EEF2"	"IDH2"	0.41625
"EEF2"	"MARS"	0.58825
"EEF2"	"MDH2"	0.47075
"EEF2"	"MSN"	0.49725
"EEF2"	"MYL6"	0.5395
"EEF2"	"NDUFV1"	0.392
"EEF2"	"NONO"	0.45225
"EEF2"	"NPM1"	0.536
"EEF2"	"P2RY11"	0.31325
"EEF2"	"PCBP1"	0.62775
"EEF2"	"PCBP2"	0.594
"EEF2"	"PGK1"	0.5665
"EEF2"	"POLR2L"	0.43225
"EEF2"	"PPIB"	0.516
"EEF2"	"PSMA4"	0.55575
"EEF2"	"PSMA7"	0.52175
"EEF2"	"PSMB4"	0.53925
"EEF2"	"PSMC4"	0.48925
"EEF2"	"RAB5C"	0.5055
"EEF2"	"RANGAP1"	0.52525
"EEF2"	"RPL4"	0.62025
"EEF2"	"RPL7"	0.54925
"EEF2"	"RPL8"	0.42725
"EEF2"	"RPL10"	0.538
"EEF2"	"RPL11"	0.6245
"EEF2"	"RPL15"	0.4765
"EEF2"	"RPL18"	0.51975
"EEF2"	"RPL30"	0.57875
"EEF2"	"RPL27A"	0.504
"EEF2"	"RPL32"	0.47825
"EEF2"	"RPL36AL"	0.5515
"EEF2"	"RPL37"	0.378
"EEF2"	"RPL37A"	0.539
"EEF2"	"RPL41"	0.3895
"EEF2"	"RPLP0"	0.596
"EEF2"	"RPLP2"	0.568
"EEF2"	"MRPS12"	0.35175
"EEF2"	"RPN1"	0.45975
"EEF2"	"RPS2"	0.60225
"EEF2"	"RPS9"	0.63625
"EEF2"	"RPS21"	0.464
"EEF2"	"RPS23"	0.5415
"EEF2"	"RRM2"	0.788
"EEF2"	"SET"	0.45475
"EEF2"	"SH3GL1"	0.36575
"EEF2"	"STAT3"	0.553
"EEF2"	"SURF4"	0.4405
"EEF2"	"TSC2"	0.5005
"EEF2"	"UGP2"	0.55825
"EEF2"	"UQCRC2"	0.3725
"EEF2"	"CLPP"	0.2945
"EEF2"	"HIST1H2AC"	0.4705
"EEF2"	"EIF4G3"	0.324
"EEF2"	"SQSTM1"	0.582
"EEF2"	"RPL14"	0.57475
"EEF2"	"RAB11B"	0.5205
"EEF2"	"ATP6V1F"	0.55125
"EEF2"	"COX5A"	0.274
"EEF2"	"ENTPD4"	0.2775
"EEF2"	"ARPC1B"	0.4425
"EEF2"	"NPM3"	0.43675
"EEF2"	"PRMT5"	0.47425
"EEF2"	"MYBBP1A"	0.50925
"EEF2"	"NUDC"	0.444
"EEF2"	"RPL35"	0.50675
"EEF2"	"GABARAP"	0.3315
"EEF2"	"EXOSC7"	0.39575
"EEF2"	"WDTC1"	0.61225
"EEF2"	"DNAJC9"	0.61925
"EEF2"	"HARS2"	0.4115
"EEF2"	"RPL13A"	0.56125
"EEF2"	"KPNA6"	0.50025
"EEF2"	"HSPBP1"	0.69175
"EEF2"	"GSPT2"	0.319
"EEF2"	"TXN2"	0.311
"EEF2"	"DHRS7B"	0.71325
"EEF2"	"TIMM13"	0.3275
"EEF2"	"ANAPC2"	0.40625
"EEF2"	"CPSF1"	0.37725
"EEF2"	"PYCR2"	0.2835
"EEF2"	"SEC61A1"	0.45775
"EEF2"	"VPS28"	0.60575
"EEF2"	"ISYNA1"	0.3815
"EEF2"	"DPH5"	0.788
"EEF2"	"LSM7"	0.48475
"EEF2"	"MRPL16"	0.36575
"EEF2"	"PPAN"	0.359
"EEF2"	"XAB2"	0.4875
"EEF2"	"THOC2"	0.32
"EEF2"	"LSM2"	0.4855
"EEF2"	"MRPL17"	0.36575
"EEF2"	"MRPS24"	0.3235
"EEF2"	"PDCL3"	0.448
"EEF2"	"MUS81"	0.371
"EEF2"	"RHOT2"	0.461
"EEF2"	"ZNF598"	NA
"EEF2"	"FTSJ3"	0.38925
"EEF2"	"TRAPPC5"	0.34475
"EEF2"	"HIPK4"	NA
"EEF2"	"TUBB"	0.554
"EEF2"	"MRPL21"	0.36575
"EEF2"	"HIST1H2AA"	0.4555
"EEF2"	"POLR2J2"	0.329
"EEF2"	"TUBB2B"	0.3855
"EGR1"	"HRAS"	0.475
"EGR1"	"IFIT2"	0.5185
"EGR1"	"IRF2"	0.54775
"EGR1"	"IRF3"	0.70675
"EGR1"	"IRF7"	0.6625
"EGR1"	"NPM1"	0.45275
"EGR1"	"PITX1"	0.6105
"EGR1"	"SP1"	0.5155
"EGR1"	"SRF"	0.74225
"EGR1"	"STAT3"	0.61525
"EGR1"	"GDF15"	0.5055
"EIF4A2"	"EIF4EBP1"	0.52525
"EIF4A2"	"EIF5A"	0.37675
"EIF4A2"	"GNAI2"	0.30475
"EIF4A2"	"GNB1"	0.2965
"EIF4A2"	"GNB2"	0.38175
"EIF4A2"	"GNL1"	0.1945
"EIF4A2"	"GTF2H4"	0.21125
"EIF4A2"	"MARS"	0.369
"EIF4A2"	"MDH2"	0.2805
"EIF4A2"	"MYL6"	0.30275
"EIF4A2"	"NONO"	0.2025
"EIF4A2"	"NPM1"	0.326
"EIF4A2"	"P2RY11"	0.1435
"EIF4A2"	"PCBP1"	0.36625
"EIF4A2"	"PCBP2"	0.3495
"EIF4A2"	"PFDN1"	NA
"EIF4A2"	"PFDN2"	0.436
"EIF4A2"	"PGK1"	0.31925
"EIF4A2"	"PLK1"	0.26925
"EIF4A2"	"PPIB"	0.35
"EIF4A2"	"PSMA4"	0.35125
"EIF4A2"	"PSMA7"	0.3435
"EIF4A2"	"PSMB4"	0.36175
"EIF4A2"	"PSMC4"	0.344
"EIF4A2"	"RANGAP1"	0.43975
"EIF4A2"	"RPL4"	0.3535
"EIF4A2"	"RPL7"	0.36225
"EIF4A2"	"RPL8"	0.33425
"EIF4A2"	"RPL10"	0.414
"EIF4A2"	"RPL11"	0.3805
"EIF4A2"	"RPL15"	0.46425
"EIF4A2"	"RPL18"	0.361
"EIF4A2"	"RPL30"	0.32725
"EIF4A2"	"RPL27A"	0.454
"EIF4A2"	"RPL32"	0.4325
"EIF4A2"	"RPL36AL"	0.436
"EIF4A2"	"RPL37"	0.52425
"EIF4A2"	"RPL37A"	0.38625
"EIF4A2"	"RPL41"	0.477
"EIF4A2"	"RPLP0"	0.33975
"EIF4A2"	"RPLP2"	0.372
"EIF4A2"	"RPN1"	0.389
"EIF4A2"	"RPS2"	0.348
"EIF4A2"	"RPS9"	0.35075
"EIF4A2"	"RPS23"	0.3995
"EIF4A2"	"SURF4"	0.27075
"EIF4A2"	"HIST1H2AC"	0.194
"EIF4A2"	"EIF4G3"	0.75775
"EIF4A2"	"RPL14"	0.37575
"EIF4A2"	"PRMT5"	0.40375
"EIF4A2"	"RPL35"	0.42625
"EIF4A2"	"HARS2"	0.4775
"EIF4A2"	"RPL13A"	0.35925
"EIF4A2"	"KPNA6"	0.397
"EIF4A2"	"GSPT2"	0.45575
"EIF4A2"	"CPSF1"	0.232
"EIF4A2"	"PYCR2"	0.314
"EIF4A2"	"CAB39"	0.35175
"EIF4A2"	"PRMT8"	0.382
"EIF4A2"	"PPAN"	0.2275
"EIF4A2"	"THOC2"	0.19025
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.22375
"EIF4A2"	"ZNF598"	NA
"EIF4A2"	"FTSJ3"	0.2225
"EIF4A2"	"TRAPPC5"	0.34775
"EIF4A2"	"TUBB"	0.25025
"EIF4EBP1"	"RPLP0"	0.391
"EIF4EBP1"	"TSC2"	0.4675
"EIF4EBP1"	"PIM2"	0.69175
"EIF5A"	"EMD"	0.557
"EIF5A"	"GNB1"	0.4835
"EIF5A"	"GNB2"	0.45975
"EIF5A"	"GNL1"	0.357
"EIF5A"	"GTF2H4"	0.3805
"EIF5A"	"HINT1"	0.5265
"EIF5A"	"IDH2"	0.30775
"EIF5A"	"KIFC1"	0.44525
"EIF5A"	"MARS"	0.5445
"EIF5A"	"MDH2"	0.4035
"EIF5A"	"MYL6"	0.44175
"EIF5A"	"NDUFV1"	0.51825
"EIF5A"	"NONO"	0.48325
"EIF5A"	"NPM1"	0.51925
"EIF5A"	"P2RY11"	0.3315
"EIF5A"	"PCBP1"	0.56375
"EIF5A"	"PCBP2"	0.57925
"EIF5A"	"PEPD"	0.40975
"EIF5A"	"PFDN2"	0.51725
"EIF5A"	"PGK1"	0.52475
"EIF5A"	"PLK1"	0.38875
"EIF5A"	"POLR2L"	0.474
"EIF5A"	"POR"	0.6175
"EIF5A"	"PPIB"	0.44475
"EIF5A"	"PPP2R5A"	0.536
"EIF5A"	"PSMA4"	0.4885
"EIF5A"	"PSMA7"	0.47025
"EIF5A"	"PSMB4"	0.4905
"EIF5A"	"PSMC4"	0.52225
"EIF5A"	"RAB5B"	0.482
"EIF5A"	"RAB5C"	0.3975
"EIF5A"	"RANGAP1"	0.5905
"EIF5A"	"RPL4"	0.54125
"EIF5A"	"RPL7"	0.54525
"EIF5A"	"RPL8"	0.4265
"EIF5A"	"RPL10"	0.569
"EIF5A"	"RPL11"	0.55425
"EIF5A"	"RPL15"	0.501
"EIF5A"	"RPL18"	0.537
"EIF5A"	"RPL30"	0.49925
"EIF5A"	"RPL27A"	0.55325
"EIF5A"	"RPL32"	0.50425
"EIF5A"	"RPL36AL"	0.5795
"EIF5A"	"RPL37"	0.4135
"EIF5A"	"RPL37A"	0.46125
"EIF5A"	"RPLP0"	0.50525
"EIF5A"	"RPLP2"	0.4775
"EIF5A"	"MRPS12"	0.37325
"EIF5A"	"RPN1"	0.549
"EIF5A"	"RPS2"	0.54775
"EIF5A"	"RPS9"	0.54725
"EIF5A"	"RPS23"	0.53975
"EIF5A"	"RRM2"	0.788
"EIF5A"	"SH3GL1"	0.43175
"EIF5A"	"SURF4"	0.43675
"EIF5A"	"UGP2"	0.5375
"EIF5A"	"UQCRC2"	0.4625
"EIF5A"	"RPL14"	0.4875
"EIF5A"	"MTA1"	0.58175
"EIF5A"	"ZBED1"	0.35175
"EIF5A"	"ATP6V1F"	0.49675
"EIF5A"	"COX5A"	0.39875
"EIF5A"	"ARPC5"	0.42725
"EIF5A"	"ARPC1B"	0.3455
"EIF5A"	"PRMT5"	0.53925
"EIF5A"	"ZNHIT1"	0.40375
"EIF5A"	"MYBBP1A"	0.56025
"EIF5A"	"AGPAT1"	0.5115
"EIF5A"	"RPL35"	0.55525
"EIF5A"	"GABARAP"	0.415
"EIF5A"	"RPL13A"	0.5215
"EIF5A"	"GSPT2"	0.37275
"EIF5A"	"TIMM13"	0.4175
"EIF5A"	"CPSF1"	0.40575
"EIF5A"	"PYCR2"	0.3045
"EIF5A"	"SEC61A1"	0.559
"EIF5A"	"FIS1"	0.47225
"EIF5A"	"ISYNA1"	0.4655
"EIF5A"	"PCBP3"	0.4955
"EIF5A"	"MRPL16"	0.41225
"EIF5A"	"PPAN"	0.36625
"EIF5A"	"EXOSC5"	0.4835
"EIF5A"	"XAB2"	0.45775
"EIF5A"	"LSM2"	0.44
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.41225
"EIF5A"	"PDCL3"	0.56025
"EIF5A"	"ZNF598"	NA
"EIF5A"	"ORMDL3"	0.4455
"EIF5A"	"FTSJ3"	0.38375
"EIF5A"	"TRAPPC5"	0.34425
"EIF5A"	"TUBB"	0.425
"EIF5A"	"POLR2J2"	0.31175
"ELAVL3"	"PRMT8"	NA
"ELF4"	"NPM1"	0.415
"ELF4"	"SET"	0.5035
"EMD"	"MYL6"	0.3825
"EMD"	"HDAC3"	0.55475
"EMD"	"MTA1"	0.6045
"EMD"	"RPL35"	0.4515
"EMD"	"SEC61A1"	0.5355
"EMD"	"LSM2"	0.40325
